index,type,position,t_enter_SA1,t_enter_PW,t_enter_SA3,t_exit_system,t_SA1_basic,t_SA1_add,t_PW_basic,t_SA2_add,t_SA3_basic,t_SA3_add,total_time
15,PA1,PASSED,2.7,6.1,21.6,27.6,3.329192546583851,0.0,15.499999999999998,0.0,5.944111719909817,0.0,24.773304266493664
16,PA1,PASSED,2.9,6.3,21.8,27.8,3.329192546583851,0.0,15.499999999999998,0.0,5.97785189753901,0.0,24.80704444412286
17,PA2,PASSED,2.9,5.9,8.8,14.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.027950310559007,0.0,11.74883223983677
18,PA1,PASSED,3.2,6.6,22.1,28.2,3.329192546583851,0.0,15.499999999999998,0.0,6.014606472459914,0.0,24.84379901904376
19,PA1,PASSED,3.4,6.8,22.3,28.4,3.329192546583851,0.0,15.499999999999998,0.0,6.054490101346278,0.0,24.883682647930126
20,PA2,PASSED,3.4,6.4,9.3,15.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.027950310559007,0.0,11.74883223983677
21,PA1,PASSED,3.7,7.1,22.6,28.7,3.329192546583851,0.0,15.499999999999998,0.0,6.097632819212057,0.0,24.926825365795906
22,PA1,PASSED,3.9,19.2,34.7,40.5,3.329192546583851,11.899999999999974,15.499999999999998,0.0,5.757331632152754,0.0,36.48652417873657
23,PA2,PASSED,3.9,6.9,9.8,15.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.025440593583726,0.0,11.746322522861487
24,PA1,PASSED,4.2,19.4,34.9,40.7,3.329192546583851,11.799999999999974,15.499999999999998,0.0,5.77361459062646,0.0,36.40280713721028
25,PA1,PASSED,4.4,19.7,35.2,41.0,3.329192546583851,11.899999999999974,15.499999999999998,0.0,5.77361459062646,0.0,36.50280713721028
26,PA2,PASSED,4.4,7.4,10.3,16.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017246687100602,0.0,11.738128616378365
27,PA1,PASSED,4.7,19.9,35.4,41.3,3.329192546583851,11.799999999999974,15.499999999999998,0.0,5.80034764612137,0.0,36.42954019270519
28,PA1,PASSED,4.9,20.2,35.7,41.6,3.329192546583851,11.899999999999974,15.499999999999998,0.0,5.80034764612137,0.0,36.52954019270519
29,PA2,PASSED,4.9,7.9,10.8,16.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.01243794835881,0.0,11.733319877636571
30,PA1,PASSED,5.2,20.4,35.9,41.8,3.329192546583851,11.799999999999974,15.499999999999998,0.0,5.837505891348753,0.0,36.46669843793258
31,PA1,PASSED,5.4,20.7,36.2,42.1,3.329192546583851,11.899999999999974,15.499999999999998,0.0,5.837505891348753,0.0,36.56669843793257
32,PA2,PASSED,5.4,8.4,11.3,17.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.01087715681968,0.0,11.73175908609744
33,PA1,PASSED,5.7,20.9,36.4,42.3,3.329192546583851,11.799999999999974,15.499999999999998,0.0,5.885288880817988,0.0,36.51448142740181
34,PA1,PASSED,5.9,21.2,36.7,42.6,3.329192546583851,11.899999999999974,15.499999999999998,0.0,5.885288880817988,0.0,36.61448142740181
35,PA2,PASSED,5.9,8.9,11.8,17.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.01245341260605,0.0,11.733335341883812
36,PA1,PASSED,6.2,21.4,36.9,42.9,3.329192546583851,11.799999999999974,15.499999999999998,0.0,5.944111719909817,0.0,36.573304266493636
37,PA1,PASSED,6.4,21.7,37.2,43.2,3.329192546583851,11.899999999999974,15.499999999999998,0.0,5.944111719909817,0.0,36.67330426649364
38,PA2,PASSED,6.4,9.4,12.3,18.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
39,PA1,PASSED,6.7,21.9,37.4,43.5,3.329192546583851,11.799999999999974,15.499999999999998,0.0,6.014606472459914,0.0,36.64379901904373
40,PA1,PASSED,6.9,22.2,37.7,43.8,3.329192546583851,11.899999999999974,15.499999999999998,0.0,6.014606472459914,0.0,36.743799019043735
41,PA2,PASSED,6.9,9.9,12.8,18.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
42,PA1,PASSED,7.2,22.4,37.9,44.0,3.329192546583851,11.799999999999974,15.499999999999998,0.0,6.097632819212057,0.0,36.72682536579588
43,PA1,PASSED,7.4,22.7,38.2,44.3,3.329192546583851,11.899999999999974,15.499999999999998,0.0,6.097632819212057,0.0,36.826825365795884
44,PA2,PASSED,7.4,10.4,13.3,19.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
45,PA1,PASSED,7.7,34.8,50.3,56.1,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.757331632152754,0.0,48.28652417873667
46,PA1,PASSED,7.9,35.0,50.5,56.3,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.764156039770629,0.0,48.29334858635454
47,PA2,PASSED,7.9,10.9,13.8,19.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
48,PA1,PASSED,8.2,35.3,50.8,56.6,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.77361459062646,0.0,48.30280713721037
49,PA1,PASSED,8.4,35.5,51.0,56.8,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.785681856146509,0.0,48.314874402730425
50,PA2,PASSED,8.4,11.4,14.3,20.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
51,PA1,PASSED,8.7,35.8,51.3,57.2,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.80034764612137,0.0,48.32954019270528
52,PA1,PASSED,8.9,36.0,51.5,57.4,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.817616250081656,0.0,48.34680879666557
53,PA2,PASSED,8.9,11.9,14.8,20.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
54,PA1,PASSED,9.2,36.3,51.8,57.7,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.837505891348753,0.0,48.36669843793267
55,PA1,PASSED,9.4,36.5,52.0,57.9,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.860048370550327,0.0,48.389240917134245
56,PA2,PASSED,9.4,12.4,15.3,21.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
57,PA1,PASSED,9.7,36.8,52.3,58.2,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.885288880817988,0.0,48.4144814274019
58,PA1,PASSED,9.9,37.0,52.5,58.5,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.913285981367036,0.0,48.44247852795095
59,PA2,PASSED,9.9,12.9,15.8,21.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
60,PA1,PASSED,10.2,37.3,52.8,58.8,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.944111719909817,0.0,48.47330426649373
61,PA1,PASSED,10.4,37.5,53.0,59.0,3.329192546583851,23.700000000000067,15.499999999999998,0.0,5.97785189753901,0.0,48.507044444122926
62,PA2,PASSED,10.4,13.4,16.3,22.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
63,PA1,PASSED,10.7,37.8,53.3,59.4,3.329192546583851,23.700000000000067,15.499999999999998,0.0,6.014606472459914,0.0,48.54379901904383
64,PA1,PASSED,10.9,38.0,53.5,59.6,3.329192546583851,23.700000000000067,15.499999999999998,0.0,6.054490101346278,0.0,48.58368264793019
65,PA2,PASSED,10.9,13.9,16.8,22.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
66,PA1,PASSED,11.2,38.3,53.8,59.9,3.329192546583851,23.700000000000067,15.499999999999998,0.0,6.097632819212057,0.0,48.62682536579597
67,PA1,PASSED,11.4,50.4,65.9,71.7,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.764156039770629,0.0,60.193348586354716
68,PA2,PASSED,11.4,14.4,17.3,23.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
69,PA1,PASSED,11.7,50.6,66.1,71.9,3.329192546583851,35.500000000000234,15.499999999999998,0.0,5.764156039770629,0.0,60.09334858635471
70,PA1,PASSED,11.9,50.9,66.4,72.2,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.77361459062646,0.0,60.20280713721054
71,PA2,PASSED,11.9,14.9,17.8,23.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
72,PA1,PASSED,12.2,51.1,66.6,72.4,3.329192546583851,35.500000000000234,15.499999999999998,0.0,5.77361459062646,0.0,60.10280713721054
73,PA1,PASSED,12.4,51.4,66.9,72.7,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.785681856146509,0.0,60.214874402730594
74,PA2,PASSED,12.4,15.4,18.3,24.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
75,PA1,PASSED,12.7,51.6,67.1,72.9,3.329192546583851,35.500000000000234,15.499999999999998,0.0,5.785681856146509,0.0,60.11487440273059
76,PA1,PASSED,12.9,51.9,67.4,73.3,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.80034764612137,0.0,60.22954019270546
77,PA2,PASSED,12.9,15.9,18.8,24.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
78,PA1,PASSED,13.2,52.1,67.6,73.5,3.329192546583851,35.500000000000234,15.499999999999998,0.0,5.80034764612137,0.0,60.12954019270545
79,PA1,PASSED,13.4,52.4,67.9,73.8,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.817616250081656,0.0,60.24680879666574
80,PA2,PASSED,13.4,16.4,19.3,25.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.024689063525058,0.0,11.745570992802818
81,PA1,PASSED,13.7,52.6,68.1,74.0,3.329192546583851,35.500000000000234,15.499999999999998,0.0,5.817616250081656,0.0,60.14680879666574
82,PA1,PASSED,13.9,52.9,68.4,74.3,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.837505891348753,0.0,60.26669843793284
83,PA2,PASSED,13.9,16.9,19.8,25.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.048691823155149,0.0,11.769573752432912
84,PA1,PASSED,14.2,53.1,68.6,74.5,3.329192546583851,35.500000000000234,15.499999999999998,0.0,5.837505891348753,0.0,60.16669843793284
85,PA1,PASSED,14.4,53.4,68.9,74.8,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.860048370550327,0.0,60.28924091713441
86,PA2,PASSED,14.4,17.4,20.3,26.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.084300859680093,0.0,11.805182788957854
87,PA1,PASSED,14.7,53.6,69.1,75.0,3.329192546583851,35.500000000000234,15.499999999999998,0.0,5.860048370550327,0.0,60.18924091713441
88,PA1,PASSED,14.9,53.9,69.4,75.3,3.329192546583851,35.600000000000236,15.499999999999998,0.0,5.885288880817988,0.0,60.31448142740207
89,PA2,PASSED,14.9,17.9,20.8,27.0,2.9130434782608696,0.0,2.807838451016892,0.0,6.131615580312284,0.0,11.852497509590044
90,PA1,PASSED,15.2,66.0,81.5,87.3,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.767080745341614,0.0,71.99627329192586
91,PA1,PASSED,15.4,66.2,81.7,87.5,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.767080745341614,0.0,71.99627329192586
92,PA2,PASSED,15.4,18.4,21.3,27.5,2.9130434782608696,0.0,2.807838451016892,0.0,6.190979162784613,0.0,11.911861092062374
93,PA1,PASSED,15.7,66.5,82.0,87.8,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.767080745341614,0.0,71.99627329192586
94,PA1,PASSED,15.9,66.7,82.2,88.0,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.767080745341614,0.0,71.99627329192586
95,PA2,PASSED,15.9,18.9,21.8,28.1,2.9130434782608696,0.0,2.807838451016892,0.0,6.262974581639389,0.0,11.98385651091715
96,PA1,PASSED,16.2,67.0,82.5,88.3,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.767080745341614,0.0,71.99627329192586
97,PA1,PASSED,16.4,67.2,82.7,88.5,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.767080745341614,0.0,71.99627329192586
98,PA2,PASSED,16.4,19.4,22.3,28.7,2.9130434782608696,0.0,2.807838451016892,0.0,6.348431428076536,0.0,12.069313357354297
99,PA1,PASSED,16.7,67.5,83.0,88.8,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.767080745341614,0.0,71.99627329192586
100,PA1,PASSED,16.9,67.7,83.2,89.0,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.76483001635887,0.0,71.99402256294312
101,PA2,PASSED,16.9,19.9,22.8,29.3,2.9130434782608696,0.0,2.807838451016892,0.0,6.448442767825407,0.0,12.169324697103168
102,PA1,PASSED,17.2,68.0,83.5,89.3,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.757481672706928,0.0,71.98667421929117
103,PA1,PASSED,17.4,68.2,83.7,89.5,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.753169167447091,0.0,71.98236171403134
104,PA2,PASSED,17.4,20.4,23.3,29.8,2.9130434782608696,0.0,2.807838451016892,0.0,6.448442767825407,0.0,12.169324697103168
105,PA1,PASSED,17.7,68.5,84.0,89.8,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.751769440391113,0.0,71.98096198697536
106,PA1,PASSED,17.9,68.7,84.2,90.0,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.753183035875205,0.0,71.98237558245945
107,PA2,PASSED,17.9,20.9,23.8,30.3,2.9130434782608696,0.0,2.807838451016892,0.0,6.448442767825407,0.0,12.169324697103168
108,PA1,PASSED,18.2,69.0,84.5,90.3,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.757331632152754,0.0,71.986524178737
109,PA1,PASSED,18.4,69.2,84.7,90.5,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.764156039770629,0.0,71.99334858635488
110,PA2,PASSED,18.4,21.4,24.3,30.8,2.9130434782608696,0.0,2.807838451016892,0.0,6.448442767825407,0.0,12.169324697103168
111,PA1,PASSED,18.7,69.5,85.0,90.8,3.329192546583851,47.400000000000404,15.499999999999998,0.0,5.77361459062646,0.0,72.00280713721071
112,PA1,PASSED,18.9,81.6,97.1,102.9,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.767080745341614,0.0,83.89627329192604
113,PA2,PASSED,18.9,21.9,24.8,31.3,2.9130434782608696,0.0,2.807838451016892,0.0,6.448442767825407,0.0,12.169324697103168
114,PA1,PASSED,19.2,81.8,97.3,103.1,3.329192546583851,59.20000000000057,15.499999999999998,0.0,5.767080745341614,0.0,83.79627329192604
115,PA1,PASSED,19.4,82.1,97.6,103.4,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.767080745341614,0.0,83.89627329192604
116,PA2,PASSED,19.4,22.4,25.3,31.7,2.9130434782608696,0.0,2.807838451016892,0.0,6.348431428076536,0.0,12.069313357354297
117,PA1,PASSED,19.7,82.3,97.8,103.6,3.329192546583851,59.20000000000057,15.499999999999998,0.0,5.767080745341614,0.0,83.79627329192604
118,PA1,PASSED,19.9,82.6,98.1,103.9,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.767080745341614,0.0,83.89627329192604
119,PA2,PASSED,19.9,22.9,25.8,32.1,2.9130434782608696,0.0,2.807838451016892,0.0,6.262974581639389,0.0,11.98385651091715
120,PA1,PASSED,20.2,82.8,98.3,104.1,3.329192546583851,59.20000000000057,15.499999999999998,0.0,5.767080745341614,0.0,83.79627329192604
121,PA1,PASSED,20.4,83.1,98.6,104.4,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.767080745341614,0.0,83.89627329192604
122,PA2,PASSED,20.4,23.4,26.3,32.5,2.9130434782608696,0.0,2.807838451016892,0.0,6.190979162784613,0.0,11.911861092062374
123,PA1,PASSED,20.7,83.3,98.8,104.6,3.329192546583851,59.20000000000057,15.499999999999998,0.0,5.76483001635887,0.0,83.7940225629433
124,PA1,PASSED,20.9,83.6,99.1,104.9,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.757481672706928,0.0,83.88667421929135
125,PA2,PASSED,20.9,23.9,26.8,33.0,2.9130434782608696,0.0,2.807838451016892,0.0,6.131615580312284,0.0,11.852497509590044
126,PA1,PASSED,21.2,83.8,99.3,105.1,3.329192546583851,59.20000000000057,15.499999999999998,0.0,5.753169167447091,0.0,83.78236171403151
127,PA1,PASSED,21.4,84.1,99.6,105.4,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.751769440391113,0.0,83.88096198697554
128,PA2,PASSED,21.4,24.4,27.3,33.5,2.9130434782608696,0.0,2.807838451016892,0.0,6.106479171997104,0.0,11.827361101274866
129,PA1,PASSED,21.7,84.3,99.8,105.6,3.329192546583851,59.20000000000057,15.499999999999998,0.0,5.753183035875205,0.0,83.78237558245962
130,PA1,PASSED,21.9,84.6,100.1,105.9,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.757331632152754,0.0,83.88652417873718
131,PA2,PASSED,21.9,24.9,27.8,33.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.0650451834832815,0.0,11.785927112761044
132,PA1,PASSED,22.2,84.8,100.3,106.1,3.329192546583851,59.20000000000057,15.499999999999998,0.0,5.764156039770629,0.0,83.79334858635505
133,PA1,PASSED,22.4,85.1,100.6,106.4,3.329192546583851,59.30000000000057,15.499999999999998,0.0,5.77361459062646,0.0,83.90280713721089
134,PA2,PASSED,22.4,25.4,28.3,34.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.035235995575259,0.0,11.75611792485302
135,PA1,PASSED,22.7,97.2,112.7,118.5,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.767080745341614,0.0,95.6962732919257
136,PA1,PASSED,22.9,97.4,112.9,118.7,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.767080745341614,0.0,95.6962732919257
137,PA2,PASSED,22.9,25.9,28.8,34.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
138,PA1,PASSED,23.2,97.7,113.2,119.0,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.767080745341614,0.0,95.6962732919257
139,PA1,PASSED,23.4,97.9,113.4,119.2,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.767080745341614,0.0,95.6962732919257
140,PA2,PASSED,23.4,26.4,29.3,35.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.024689063525058,0.0,11.745570992802818
141,PA1,PASSED,23.7,98.2,113.7,119.5,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.767080745341614,0.0,95.6962732919257
142,PA1,PASSED,23.9,98.4,113.9,119.7,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.767080745341614,0.0,95.6962732919257
143,PA2,PASSED,23.9,26.9,29.8,35.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.024689063525058,0.0,11.745570992802818
144,PA1,PASSED,24.2,98.7,114.2,120.0,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.767080745341614,0.0,95.6962732919257
145,PA1,PASSED,24.4,98.9,114.4,120.2,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.76483001635887,0.0,95.69402256294296
146,PA2,PASSED,24.4,27.4,30.3,36.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.024689063525058,0.0,11.745570992802818
147,PA1,PASSED,24.7,99.2,114.7,120.5,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.757481672706928,0.0,95.686674219291
148,PA1,PASSED,24.9,99.4,114.9,120.7,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.753169167447091,0.0,95.68236171403117
149,PA2,PASSED,24.9,27.9,30.8,36.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.024689063525058,0.0,11.745570992802818
150,PA1,PASSED,25.2,99.7,115.2,121.0,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.751769440391113,0.0,95.6809619869752
151,PA1,PASSED,25.4,99.9,115.4,121.2,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.753183035875205,0.0,95.68237558245929
152,PA2,PASSED,25.4,28.4,31.3,37.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.024689063525058,0.0,11.745570992802818
153,PA1,PASSED,25.7,100.2,115.7,121.5,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.757331632152754,0.0,95.68652417873685
154,PA1,PASSED,25.9,100.4,115.9,121.7,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.764156039770629,0.0,95.69334858635472
155,PA2,PASSED,25.9,28.9,31.8,37.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
156,PA1,PASSED,26.2,100.7,116.2,122.0,3.329192546583851,71.10000000000024,15.499999999999998,0.0,5.77361459062646,0.0,95.70280713721054
157,PA1,PASSED,26.4,112.8,128.3,134.1,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.767080745341614,0.0,107.59627329192503
158,PA2,PASSED,26.4,29.4,32.3,38.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
159,PA1,PASSED,26.7,113.0,128.5,134.3,3.329192546583851,82.89999999999957,15.499999999999998,0.0,5.767080745341614,0.0,107.49627329192504
160,PA1,PASSED,26.9,113.3,128.8,134.6,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.767080745341614,0.0,107.59627329192503
161,PA2,PASSED,26.9,29.9,32.8,38.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
162,PA1,PASSED,27.2,113.5,129.0,134.8,3.329192546583851,82.89999999999957,15.499999999999998,0.0,5.767080745341614,0.0,107.49627329192504
163,PA1,PASSED,27.4,113.8,129.3,135.1,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.767080745341614,0.0,107.59627329192503
164,PA2,PASSED,27.4,30.4,33.3,39.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
165,PA1,PASSED,27.7,114.0,129.5,135.3,3.329192546583851,82.89999999999957,15.499999999999998,0.0,5.767080745341614,0.0,107.49627329192504
166,PA1,PASSED,27.9,114.3,129.8,135.6,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.767080745341614,0.0,107.59627329192503
167,PA2,PASSED,27.9,30.9,33.8,39.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
168,PA1,PASSED,28.2,114.5,130.0,135.8,3.329192546583851,82.89999999999957,15.499999999999998,0.0,5.76483001635887,0.0,107.49402256294229
169,PA1,PASSED,28.4,114.8,130.3,136.1,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.757481672706928,0.0,107.58667421929033
170,PA2,PASSED,28.4,31.4,34.3,40.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.017079381605948,0.0,11.737961310883708
171,PA1,PASSED,28.7,115.0,130.5,136.3,3.329192546583851,82.89999999999957,15.499999999999998,0.0,5.753169167447091,0.0,107.4823617140305
172,PA1,PASSED,28.9,115.3,130.8,136.6,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.751769440391113,0.0,107.58096198697453
173,PA2,PASSED,28.9,31.9,34.8,40.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.024689063525058,0.0,11.745570992802818
174,PA1,PASSED,29.2,115.5,131.0,136.8,3.329192546583851,82.89999999999957,15.499999999999998,0.0,5.753183035875205,0.0,107.48237558245862
175,PA1,PASSED,29.4,115.8,131.3,137.1,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.757331632152754,0.0,107.58652417873617
176,PA2,PASSED,29.4,32.4,35.3,41.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.048691823155149,0.0,11.769573752432912
177,PA1,PASSED,29.7,116.0,131.5,137.3,3.329192546583851,82.89999999999957,15.499999999999998,0.0,5.764156039770629,0.0,107.49334858635405
178,PA1,PASSED,29.9,116.3,131.8,137.6,3.329192546583851,82.99999999999956,15.499999999999998,0.0,5.77361459062646,0.0,107.60280713720987
179,PA2,PASSED,29.9,32.9,35.8,41.9,2.9130434782608696,0.0,2.807838451016892,0.0,6.084300859680093,0.0,11.805182788957854
180,PA1,PASSED,30.2,128.4,143.9,149.7,3.329192546583851,94.79999999999889,15.499999999999998,0.0,5.767080745341614,0.0,119.39627329192436
181,PA1,PASSED,30.4,128.6,144.1,149.9,3.329192546583851,94.79999999999889,15.499999999999998,0.0,5.767080745341614,0.0,119.39627329192436
182,PA2,PASSED,30.4,33.4,36.3,42.5,2.9130434782608696,0.0,2.807838451016892,0.0,6.131615580312284,0.0,11.852497509590044
183,PA1,PASSED,30.7,128.9,144.4,150.2,3.329192546583851,94.79999999999889,15.499999999999998,0.0,5.767080745341614,0.0,119.39627329192436
184,PA1,PASSED,30.9,129.1,144.6,150.4,3.329192546583851,94.79999999999889,15.499999999999998,0.0,5.767080745341614,0.0,119.39627329192436
185,PA2,PASSED,30.9,33.9,36.8,43.0,2.9130434782608696,0.0,2.807838451016892,0.0,6.190979162784613,0.0,11.911861092062374
186,PA1,PASSED,31.2,129.4,144.9,150.7,3.329192546583851,94.79999999999889,15.499999999999998,0.0,5.767080745341614,0.0,119.39627329192436
