T,D_SA1,D_PW1,D_PW2,D_SA3,D_pass,K_PW2,K_SA3,queue_PW1
7.5,26,15,3,1,0,0.29411764705882354,0.04587155963302752,6
7.6,26,15,3,1,0,0.29411764705882354,0.04587155963302752,6
7.7,27,15,3,1,0,0.29411764705882354,0.04587155963302752,7
7.8,27,15,3,1,0,0.29411764705882354,0.04587155963302752,7
7.9,28,15,2,2,0,0.19607843137254904,0.09174311926605504,8
8.0,28,15,3,2,0,0.29411764705882354,0.09174311926605504,8
8.1,29,15,3,2,0,0.29411764705882354,0.09174311926605504,9
8.2,29,15,3,2,0,0.29411764705882354,0.09174311926605504,9
8.3,30,15,3,2,0,0.29411764705882354,0.09174311926605504,10
8.4,30,15,3,2,0,0.29411764705882354,0.09174311926605504,10
8.5,31,15,3,2,0,0.29411764705882354,0.09174311926605504,11
8.6,31,15,3,2,0,0.29411764705882354,0.09174311926605504,11
8.7,32,15,3,2,0,0.29411764705882354,0.09174311926605504,12
8.8,32,15,3,2,0,0.29411764705882354,0.09174311926605504,12
8.9,33,15,2,3,0,0.19607843137254904,0.13761467889908258,13
9.0,33,15,3,3,0,0.29411764705882354,0.13761467889908258,13
9.1,34,15,3,3,0,0.29411764705882354,0.13761467889908258,14
9.2,34,15,3,3,0,0.29411764705882354,0.13761467889908258,14
9.3,35,15,3,3,0,0.29411764705882354,0.13761467889908258,15
9.4,35,15,3,3,0,0.29411764705882354,0.13761467889908258,15
9.5,36,15,3,3,0,0.29411764705882354,0.13761467889908258,16
9.6,36,15,3,3,0,0.29411764705882354,0.13761467889908258,16
9.7,37,15,3,3,0,0.29411764705882354,0.13761467889908258,17
9.8,37,15,3,3,0,0.29411764705882354,0.13761467889908258,17
9.9,38,15,2,4,0,0.19607843137254904,0.18348623853211007,18
10.0,38,15,3,4,0,0.29411764705882354,0.18348623853211007,18
10.1,39,15,3,4,0,0.29411764705882354,0.18348623853211007,19
10.2,39,15,3,4,0,0.29411764705882354,0.18348623853211007,19
10.3,40,15,3,4,0,0.29411764705882354,0.18348623853211007,20
10.4,40,15,3,4,0,0.29411764705882354,0.18348623853211007,20
10.5,41,15,3,4,0,0.29411764705882354,0.18348623853211007,21
10.6,41,15,3,4,0,0.29411764705882354,0.18348623853211007,21
10.7,42,15,3,4,0,0.29411764705882354,0.18348623853211007,22
10.8,42,15,3,4,0,0.29411764705882354,0.18348623853211007,22
10.9,43,15,2,5,0,0.19607843137254904,0.2293577981651376,23
11.0,43,15,3,5,0,0.29411764705882354,0.2293577981651376,23
11.1,44,15,3,5,0,0.29411764705882354,0.2293577981651376,24
11.2,44,15,3,5,0,0.29411764705882354,0.2293577981651376,24
11.3,45,15,3,5,0,0.29411764705882354,0.2293577981651376,25
11.4,45,15,3,5,0,0.29411764705882354,0.2293577981651376,25
11.5,46,15,3,5,0,0.29411764705882354,0.2293577981651376,26
11.6,46,15,3,5,0,0.29411764705882354,0.2293577981651376,26
11.7,47,15,3,5,0,0.29411764705882354,0.2293577981651376,27
11.8,47,15,3,5,0,0.29411764705882354,0.2293577981651376,27
11.9,48,15,2,6,0,0.19607843137254904,0.27522935779816515,28
12.0,48,15,3,6,0,0.29411764705882354,0.27522935779816515,28
12.1,49,15,3,6,0,0.29411764705882354,0.27522935779816515,29
12.2,49,15,3,6,0,0.29411764705882354,0.27522935779816515,29
12.3,50,15,3,6,0,0.29411764705882354,0.27522935779816515,30
12.4,50,15,3,6,0,0.29411764705882354,0.27522935779816515,30
12.5,51,15,3,6,0,0.29411764705882354,0.27522935779816515,31
12.6,51,15,3,6,0,0.29411764705882354,0.27522935779816515,31
12.7,52,15,3,6,0,0.29411764705882354,0.27522935779816515,32
12.8,52,15,3,6,0,0.29411764705882354,0.27522935779816515,32
12.9,53,15,2,7,0,0.19607843137254904,0.3211009174311926,33
13.0,53,15,3,6,1,0.29411764705882354,0.27522935779816515,33
13.1,54,15,3,6,1,0.29411764705882354,0.27522935779816515,34
13.2,54,15,3,6,1,0.29411764705882354,0.27522935779816515,34
13.3,55,15,3,6,1,0.29411764705882354,0.27522935779816515,35
13.4,55,15,3,6,1,0.29411764705882354,0.27522935779816515,35
13.5,56,15,3,6,1,0.29411764705882354,0.27522935779816515,36
13.6,56,15,3,6,1,0.29411764705882354,0.27522935779816515,36
13.7,57,15,3,6,1,0.29411764705882354,0.27522935779816515,37
13.8,57,15,3,6,1,0.29411764705882354,0.27522935779816515,37
13.9,58,15,2,7,1,0.19607843137254904,0.3211009174311926,38
14.0,58,15,3,6,2,0.29411764705882354,0.27522935779816515,38
14.1,59,15,3,6,2,0.29411764705882354,0.27522935779816515,39
14.2,59,15,3,6,2,0.29411764705882354,0.27522935779816515,39
14.3,60,15,3,6,2,0.29411764705882354,0.27522935779816515,40
14.4,60,15,3,6,2,0.29411764705882354,0.27522935779816515,40
14.5,61,15,3,6,2,0.29411764705882354,0.27522935779816515,41
14.6,61,15,3,6,2,0.29411764705882354,0.27522935779816515,41
14.7,62,15,3,6,2,0.29411764705882354,0.27522935779816515,42
14.8,62,15,3,6,2,0.29411764705882354,0.27522935779816515,42
14.9,63,15,2,7,2,0.19607843137254904,0.3211009174311926,43
15.0,63,15,3,6,3,0.29411764705882354,0.27522935779816515,43
15.1,64,15,3,6,3,0.29411764705882354,0.27522935779816515,44
15.2,64,15,3,6,3,0.29411764705882354,0.27522935779816515,44
15.3,65,15,3,6,3,0.29411764705882354,0.27522935779816515,45
15.4,65,15,3,6,3,0.29411764705882354,0.27522935779816515,45
15.5,66,15,3,6,3,0.29411764705882354,0.27522935779816515,46
15.6,66,15,3,6,3,0.29411764705882354,0.27522935779816515,46
15.7,67,15,3,6,3,0.29411764705882354,0.27522935779816515,47
15.8,67,15,3,6,3,0.29411764705882354,0.27522935779816515,47
15.9,68,15,2,7,3,0.19607843137254904,0.3211009174311926,48
16.0,68,15,3,6,4,0.29411764705882354,0.27522935779816515,48
16.1,69,15,3,6,4,0.29411764705882354,0.27522935779816515,49
16.2,69,15,3,6,4,0.29411764705882354,0.27522935779816515,49
16.3,70,15,3,6,4,0.29411764705882354,0.27522935779816515,50
16.4,70,15,3,6,4,0.29411764705882354,0.27522935779816515,50
16.5,71,15,3,6,4,0.29411764705882354,0.27522935779816515,51
16.6,71,15,3,6,4,0.29411764705882354,0.27522935779816515,51
16.7,72,15,3,6,4,0.29411764705882354,0.27522935779816515,52
16.8,72,15,3,6,4,0.29411764705882354,0.27522935779816515,52
16.9,73,15,2,7,4,0.19607843137254904,0.3211009174311926,53
17.0,73,15,3,6,5,0.29411764705882354,0.27522935779816515,53
17.1,74,15,3,6,5,0.29411764705882354,0.27522935779816515,54
17.2,74,15,3,6,5,0.29411764705882354,0.27522935779816515,54
17.3,75,15,3,6,5,0.29411764705882354,0.27522935779816515,55
17.4,75,15,3,6,5,0.29411764705882354,0.27522935779816515,55
17.5,76,15,3,6,5,0.29411764705882354,0.27522935779816515,56
17.6,76,15,3,6,5,0.29411764705882354,0.27522935779816515,56
17.7,77,15,3,6,5,0.29411764705882354,0.27522935779816515,57
17.8,77,15,3,6,5,0.29411764705882354,0.27522935779816515,57
17.9,78,15,2,7,5,0.19607843137254904,0.3211009174311926,58
18.0,78,15,3,6,6,0.29411764705882354,0.27522935779816515,58
18.1,79,15,3,6,6,0.29411764705882354,0.27522935779816515,59
18.2,79,15,3,6,6,0.29411764705882354,0.27522935779816515,59
18.3,80,15,3,6,6,0.29411764705882354,0.27522935779816515,60
18.4,80,15,3,6,6,0.29411764705882354,0.27522935779816515,60
18.5,81,15,3,6,6,0.29411764705882354,0.27522935779816515,61
18.6,81,15,3,6,6,0.29411764705882354,0.27522935779816515,61
18.7,82,15,3,6,6,0.29411764705882354,0.27522935779816515,62
18.8,82,15,3,6,6,0.29411764705882354,0.27522935779816515,62
18.9,83,15,2,7,6,0.19607843137254904,0.3211009174311926,63
19.0,83,14,3,7,7,0.29411764705882354,0.3211009174311926,63
19.1,83,15,3,7,7,0.29411764705882354,0.3211009174311926,63
19.2,83,14,3,8,7,0.29411764705882354,0.36697247706422015,63
19.3,83,15,3,8,7,0.29411764705882354,0.36697247706422015,63
19.4,83,14,3,9,7,0.29411764705882354,0.4128440366972477,63
19.5,83,15,3,9,7,0.29411764705882354,0.4128440366972477,63
19.6,83,14,3,10,7,0.29411764705882354,0.4587155963302752,63
19.7,83,15,3,10,7,0.29411764705882354,0.4587155963302752,63
19.8,83,14,3,11,7,0.29411764705882354,0.5045871559633027,63
19.9,83,15,2,12,7,0.19607843137254904,0.5504587155963303,63
20.0,83,14,3,12,8,0.29411764705882354,0.5504587155963303,63
20.1,83,15,3,12,8,0.29411764705882354,0.5504587155963303,63
20.2,83,14,3,13,8,0.29411764705882354,0.5963302752293578,63
20.3,83,15,3,13,8,0.29411764705882354,0.5963302752293578,63
20.4,83,14,3,14,8,0.29411764705882354,0.6422018348623852,63
20.5,83,15,3,14,8,0.29411764705882354,0.6422018348623852,63
20.6,83,14,3,15,8,0.29411764705882354,0.6880733944954128,63
20.7,83,15,3,15,8,0.29411764705882354,0.6880733944954128,63
20.8,83,14,3,16,8,0.29411764705882354,0.7339449541284403,63
20.9,83,15,2,17,8,0.19607843137254904,0.7798165137614679,63
21.0,83,14,3,17,9,0.29411764705882354,0.7798165137614679,63
21.1,83,15,3,17,9,0.29411764705882354,0.7798165137614679,63
21.2,83,14,3,18,9,0.29411764705882354,0.8256880733944953,63
21.3,83,15,3,18,9,0.29411764705882354,0.8256880733944953,63
21.4,83,14,3,19,9,0.29411764705882354,0.8715596330275229,63
21.5,83,15,3,19,9,0.29411764705882354,0.8715596330275229,63
21.6,83,14,3,20,9,0.29411764705882354,0.9174311926605504,63
21.7,83,15,3,20,9,0.29411764705882354,0.9174311926605504,63
21.8,83,14,3,21,9,0.29411764705882354,0.963302752293578,63
21.9,83,15,2,22,9,0.19607843137254904,1.0091743119266054,63
22.0,83,15,3,21,10,0.29411764705882354,0.963302752293578,63
22.1,84,15,3,21,10,0.29411764705882354,0.963302752293578,64
22.2,84,15,3,21,10,0.29411764705882354,0.963302752293578,64
22.3,85,15,3,21,10,0.29411764705882354,0.963302752293578,65
22.4,85,15,3,21,10,0.29411764705882354,0.963302752293578,65
22.5,86,15,3,21,10,0.29411764705882354,0.963302752293578,66
22.6,86,15,3,21,10,0.29411764705882354,0.963302752293578,66
22.7,87,15,3,21,10,0.29411764705882354,0.963302752293578,67
22.8,87,15,3,21,10,0.29411764705882354,0.963302752293578,67
22.9,88,15,2,22,10,0.19607843137254904,1.0091743119266054,68
23.0,88,15,3,21,11,0.29411764705882354,0.963302752293578,68
23.1,89,15,3,21,11,0.29411764705882354,0.963302752293578,69
23.2,89,15,3,21,11,0.29411764705882354,0.963302752293578,69
23.3,90,15,3,21,11,0.29411764705882354,0.963302752293578,70
23.4,90,15,3,21,11,0.29411764705882354,0.963302752293578,70
23.5,91,15,3,21,11,0.29411764705882354,0.963302752293578,71
23.6,91,15,3,21,11,0.29411764705882354,0.963302752293578,71
23.7,92,15,3,21,11,0.29411764705882354,0.963302752293578,72
23.8,92,15,3,21,11,0.29411764705882354,0.963302752293578,72
23.9,93,15,2,22,11,0.19607843137254904,1.0091743119266054,73
24.0,93,15,3,21,12,0.29411764705882354,0.963302752293578,73
24.1,94,15,3,21,12,0.29411764705882354,0.963302752293578,74
24.2,94,15,3,21,12,0.29411764705882354,0.963302752293578,74
24.3,95,15,3,21,12,0.29411764705882354,0.963302752293578,75
24.4,95,15,3,21,12,0.29411764705882354,0.963302752293578,75
24.5,96,15,3,21,12,0.29411764705882354,0.963302752293578,76
24.6,96,15,3,21,12,0.29411764705882354,0.963302752293578,76
24.7,97,15,3,21,12,0.29411764705882354,0.963302752293578,77
24.8,97,15,3,20,13,0.29411764705882354,0.9174311926605504,77
24.9,98,15,2,21,13,0.19607843137254904,0.963302752293578,78
25.0,98,15,3,19,15,0.29411764705882354,0.8715596330275229,78
25.1,99,15,3,19,15,0.29411764705882354,0.8715596330275229,79
25.2,99,15,3,18,16,0.29411764705882354,0.8256880733944953,79
25.3,100,15,3,18,16,0.29411764705882354,0.8256880733944953,80
25.4,100,15,3,17,17,0.29411764705882354,0.7798165137614679,80
25.5,101,15,3,17,17,0.29411764705882354,0.7798165137614679,81
25.6,101,15,3,16,18,0.29411764705882354,0.7339449541284403,81
25.7,102,15,3,16,18,0.29411764705882354,0.7339449541284403,82
25.8,102,15,3,15,19,0.29411764705882354,0.6880733944954128,82
25.9,103,15,2,16,19,0.19607843137254904,0.7339449541284403,83
26.0,103,15,3,14,21,0.29411764705882354,0.6422018348623852,83
26.1,104,15,3,14,21,0.29411764705882354,0.6422018348623852,84
26.2,104,15,3,13,22,0.29411764705882354,0.5963302752293578,84
26.3,105,15,3,13,22,0.29411764705882354,0.5963302752293578,85
26.4,105,15,3,12,23,0.29411764705882354,0.5504587155963303,85
26.5,106,15,3,12,23,0.29411764705882354,0.5504587155963303,86
26.6,106,15,3,11,24,0.29411764705882354,0.5045871559633027,86
26.7,107,15,3,11,24,0.29411764705882354,0.5045871559633027,87
26.8,107,15,3,11,24,0.29411764705882354,0.5045871559633027,87
26.9,108,15,2,11,25,0.19607843137254904,0.5045871559633027,88
27.0,108,15,3,10,26,0.29411764705882354,0.4587155963302752,88
27.1,109,15,3,9,27,0.29411764705882354,0.4128440366972477,89
27.2,109,15,3,9,27,0.29411764705882354,0.4128440366972477,89
27.3,110,15,3,8,28,0.29411764705882354,0.36697247706422015,90
27.4,110,15,3,8,28,0.29411764705882354,0.36697247706422015,90
27.5,111,15,3,7,29,0.29411764705882354,0.3211009174311926,91
27.6,111,15,3,7,29,0.29411764705882354,0.3211009174311926,91
27.7,112,15,3,6,30,0.29411764705882354,0.27522935779816515,92
27.8,112,15,3,6,30,0.29411764705882354,0.27522935779816515,92
27.9,113,15,2,7,30,0.19607843137254904,0.3211009174311926,93
28.0,113,15,3,7,30,0.29411764705882354,0.3211009174311926,93
28.1,114,15,3,6,31,0.29411764705882354,0.27522935779816515,94
28.2,114,15,3,6,31,0.29411764705882354,0.27522935779816515,94
28.3,115,15,3,6,31,0.29411764705882354,0.27522935779816515,95
28.4,115,15,3,6,31,0.29411764705882354,0.27522935779816515,95
28.5,116,15,3,6,31,0.29411764705882354,0.27522935779816515,96
28.6,116,15,3,6,31,0.29411764705882354,0.27522935779816515,96
28.7,117,15,3,6,31,0.29411764705882354,0.27522935779816515,97
28.8,117,15,3,6,31,0.29411764705882354,0.27522935779816515,97
28.9,118,15,2,7,31,0.19607843137254904,0.3211009174311926,98
29.0,118,15,3,7,31,0.29411764705882354,0.3211009174311926,98
29.1,119,15,3,6,32,0.29411764705882354,0.27522935779816515,99
29.2,119,15,3,6,32,0.29411764705882354,0.27522935779816515,99
29.3,120,15,3,6,32,0.29411764705882354,0.27522935779816515,100
29.4,120,15,3,6,32,0.29411764705882354,0.27522935779816515,100
29.5,121,15,3,6,32,0.29411764705882354,0.27522935779816515,101
29.6,121,15,3,6,32,0.29411764705882354,0.27522935779816515,101
29.7,122,15,3,6,32,0.29411764705882354,0.27522935779816515,102
29.8,122,15,3,6,32,0.29411764705882354,0.27522935779816515,102
29.9,123,15,2,7,32,0.19607843137254904,0.3211009174311926,103
30.0,123,15,3,7,32,0.29411764705882354,0.3211009174311926,103
30.1,124,15,3,6,33,0.29411764705882354,0.27522935779816515,104
30.2,124,15,3,6,33,0.29411764705882354,0.27522935779816515,104
30.3,125,15,3,6,33,0.29411764705882354,0.27522935779816515,105
30.4,125,15,3,6,33,0.29411764705882354,0.27522935779816515,105
30.5,126,15,3,6,33,0.29411764705882354,0.27522935779816515,106
30.6,126,15,3,6,33,0.29411764705882354,0.27522935779816515,106
30.7,127,15,3,6,33,0.29411764705882354,0.27522935779816515,107
30.8,127,15,3,6,33,0.29411764705882354,0.27522935779816515,107
30.9,128,15,2,7,33,0.19607843137254904,0.3211009174311926,108
31.0,128,15,3,7,33,0.29411764705882354,0.3211009174311926,108
31.1,129,15,3,6,34,0.29411764705882354,0.27522935779816515,109
31.2,129,15,3,6,34,0.29411764705882354,0.27522935779816515,109
31.3,130,15,3,6,34,0.29411764705882354,0.27522935779816515,110
31.4,130,15,3,6,34,0.29411764705882354,0.27522935779816515,110
31.5,131,15,3,6,34,0.29411764705882354,0.27522935779816515,111
31.6,131,15,3,6,34,0.29411764705882354,0.27522935779816515,111
31.7,132,15,3,6,34,0.29411764705882354,0.27522935779816515,112
31.8,132,15,3,6,34,0.29411764705882354,0.27522935779816515,112
31.9,133,15,2,7,34,0.19607843137254904,0.3211009174311926,113
32.0,133,15,3,6,35,0.29411764705882354,0.27522935779816515,113
32.1,134,15,3,6,35,0.29411764705882354,0.27522935779816515,114
32.2,134,15,3,6,35,0.29411764705882354,0.27522935779816515,114
32.3,135,15,3,6,35,0.29411764705882354,0.27522935779816515,115
32.4,135,15,3,6,35,0.29411764705882354,0.27522935779816515,115
32.5,136,15,3,6,35,0.29411764705882354,0.27522935779816515,116
32.6,136,15,3,6,35,0.29411764705882354,0.27522935779816515,116
32.7,137,15,3,6,35,0.29411764705882354,0.27522935779816515,117
32.8,137,15,3,6,35,0.29411764705882354,0.27522935779816515,117
32.9,138,15,2,7,35,0.19607843137254904,0.3211009174311926,118
33.0,138,15,3,6,36,0.29411764705882354,0.27522935779816515,118
33.1,139,15,3,6,36,0.29411764705882354,0.27522935779816515,119
33.2,139,15,3,6,36,0.29411764705882354,0.27522935779816515,119
33.3,140,15,3,6,36,0.29411764705882354,0.27522935779816515,120
33.4,140,15,3,6,36,0.29411764705882354,0.27522935779816515,120
33.5,141,15,3,6,36,0.29411764705882354,0.27522935779816515,121
33.6,141,15,3,6,36,0.29411764705882354,0.27522935779816515,121
33.7,142,15,3,6,36,0.29411764705882354,0.27522935779816515,122
33.8,142,15,3,6,36,0.29411764705882354,0.27522935779816515,122
33.9,143,15,2,7,36,0.19607843137254904,0.3211009174311926,123
34.0,143,15,3,6,37,0.29411764705882354,0.27522935779816515,123
34.1,144,15,3,6,37,0.29411764705882354,0.27522935779816515,124
34.2,144,15,3,6,37,0.29411764705882354,0.27522935779816515,124
34.3,145,15,3,6,37,0.29411764705882354,0.27522935779816515,125
34.4,145,15,3,6,37,0.29411764705882354,0.27522935779816515,125
34.5,146,15,3,6,37,0.29411764705882354,0.27522935779816515,126
34.6,146,14,3,7,37,0.29411764705882354,0.3211009174311926,126
34.7,146,15,3,7,37,0.29411764705882354,0.3211009174311926,126
34.8,146,14,3,8,37,0.29411764705882354,0.36697247706422015,126
34.9,146,15,2,9,37,0.19607843137254904,0.4128440366972477,126
35.0,146,14,3,9,38,0.29411764705882354,0.4128440366972477,126
35.1,146,15,3,9,38,0.29411764705882354,0.4128440366972477,126
35.2,146,14,3,10,38,0.29411764705882354,0.4587155963302752,126
35.3,146,15,3,10,38,0.29411764705882354,0.4587155963302752,126
35.4,146,14,3,11,38,0.29411764705882354,0.5045871559633027,126
35.5,146,15,3,11,38,0.29411764705882354,0.5045871559633027,126
35.6,146,14,3,12,38,0.29411764705882354,0.5504587155963303,126
35.7,146,15,3,12,38,0.29411764705882354,0.5504587155963303,126
35.8,146,14,3,13,38,0.29411764705882354,0.5963302752293578,126
35.9,146,15,2,14,38,0.19607843137254904,0.6422018348623852,126
36.0,146,14,3,14,39,0.29411764705882354,0.6422018348623852,126
36.1,146,15,3,14,39,0.29411764705882354,0.6422018348623852,126
36.2,146,14,3,15,39,0.29411764705882354,0.6880733944954128,126
36.3,146,15,3,15,39,0.29411764705882354,0.6880733944954128,126
36.4,146,14,3,16,39,0.29411764705882354,0.7339449541284403,126
36.5,146,15,3,16,39,0.29411764705882354,0.7339449541284403,126
36.6,146,14,3,17,39,0.29411764705882354,0.7798165137614679,126
36.7,146,15,3,17,39,0.29411764705882354,0.7798165137614679,126
36.8,146,14,3,18,39,0.29411764705882354,0.8256880733944953,126
36.9,146,15,2,19,39,0.19607843137254904,0.8715596330275229,126
37.0,146,14,3,19,40,0.29411764705882354,0.8715596330275229,126
37.1,146,15,3,19,40,0.29411764705882354,0.8715596330275229,126
37.2,146,14,3,20,40,0.29411764705882354,0.9174311926605504,126
37.3,146,15,3,20,40,0.29411764705882354,0.9174311926605504,126
37.4,146,14,3,21,40,0.29411764705882354,0.963302752293578,126
37.5,146,15,3,21,40,0.29411764705882354,0.963302752293578,126
37.6,146,15,3,21,40,0.29411764705882354,0.963302752293578,126
37.7,147,15,3,21,40,0.29411764705882354,0.963302752293578,127
37.8,147,15,3,21,40,0.29411764705882354,0.963302752293578,127
37.9,148,15,2,22,40,0.19607843137254904,1.0091743119266054,128
38.0,148,15,3,21,41,0.29411764705882354,0.963302752293578,128
38.1,149,15,3,21,41,0.29411764705882354,0.963302752293578,129
38.2,149,15,3,21,41,0.29411764705882354,0.963302752293578,129
38.3,150,15,3,21,41,0.29411764705882354,0.963302752293578,130
38.4,150,15,3,21,41,0.29411764705882354,0.963302752293578,130
38.5,151,15,3,21,41,0.29411764705882354,0.963302752293578,131
38.6,151,15,3,21,41,0.29411764705882354,0.963302752293578,131
38.7,152,15,3,21,41,0.29411764705882354,0.963302752293578,132
38.8,152,15,3,21,41,0.29411764705882354,0.963302752293578,132
38.9,153,15,2,22,41,0.19607843137254904,1.0091743119266054,133
39.0,153,15,3,21,42,0.29411764705882354,0.963302752293578,133
39.1,154,15,3,21,42,0.29411764705882354,0.963302752293578,134
39.2,154,15,3,21,42,0.29411764705882354,0.963302752293578,134
39.3,155,15,3,21,42,0.29411764705882354,0.963302752293578,135
39.4,155,15,3,21,42,0.29411764705882354,0.963302752293578,135
39.5,156,15,3,21,42,0.29411764705882354,0.963302752293578,136
39.6,156,15,3,21,42,0.29411764705882354,0.963302752293578,136
39.7,157,15,3,21,42,0.29411764705882354,0.963302752293578,137
39.8,157,15,3,21,42,0.29411764705882354,0.963302752293578,137
39.9,158,15,2,22,42,0.19607843137254904,1.0091743119266054,138
40.0,158,15,3,21,43,0.29411764705882354,0.963302752293578,138
40.1,159,15,3,21,43,0.29411764705882354,0.963302752293578,139
40.2,159,15,3,21,43,0.29411764705882354,0.963302752293578,139
40.3,160,15,3,21,43,0.29411764705882354,0.963302752293578,140
40.4,160,15,3,20,44,0.29411764705882354,0.9174311926605504,140
40.5,161,15,3,20,44,0.29411764705882354,0.9174311926605504,141
40.6,161,15,3,19,45,0.29411764705882354,0.8715596330275229,141
40.7,162,15,3,19,45,0.29411764705882354,0.8715596330275229,142
40.8,162,15,3,18,46,0.29411764705882354,0.8256880733944953,142
40.9,163,15,2,19,46,0.19607843137254904,0.8715596330275229,143
41.0,163,15,3,17,48,0.29411764705882354,0.7798165137614679,143
41.1,164,15,3,17,48,0.29411764705882354,0.7798165137614679,144
41.2,164,15,3,16,49,0.29411764705882354,0.7339449541284403,144
41.3,165,15,3,16,49,0.29411764705882354,0.7339449541284403,145
41.4,165,15,3,15,50,0.29411764705882354,0.6880733944954128,145
41.5,166,15,3,15,50,0.29411764705882354,0.6880733944954128,146
41.6,166,15,3,14,51,0.29411764705882354,0.6422018348623852,146
41.7,167,15,3,14,51,0.29411764705882354,0.6422018348623852,147
41.8,167,15,3,13,52,0.29411764705882354,0.5963302752293578,147
41.9,168,15,2,14,52,0.19607843137254904,0.6422018348623852,148
42.0,168,15,3,12,54,0.29411764705882354,0.5504587155963303,148
42.1,169,15,3,12,54,0.29411764705882354,0.5504587155963303,149
42.2,169,15,3,11,55,0.29411764705882354,0.5045871559633027,149
42.3,170,15,3,11,55,0.29411764705882354,0.5045871559633027,150
42.4,170,15,3,11,55,0.29411764705882354,0.5045871559633027,150
42.5,171,15,3,10,56,0.29411764705882354,0.4587155963302752,151
