T,D_SA1,D_PW1,D_PW2,D_SA3,D_pass,K_PW2,K_SA3,queue_PW1
15.1,27,15,13,24,11,1.2745098039215688,1.1009174311926606,8
15.2,27,15,14,23,12,1.3725490196078431,1.055045871559633,8
15.3,27,15,13,24,12,1.2745098039215688,1.1009174311926606,9
15.4,28,15,14,24,12,1.3725490196078431,1.1009174311926606,9
15.5,28,15,14,23,13,1.3725490196078431,1.055045871559633,9
15.6,28,15,13,24,13,1.2745098039215688,1.1009174311926606,9
15.7,28,15,14,23,14,1.3725490196078431,1.055045871559633,9
15.8,28,15,13,24,14,1.2745098039215688,1.1009174311926606,10
15.9,29,15,14,24,14,1.3725490196078431,1.1009174311926606,10
16.0,29,15,14,23,15,1.3725490196078431,1.055045871559633,10
16.1,29,15,13,24,15,1.2745098039215688,1.1009174311926606,10
16.2,29,15,14,23,16,1.3725490196078431,1.055045871559633,10
16.3,29,15,13,24,16,1.2745098039215688,1.1009174311926606,11
16.4,30,15,14,24,16,1.3725490196078431,1.1009174311926606,11
16.5,30,15,14,23,17,1.3725490196078431,1.055045871559633,11
16.6,30,15,13,24,17,1.2745098039215688,1.1009174311926606,11
16.7,30,15,14,23,18,1.3725490196078431,1.055045871559633,11
16.8,30,15,13,24,18,1.2745098039215688,1.1009174311926606,12
16.9,31,15,14,24,18,1.3725490196078431,1.1009174311926606,12
17.0,31,15,14,24,18,1.3725490196078431,1.1009174311926606,12
17.1,31,15,13,24,19,1.2745098039215688,1.1009174311926606,12
17.2,31,15,14,24,19,1.3725490196078431,1.1009174311926606,12
17.3,31,15,13,24,20,1.2745098039215688,1.1009174311926606,13
17.4,32,15,14,24,20,1.3725490196078431,1.1009174311926606,13
17.5,32,15,14,24,20,1.3725490196078431,1.1009174311926606,13
17.6,32,15,13,24,21,1.2745098039215688,1.1009174311926606,13
17.7,32,15,14,24,21,1.3725490196078431,1.1009174311926606,13
17.8,32,15,13,25,21,1.2745098039215688,1.146788990825688,14
17.9,33,15,14,24,22,1.3725490196078431,1.1009174311926606,14
18.0,33,15,14,24,22,1.3725490196078431,1.1009174311926606,14
18.1,33,15,13,25,22,1.2745098039215688,1.146788990825688,14
18.2,33,15,14,25,22,1.3725490196078431,1.146788990825688,14
18.3,33,15,13,25,23,1.2745098039215688,1.146788990825688,15
18.4,34,15,14,25,23,1.3725490196078431,1.146788990825688,15
18.5,34,15,14,24,24,1.3725490196078431,1.1009174311926606,15
18.6,34,15,13,25,24,1.2745098039215688,1.146788990825688,15
18.7,34,15,14,25,24,1.3725490196078431,1.146788990825688,15
18.8,34,15,13,25,25,1.2745098039215688,1.146788990825688,16
18.9,35,15,14,25,25,1.3725490196078431,1.146788990825688,16
19.0,35,15,14,25,25,1.3725490196078431,1.146788990825688,16
19.1,35,15,13,25,26,1.2745098039215688,1.146788990825688,16
19.2,35,15,14,25,26,1.3725490196078431,1.146788990825688,16
19.3,35,14,13,26,27,1.2745098039215688,1.1926605504587156,17
19.4,35,15,14,26,27,1.3725490196078431,1.1926605504587156,16
19.5,35,15,14,26,27,1.3725490196078431,1.1926605504587156,16
19.6,35,15,13,26,28,1.2745098039215688,1.1926605504587156,16
19.7,35,15,14,26,28,1.3725490196078431,1.1926605504587156,16
19.8,35,14,13,27,29,1.2745098039215688,1.238532110091743,17
19.9,35,15,14,27,29,1.3725490196078431,1.238532110091743,16
20.0,35,15,14,27,29,1.3725490196078431,1.238532110091743,16
20.1,35,15,13,27,30,1.2745098039215688,1.238532110091743,16
20.2,35,15,14,27,30,1.3725490196078431,1.238532110091743,16
20.3,35,14,13,28,31,1.2745098039215688,1.2844036697247705,17
20.4,35,15,14,28,31,1.3725490196078431,1.2844036697247705,16
20.5,35,15,14,28,31,1.3725490196078431,1.2844036697247705,16
20.6,35,15,13,28,32,1.2745098039215688,1.2844036697247705,16
20.7,35,15,14,28,32,1.3725490196078431,1.2844036697247705,16
20.8,35,14,13,29,33,1.2745098039215688,1.3302752293577982,17
20.9,35,15,14,29,33,1.3725490196078431,1.3302752293577982,16
21.0,35,15,14,29,33,1.3725490196078431,1.3302752293577982,16
21.1,35,15,13,29,34,1.2745098039215688,1.3302752293577982,16
21.2,35,15,14,29,34,1.3725490196078431,1.3302752293577982,16
21.3,35,14,13,31,34,1.2745098039215688,1.4220183486238531,17
21.4,35,15,14,30,35,1.3725490196078431,1.3761467889908257,16
21.5,35,15,14,30,35,1.3725490196078431,1.3761467889908257,16
21.6,35,15,13,30,36,1.2745098039215688,1.3761467889908257,16
21.7,35,15,14,30,36,1.3725490196078431,1.3761467889908257,16
21.8,35,14,13,32,36,1.2745098039215688,1.4678899082568806,17
21.9,35,15,14,31,37,1.3725490196078431,1.4220183486238531,16
22.0,35,15,14,31,37,1.3725490196078431,1.4220183486238531,16
22.1,35,15,13,31,38,1.2745098039215688,1.4220183486238531,16
22.2,35,15,14,31,38,1.3725490196078431,1.4220183486238531,16
22.3,35,14,13,33,38,1.2745098039215688,1.5137614678899083,17
22.4,35,15,14,32,39,1.3725490196078431,1.4678899082568806,16
22.5,35,15,14,32,39,1.3725490196078431,1.4678899082568806,16
22.6,35,15,13,32,40,1.2745098039215688,1.4678899082568806,16
22.7,35,15,14,32,40,1.3725490196078431,1.4678899082568806,16
22.8,35,14,13,34,40,1.2745098039215688,1.5596330275229358,17
22.9,35,15,14,33,41,1.3725490196078431,1.5137614678899083,16
23.0,35,15,14,33,41,1.3725490196078431,1.5137614678899083,16
23.1,35,15,13,33,42,1.2745098039215688,1.5137614678899083,16
23.2,35,15,14,33,42,1.3725490196078431,1.5137614678899083,16
23.3,35,14,13,35,42,1.2745098039215688,1.6055045871559632,17
23.4,35,15,14,35,42,1.3725490196078431,1.6055045871559632,16
23.5,35,15,14,34,43,1.3725490196078431,1.5596330275229358,16
23.6,35,15,13,35,43,1.2745098039215688,1.6055045871559632,16
23.7,35,15,14,34,44,1.3725490196078431,1.5596330275229358,16
23.8,35,14,13,36,44,1.2745098039215688,1.6513761467889907,17
23.9,35,15,14,36,44,1.3725490196078431,1.6513761467889907,16
24.0,35,15,14,35,45,1.3725490196078431,1.6055045871559632,16
24.1,35,15,13,36,45,1.2745098039215688,1.6513761467889907,16
24.2,35,15,14,35,46,1.3725490196078431,1.6055045871559632,16
24.3,35,14,13,37,46,1.2745098039215688,1.6972477064220184,17
24.4,35,15,14,37,46,1.3725490196078431,1.6972477064220184,16
24.5,35,15,14,36,47,1.3725490196078431,1.6513761467889907,16
24.6,35,15,13,37,47,1.2745098039215688,1.6972477064220184,16
24.7,35,15,14,36,48,1.3725490196078431,1.6513761467889907,16
24.8,35,14,13,38,48,1.2745098039215688,1.7431192660550459,17
24.9,35,15,14,38,48,1.3725490196078431,1.7431192660550459,16
25.0,35,15,14,37,49,1.3725490196078431,1.6972477064220184,16
25.1,35,15,13,38,49,1.2745098039215688,1.7431192660550459,16
25.2,35,15,14,37,50,1.3725490196078431,1.6972477064220184,16
25.3,35,14,13,39,50,1.2745098039215688,1.7889908256880733,17
25.4,35,15,14,38,51,1.3725490196078431,1.7431192660550459,16
25.5,35,15,14,37,52,1.3725490196078431,1.6972477064220184,16
25.6,35,15,13,38,52,1.2745098039215688,1.7431192660550459,16
25.7,35,15,14,37,53,1.3725490196078431,1.6972477064220184,16
25.8,35,14,13,39,53,1.2745098039215688,1.7889908256880733,17
25.9,35,15,14,38,54,1.3725490196078431,1.7431192660550459,16
26.0,35,15,14,37,55,1.3725490196078431,1.6972477064220184,16
26.1,35,15,13,38,55,1.2745098039215688,1.7431192660550459,16
26.2,35,15,14,37,56,1.3725490196078431,1.6972477064220184,16
26.3,35,14,13,39,56,1.2745098039215688,1.7889908256880733,17
26.4,35,15,14,39,56,1.3725490196078431,1.7889908256880733,16
26.5,35,15,14,38,57,1.3725490196078431,1.7431192660550459,16
26.6,35,15,13,38,58,1.2745098039215688,1.7431192660550459,16
26.7,35,15,14,38,58,1.3725490196078431,1.7431192660550459,16
26.8,35,15,13,38,59,1.2745098039215688,1.7431192660550459,17
26.9,36,15,14,38,59,1.3725490196078431,1.7431192660550459,17
27.0,36,15,14,37,60,1.3725490196078431,1.6972477064220184,17
27.1,36,15,13,38,60,1.2745098039215688,1.7431192660550459,17
27.2,36,15,14,37,61,1.3725490196078431,1.6972477064220184,17
27.3,36,15,13,38,61,1.2745098039215688,1.7431192660550459,18
27.4,37,15,14,37,62,1.3725490196078431,1.6972477064220184,18
27.5,37,15,14,37,62,1.3725490196078431,1.6972477064220184,18
27.6,37,15,13,37,63,1.2745098039215688,1.6972477064220184,18
27.7,37,15,14,36,64,1.3725490196078431,1.6513761467889907,18
27.8,37,15,13,37,64,1.2745098039215688,1.6972477064220184,19
27.9,38,15,14,36,65,1.3725490196078431,1.6513761467889907,19
28.0,38,15,14,36,65,1.3725490196078431,1.6513761467889907,19
28.1,38,15,13,37,65,1.2745098039215688,1.6972477064220184,19
28.2,38,15,14,36,66,1.3725490196078431,1.6513761467889907,19
28.3,38,15,13,36,67,1.2745098039215688,1.6513761467889907,20
28.4,39,15,14,36,67,1.3725490196078431,1.6513761467889907,20
28.5,39,15,14,35,68,1.3725490196078431,1.6055045871559632,20
28.6,39,15,13,36,68,1.2745098039215688,1.6513761467889907,20
28.7,39,15,14,35,69,1.3725490196078431,1.6055045871559632,20
28.8,39,15,13,35,70,1.2745098039215688,1.6055045871559632,21
28.9,40,15,14,35,70,1.3725490196078431,1.6055045871559632,21
29.0,40,15,14,34,71,1.3725490196078431,1.5596330275229358,21
29.1,40,15,13,35,71,1.2745098039215688,1.6055045871559632,21
29.2,40,15,14,35,71,1.3725490196078431,1.6055045871559632,21
29.3,40,15,13,35,72,1.2745098039215688,1.6055045871559632,22
29.4,41,15,14,34,73,1.3725490196078431,1.5596330275229358,22
29.5,41,15,14,34,73,1.3725490196078431,1.5596330275229358,22
29.6,41,15,13,34,74,1.2745098039215688,1.5596330275229358,22
29.7,41,15,14,34,74,1.3725490196078431,1.5596330275229358,22
29.8,41,15,13,35,74,1.2745098039215688,1.6055045871559632,23
29.9,42,15,14,34,75,1.3725490196078431,1.5596330275229358,23
30.0,42,15,14,33,76,1.3725490196078431,1.5137614678899083,23
30.1,42,15,13,34,76,1.2745098039215688,1.5596330275229358,23
30.2,42,15,14,33,77,1.3725490196078431,1.5137614678899083,23
30.3,42,15,13,34,77,1.2745098039215688,1.5596330275229358,24
30.4,43,15,14,33,78,1.3725490196078431,1.5137614678899083,24
30.5,43,15,14,33,78,1.3725490196078431,1.5137614678899083,24
30.6,43,15,13,33,79,1.2745098039215688,1.5137614678899083,24
30.7,43,15,14,33,79,1.3725490196078431,1.5137614678899083,24
30.8,43,15,13,33,80,1.2745098039215688,1.5137614678899083,25
30.9,44,15,14,33,80,1.3725490196078431,1.5137614678899083,25
31.0,44,15,14,32,81,1.3725490196078431,1.4678899082568806,25
31.1,44,15,13,33,81,1.2745098039215688,1.5137614678899083,25
31.2,44,15,14,32,82,1.3725490196078431,1.4678899082568806,25
31.3,44,15,13,33,82,1.2745098039215688,1.5137614678899083,26
31.4,45,15,14,32,83,1.3725490196078431,1.4678899082568806,26
31.5,45,15,14,32,83,1.3725490196078431,1.4678899082568806,26
31.6,45,15,13,32,84,1.2745098039215688,1.4678899082568806,26
31.7,45,15,14,32,84,1.3725490196078431,1.4678899082568806,26
31.8,45,15,13,32,85,1.2745098039215688,1.4678899082568806,27
31.9,46,15,14,32,85,1.3725490196078431,1.4678899082568806,27
32.0,46,15,14,31,86,1.3725490196078431,1.4220183486238531,27
32.1,46,15,13,32,86,1.2745098039215688,1.4678899082568806,27
32.2,46,15,14,31,87,1.3725490196078431,1.4220183486238531,27
32.3,46,15,13,32,87,1.2745098039215688,1.4678899082568806,28
32.4,47,15,14,31,88,1.3725490196078431,1.4220183486238531,28
32.5,47,15,14,31,88,1.3725490196078431,1.4220183486238531,28
32.6,47,15,13,31,89,1.2745098039215688,1.4220183486238531,28
32.7,47,15,14,30,90,1.3725490196078431,1.3761467889908257,28
32.8,47,15,13,31,90,1.2745098039215688,1.4220183486238531,29
32.9,48,15,14,30,91,1.3725490196078431,1.3761467889908257,29
33.0,48,15,14,30,91,1.3725490196078431,1.3761467889908257,29
33.1,48,15,13,30,92,1.2745098039215688,1.3761467889908257,29
33.2,48,15,14,29,93,1.3725490196078431,1.3302752293577982,29
33.3,48,15,13,30,93,1.2745098039215688,1.3761467889908257,30
33.4,49,15,14,29,94,1.3725490196078431,1.3302752293577982,30
33.5,49,15,14,29,94,1.3725490196078431,1.3302752293577982,30
33.6,49,15,13,29,95,1.2745098039215688,1.3302752293577982,30
33.7,49,15,14,29,95,1.3725490196078431,1.3302752293577982,30
33.8,49,15,13,30,95,1.2745098039215688,1.3761467889908257,31
33.9,50,15,14,30,95,1.3725490196078431,1.3761467889908257,31
34.0,50,15,14,29,96,1.3725490196078431,1.3302752293577982,31
34.1,50,15,13,30,96,1.2745098039215688,1.3761467889908257,31
34.2,50,15,14,29,97,1.3725490196078431,1.3302752293577982,31
34.3,50,15,13,30,97,1.2745098039215688,1.3761467889908257,32
34.4,51,15,14,29,98,1.3725490196078431,1.3302752293577982,32
34.5,51,15,14,29,98,1.3725490196078431,1.3302752293577982,32
34.6,51,15,13,29,99,1.2745098039215688,1.3302752293577982,32
34.7,51,15,14,29,99,1.3725490196078431,1.3302752293577982,32
34.8,51,15,13,30,99,1.2745098039215688,1.3761467889908257,33
34.9,52,14,14,30,100,1.3725490196078431,1.3761467889908257,33
35.0,51,15,14,29,101,1.3725490196078431,1.3302752293577982,32
35.1,51,15,13,30,101,1.2745098039215688,1.3761467889908257,32
35.2,51,15,14,30,101,1.3725490196078431,1.3761467889908257,32
35.3,51,15,13,30,102,1.2745098039215688,1.3761467889908257,33
35.4,52,14,14,31,102,1.3725490196078431,1.4220183486238531,33
35.5,51,15,14,30,103,1.3725490196078431,1.3761467889908257,32
35.6,51,15,13,31,103,1.2745098039215688,1.4220183486238531,32
35.7,51,15,14,30,104,1.3725490196078431,1.3761467889908257,32
35.8,51,15,13,31,104,1.2745098039215688,1.4220183486238531,33
35.9,52,14,14,31,105,1.3725490196078431,1.4220183486238531,33
36.0,51,15,14,31,105,1.3725490196078431,1.4220183486238531,32
36.1,51,15,13,31,106,1.2745098039215688,1.4220183486238531,32
36.2,51,15,14,31,106,1.3725490196078431,1.4220183486238531,32
36.3,51,15,13,32,106,1.2745098039215688,1.4678899082568806,33
36.4,52,14,14,32,107,1.3725490196078431,1.4678899082568806,33
36.5,51,15,14,32,107,1.3725490196078431,1.4678899082568806,32
36.6,51,15,13,32,108,1.2745098039215688,1.4678899082568806,32
36.7,51,15,14,32,108,1.3725490196078431,1.4678899082568806,32
36.8,51,15,13,32,109,1.2745098039215688,1.4678899082568806,33
36.9,52,14,14,33,109,1.3725490196078431,1.5137614678899083,33
37.0,51,15,14,32,110,1.3725490196078431,1.4678899082568806,32
37.1,51,15,13,33,110,1.2745098039215688,1.5137614678899083,32
37.2,51,15,14,32,111,1.3725490196078431,1.4678899082568806,32
37.3,51,15,13,33,111,1.2745098039215688,1.5137614678899083,33
37.4,52,14,14,34,111,1.3725490196078431,1.5596330275229358,33
37.5,51,15,14,33,112,1.3725490196078431,1.5137614678899083,32
37.6,51,15,13,34,112,1.2745098039215688,1.5596330275229358,32
37.7,51,15,14,33,113,1.3725490196078431,1.5137614678899083,32
37.8,51,15,13,34,113,1.2745098039215688,1.5596330275229358,33
37.9,52,14,14,34,114,1.3725490196078431,1.5596330275229358,33
38.0,51,15,14,34,114,1.3725490196078431,1.5596330275229358,32
38.1,51,15,13,34,115,1.2745098039215688,1.5596330275229358,32
38.2,51,15,14,34,115,1.3725490196078431,1.5596330275229358,32
38.3,51,15,13,35,115,1.2745098039215688,1.6055045871559632,33
38.4,52,14,14,35,116,1.3725490196078431,1.6055045871559632,33
38.5,51,15,14,35,116,1.3725490196078431,1.6055045871559632,32
38.6,51,15,13,35,117,1.2745098039215688,1.6055045871559632,32
38.7,51,15,14,35,117,1.3725490196078431,1.6055045871559632,32
38.8,51,15,13,35,118,1.2745098039215688,1.6055045871559632,33
38.9,52,14,14,36,118,1.3725490196078431,1.6513761467889907,33
39.0,51,15,14,35,119,1.3725490196078431,1.6055045871559632,32
39.1,51,15,13,36,119,1.2745098039215688,1.6513761467889907,32
39.2,51,15,14,36,119,1.3725490196078431,1.6513761467889907,32
39.3,51,15,13,36,120,1.2745098039215688,1.6513761467889907,33
39.4,52,14,14,37,120,1.3725490196078431,1.6972477064220184,33
39.5,51,15,14,36,121,1.3725490196078431,1.6513761467889907,32
39.6,51,15,13,37,121,1.2745098039215688,1.6972477064220184,32
39.7,51,15,14,37,121,1.3725490196078431,1.6972477064220184,32
39.8,51,15,13,37,122,1.2745098039215688,1.6972477064220184,33
39.9,52,14,14,37,123,1.3725490196078431,1.6972477064220184,33
40.0,51,15,14,37,123,1.3725490196078431,1.6972477064220184,32
40.1,51,15,13,38,123,1.2745098039215688,1.7431192660550459,32
40.2,51,15,14,37,124,1.3725490196078431,1.6972477064220184,32
40.3,51,15,13,38,124,1.2745098039215688,1.7431192660550459,33
40.4,52,14,14,38,125,1.3725490196078431,1.7431192660550459,33
40.5,51,15,14,38,125,1.3725490196078431,1.7431192660550459,32
40.6,51,15,13,39,125,1.2745098039215688,1.7889908256880733,32
40.7,51,15,14,38,126,1.3725490196078431,1.7431192660550459,32
40.8,51,15,13,39,126,1.2745098039215688,1.7889908256880733,33
40.9,52,14,14,39,127,1.3725490196078431,1.7889908256880733,33
41.0,51,15,14,39,127,1.3725490196078431,1.7889908256880733,32
41.1,51,15,13,40,127,1.2745098039215688,1.8348623853211008,32
41.2,51,15,14,39,128,1.3725490196078431,1.7889908256880733,32
41.3,51,15,13,39,129,1.2745098039215688,1.7889908256880733,33
41.4,52,14,14,39,130,1.3725490196078431,1.7889908256880733,33
41.5,51,15,14,39,130,1.3725490196078431,1.7889908256880733,32
41.6,51,15,13,40,130,1.2745098039215688,1.8348623853211008,32
41.7,51,15,14,39,131,1.3725490196078431,1.7889908256880733,32
41.8,51,15,13,39,132,1.2745098039215688,1.7889908256880733,33
41.9,52,14,14,40,132,1.3725490196078431,1.8348623853211008,33
42.0,51,15,14,39,133,1.3725490196078431,1.7889908256880733,32
42.1,51,15,13,40,133,1.2745098039215688,1.8348623853211008,32
42.2,51,15,14,40,133,1.3725490196078431,1.8348623853211008,32
