T,D_SA1,D_PW1,D_PW2,D_SA3,D_pass,K_PW2,K_SA3,queue_PW1
41.8,128,15,5,22,80,0.4901960784313726,1.0091743119266054,109
41.9,129,15,6,21,81,0.5882352941176471,0.963302752293578,109
42.0,129,15,6,21,81,0.5882352941176471,0.963302752293578,109
42.1,129,15,6,20,82,0.5882352941176471,0.9174311926605504,110
42.2,130,15,6,20,82,0.5882352941176471,0.9174311926605504,110
42.3,130,15,5,20,83,0.4901960784313726,0.9174311926605504,111
42.4,131,15,6,20,83,0.5882352941176471,0.9174311926605504,111
42.5,131,15,6,19,84,0.5882352941176471,0.8715596330275229,111
42.6,131,15,6,18,85,0.5882352941176471,0.8256880733944953,112
42.7,132,15,6,18,85,0.5882352941176471,0.8256880733944953,112
42.8,132,15,5,19,85,0.4901960784313726,0.8715596330275229,113
42.9,133,15,6,18,86,0.5882352941176471,0.8256880733944953,113
43.0,133,15,6,17,87,0.5882352941176471,0.7798165137614679,113
43.1,133,15,6,17,87,0.5882352941176471,0.7798165137614679,114
43.2,134,15,6,16,88,0.5882352941176471,0.7339449541284403,114
43.3,134,15,5,17,88,0.4901960784313726,0.7798165137614679,115
43.4,135,15,6,17,88,0.5882352941176471,0.7798165137614679,115
43.5,135,15,6,16,89,0.5882352941176471,0.7339449541284403,115
43.6,135,15,6,15,90,0.5882352941176471,0.6880733944954128,116
43.7,136,15,6,15,90,0.5882352941176471,0.6880733944954128,116
43.8,136,15,5,15,91,0.4901960784313726,0.6880733944954128,117
43.9,137,15,6,15,91,0.5882352941176471,0.6880733944954128,117
44.0,137,15,6,14,92,0.5882352941176471,0.6422018348623852,117
44.1,137,15,6,14,92,0.5882352941176471,0.6422018348623852,118
44.2,138,15,6,13,93,0.5882352941176471,0.5963302752293578,118
44.3,138,15,5,13,94,0.4901960784313726,0.5963302752293578,119
44.4,139,15,6,13,94,0.5882352941176471,0.5963302752293578,119
44.5,139,15,6,13,94,0.5882352941176471,0.5963302752293578,119
44.6,139,15,6,13,94,0.5882352941176471,0.5963302752293578,120
44.7,140,15,6,13,94,0.5882352941176471,0.5963302752293578,120
44.8,140,15,5,13,95,0.4901960784313726,0.5963302752293578,121
44.9,141,15,6,13,95,0.5882352941176471,0.5963302752293578,121
45.0,141,15,6,13,95,0.5882352941176471,0.5963302752293578,121
45.1,141,15,6,13,95,0.5882352941176471,0.5963302752293578,122
45.2,142,15,6,13,95,0.5882352941176471,0.5963302752293578,122
45.3,142,15,5,13,96,0.4901960784313726,0.5963302752293578,123
45.4,143,15,6,13,96,0.5882352941176471,0.5963302752293578,123
45.5,143,15,6,13,96,0.5882352941176471,0.5963302752293578,123
45.6,143,15,6,13,96,0.5882352941176471,0.5963302752293578,124
45.7,144,15,6,13,96,0.5882352941176471,0.5963302752293578,124
45.8,144,15,5,13,97,0.4901960784313726,0.5963302752293578,125
45.9,145,15,6,13,97,0.5882352941176471,0.5963302752293578,125
46.0,145,15,6,13,97,0.5882352941176471,0.5963302752293578,125
46.1,145,15,6,13,97,0.5882352941176471,0.5963302752293578,126
46.2,146,15,6,13,97,0.5882352941176471,0.5963302752293578,126
46.3,146,15,5,13,98,0.4901960784313726,0.5963302752293578,127
46.4,147,15,6,13,98,0.5882352941176471,0.5963302752293578,127
46.5,147,15,6,13,98,0.5882352941176471,0.5963302752293578,127
46.6,147,15,6,13,98,0.5882352941176471,0.5963302752293578,128
46.7,148,15,6,13,98,0.5882352941176471,0.5963302752293578,128
46.8,148,15,5,13,99,0.4901960784313726,0.5963302752293578,129
46.9,149,15,6,13,99,0.5882352941176471,0.5963302752293578,129
47.0,149,15,6,13,99,0.5882352941176471,0.5963302752293578,129
47.1,149,15,6,13,99,0.5882352941176471,0.5963302752293578,130
47.2,150,15,6,12,100,0.5882352941176471,0.5504587155963303,130
47.3,150,15,5,13,100,0.4901960784313726,0.5963302752293578,131
47.4,151,15,6,13,100,0.5882352941176471,0.5963302752293578,131
47.5,151,15,6,13,100,0.5882352941176471,0.5963302752293578,131
47.6,151,15,6,13,100,0.5882352941176471,0.5963302752293578,132
47.7,152,15,6,12,101,0.5882352941176471,0.5504587155963303,132
47.8,152,15,5,13,101,0.4901960784313726,0.5963302752293578,133
47.9,153,15,6,13,101,0.5882352941176471,0.5963302752293578,133
48.0,153,15,6,13,101,0.5882352941176471,0.5963302752293578,133
48.1,153,15,6,12,102,0.5882352941176471,0.5504587155963303,134
48.2,154,15,6,12,102,0.5882352941176471,0.5504587155963303,134
48.3,154,15,5,13,102,0.4901960784313726,0.5963302752293578,135
48.4,155,15,6,13,102,0.5882352941176471,0.5963302752293578,135
48.5,155,15,6,12,103,0.5882352941176471,0.5504587155963303,135
48.6,155,15,6,12,103,0.5882352941176471,0.5504587155963303,136
48.7,156,15,6,12,103,0.5882352941176471,0.5504587155963303,136
48.8,156,15,5,13,103,0.4901960784313726,0.5963302752293578,137
48.9,157,15,6,13,103,0.5882352941176471,0.5963302752293578,137
49.0,157,15,6,12,104,0.5882352941176471,0.5504587155963303,137
49.1,157,15,6,12,104,0.5882352941176471,0.5504587155963303,138
49.2,158,15,6,12,104,0.5882352941176471,0.5504587155963303,138
49.3,158,15,5,13,104,0.4901960784313726,0.5963302752293578,139
49.4,159,15,6,12,105,0.5882352941176471,0.5504587155963303,139
49.5,159,15,6,12,105,0.5882352941176471,0.5504587155963303,139
49.6,159,15,6,12,105,0.5882352941176471,0.5504587155963303,140
49.7,160,15,6,12,105,0.5882352941176471,0.5504587155963303,140
49.8,160,15,5,13,105,0.4901960784313726,0.5963302752293578,141
49.9,161,15,6,12,106,0.5882352941176471,0.5504587155963303,141
50.0,161,15,6,12,106,0.5882352941176471,0.5504587155963303,141
50.1,161,15,6,12,106,0.5882352941176471,0.5504587155963303,142
50.2,162,15,6,12,106,0.5882352941176471,0.5504587155963303,142
50.3,162,14,5,14,106,0.4901960784313726,0.6422018348623852,143
50.4,162,15,6,13,107,0.5882352941176471,0.5963302752293578,142
50.5,162,14,6,14,107,0.5882352941176471,0.6422018348623852,142
50.6,161,15,6,14,107,0.5882352941176471,0.6422018348623852,142
50.7,162,15,6,14,107,0.5882352941176471,0.6422018348623852,142
50.8,162,14,5,16,107,0.4901960784313726,0.7339449541284403,143
50.9,162,15,6,15,108,0.5882352941176471,0.6880733944954128,142
51.0,162,14,6,16,108,0.5882352941176471,0.7339449541284403,142
51.1,161,15,6,16,108,0.5882352941176471,0.7339449541284403,142
51.2,162,15,6,16,108,0.5882352941176471,0.7339449541284403,142
51.3,162,14,5,18,108,0.4901960784313726,0.8256880733944953,143
51.4,162,15,6,17,109,0.5882352941176471,0.7798165137614679,142
51.5,162,14,6,18,109,0.5882352941176471,0.8256880733944953,142
51.6,161,15,6,18,109,0.5882352941176471,0.8256880733944953,142
51.7,162,15,6,18,109,0.5882352941176471,0.8256880733944953,142
51.8,162,14,5,20,109,0.4901960784313726,0.9174311926605504,143
51.9,162,15,6,19,110,0.5882352941176471,0.8715596330275229,142
52.0,162,14,6,20,110,0.5882352941176471,0.9174311926605504,142
52.1,161,15,6,20,110,0.5882352941176471,0.9174311926605504,142
52.2,162,15,6,20,110,0.5882352941176471,0.9174311926605504,142
52.3,162,14,5,22,110,0.4901960784313726,1.0091743119266054,143
52.4,162,15,6,21,111,0.5882352941176471,0.963302752293578,142
52.5,162,14,6,22,111,0.5882352941176471,1.0091743119266054,142
52.6,161,15,6,22,111,0.5882352941176471,1.0091743119266054,142
52.7,162,15,6,22,111,0.5882352941176471,1.0091743119266054,142
52.8,162,14,5,24,111,0.4901960784313726,1.1009174311926606,143
52.9,162,15,6,23,112,0.5882352941176471,1.055045871559633,142
53.0,162,14,6,24,112,0.5882352941176471,1.1009174311926606,142
53.1,161,15,6,24,112,0.5882352941176471,1.1009174311926606,142
53.2,162,15,6,24,112,0.5882352941176471,1.1009174311926606,142
53.3,162,14,5,26,112,0.4901960784313726,1.1926605504587156,143
53.4,162,15,6,25,113,0.5882352941176471,1.146788990825688,142
53.5,162,14,6,26,113,0.5882352941176471,1.1926605504587156,142
53.6,161,15,6,26,113,0.5882352941176471,1.1926605504587156,142
53.7,162,15,6,26,113,0.5882352941176471,1.1926605504587156,142
53.8,162,14,5,28,113,0.4901960784313726,1.2844036697247705,143
53.9,162,15,6,27,114,0.5882352941176471,1.238532110091743,142
54.0,162,15,6,27,114,0.5882352941176471,1.238532110091743,142
54.1,162,15,6,27,114,0.5882352941176471,1.238532110091743,143
54.2,163,15,6,27,114,0.5882352941176471,1.238532110091743,143
54.3,163,15,5,28,114,0.4901960784313726,1.2844036697247705,144
54.4,164,15,6,27,115,0.5882352941176471,1.238532110091743,144
54.5,164,15,6,27,115,0.5882352941176471,1.238532110091743,144
54.6,164,15,6,27,115,0.5882352941176471,1.238532110091743,145
54.7,165,15,6,27,115,0.5882352941176471,1.238532110091743,145
54.8,165,15,5,28,115,0.4901960784313726,1.2844036697247705,146
54.9,166,15,6,27,116,0.5882352941176471,1.238532110091743,146
55.0,166,15,6,27,116,0.5882352941176471,1.238532110091743,146
55.1,166,15,6,27,116,0.5882352941176471,1.238532110091743,147
55.2,167,15,6,27,116,0.5882352941176471,1.238532110091743,147
55.3,167,15,5,28,116,0.4901960784313726,1.2844036697247705,148
55.4,168,15,6,27,117,0.5882352941176471,1.238532110091743,148
55.5,168,15,6,27,117,0.5882352941176471,1.238532110091743,148
55.6,168,15,6,27,117,0.5882352941176471,1.238532110091743,149
55.7,169,15,6,27,117,0.5882352941176471,1.238532110091743,149
55.8,169,15,5,28,117,0.4901960784313726,1.2844036697247705,150
55.9,170,15,6,27,118,0.5882352941176471,1.238532110091743,150
56.0,170,15,6,27,118,0.5882352941176471,1.238532110091743,150
56.1,170,15,6,26,119,0.5882352941176471,1.1926605504587156,151
56.2,171,15,6,26,119,0.5882352941176471,1.1926605504587156,151
56.3,171,15,5,26,120,0.4901960784313726,1.1926605504587156,152
56.4,172,15,6,25,121,0.5882352941176471,1.146788990825688,152
56.5,172,15,6,25,121,0.5882352941176471,1.146788990825688,152
56.6,172,15,6,24,122,0.5882352941176471,1.1009174311926606,153
56.7,173,15,6,24,122,0.5882352941176471,1.1009174311926606,153
56.8,173,15,5,24,123,0.4901960784313726,1.1009174311926606,154
56.9,174,15,6,23,124,0.5882352941176471,1.055045871559633,154
57.0,174,15,6,23,124,0.5882352941176471,1.055045871559633,154
57.1,174,15,6,23,124,0.5882352941176471,1.055045871559633,155
57.2,175,15,6,22,125,0.5882352941176471,1.0091743119266054,155
57.3,175,15,5,23,125,0.4901960784313726,1.055045871559633,156
57.4,176,15,6,21,127,0.5882352941176471,0.963302752293578,156
57.5,176,15,6,21,127,0.5882352941176471,0.963302752293578,156
57.6,176,15,6,21,127,0.5882352941176471,0.963302752293578,157
57.7,177,15,6,20,128,0.5882352941176471,0.9174311926605504,157
57.8,177,15,5,21,128,0.4901960784313726,0.963302752293578,158
57.9,178,15,6,20,129,0.5882352941176471,0.9174311926605504,158
58.0,178,15,6,19,130,0.5882352941176471,0.8715596330275229,158
58.1,178,15,6,19,130,0.5882352941176471,0.8715596330275229,159
58.2,179,15,6,18,131,0.5882352941176471,0.8256880733944953,159
58.3,179,15,5,19,131,0.4901960784313726,0.8715596330275229,160
58.4,180,15,6,19,131,0.5882352941176471,0.8715596330275229,160
58.5,180,15,6,17,133,0.5882352941176471,0.7798165137614679,160
58.6,180,15,6,17,133,0.5882352941176471,0.7798165137614679,161
58.7,181,15,6,17,133,0.5882352941176471,0.7798165137614679,161
58.8,181,15,5,17,134,0.4901960784313726,0.7798165137614679,162
58.9,182,15,6,17,134,0.5882352941176471,0.7798165137614679,162
59.0,182,15,6,16,135,0.5882352941176471,0.7339449541284403,162
59.1,182,15,6,15,136,0.5882352941176471,0.6880733944954128,163
59.2,183,15,6,15,136,0.5882352941176471,0.6880733944954128,163
59.3,183,15,5,16,136,0.4901960784313726,0.7339449541284403,164
59.4,184,15,6,15,137,0.5882352941176471,0.6880733944954128,164
59.5,184,15,6,15,137,0.5882352941176471,0.6880733944954128,164
59.6,184,15,6,14,138,0.5882352941176471,0.6422018348623852,165
59.7,185,15,6,13,139,0.5882352941176471,0.5963302752293578,165
59.8,185,15,5,14,139,0.4901960784313726,0.6422018348623852,166
59.9,186,15,6,13,140,0.5882352941176471,0.5963302752293578,166
60.0,186,15,6,13,140,0.5882352941176471,0.5963302752293578,166
60.1,186,15,6,13,140,0.5882352941176471,0.5963302752293578,167
60.2,186,15,6,12,141,0.5882352941176471,0.5504587155963303,167
60.3,186,15,5,13,141,0.4901960784313726,0.5963302752293578,168
60.4,185,15,6,13,141,0.5882352941176471,0.5963302752293578,168
60.5,185,15,6,13,141,0.5882352941176471,0.5963302752293578,168
60.6,185,15,6,13,141,0.5882352941176471,0.5963302752293578,169
60.7,185,15,6,13,141,0.5882352941176471,0.5963302752293578,169
60.8,185,15,5,13,142,0.4901960784313726,0.5963302752293578,170
60.9,184,15,6,13,142,0.5882352941176471,0.5963302752293578,170
61.0,184,15,6,13,142,0.5882352941176471,0.5963302752293578,170
61.1,184,15,6,13,142,0.5882352941176471,0.5963302752293578,171
61.2,184,15,6,13,142,0.5882352941176471,0.5963302752293578,171
61.3,184,15,5,13,143,0.4901960784313726,0.5963302752293578,172
61.4,183,15,6,13,143,0.5882352941176471,0.5963302752293578,172
61.5,183,15,6,13,143,0.5882352941176471,0.5963302752293578,172
61.6,183,15,6,13,143,0.5882352941176471,0.5963302752293578,173
61.7,183,15,6,13,143,0.5882352941176471,0.5963302752293578,173
61.8,183,15,5,13,144,0.4901960784313726,0.5963302752293578,174
61.9,182,15,6,13,144,0.5882352941176471,0.5963302752293578,174
62.0,182,15,6,13,144,0.5882352941176471,0.5963302752293578,174
62.1,182,15,6,13,144,0.5882352941176471,0.5963302752293578,175
62.2,182,15,6,13,144,0.5882352941176471,0.5963302752293578,175
62.3,182,15,5,13,145,0.4901960784313726,0.5963302752293578,176
62.4,181,15,6,13,145,0.5882352941176471,0.5963302752293578,176
62.5,181,15,6,13,145,0.5882352941176471,0.5963302752293578,176
62.6,181,15,6,13,145,0.5882352941176471,0.5963302752293578,177
62.7,181,15,6,12,146,0.5882352941176471,0.5504587155963303,177
62.8,181,15,5,13,146,0.4901960784313726,0.5963302752293578,178
62.9,180,15,6,13,146,0.5882352941176471,0.5963302752293578,178
63.0,180,15,6,13,146,0.5882352941176471,0.5963302752293578,178
63.1,180,15,6,13,146,0.5882352941176471,0.5963302752293578,179
63.2,180,15,6,12,147,0.5882352941176471,0.5504587155963303,179
63.3,180,15,5,13,147,0.4901960784313726,0.5963302752293578,180
63.4,180,15,5,13,147,0.4901960784313726,0.5963302752293578,180
63.5,180,15,5,13,147,0.4901960784313726,0.5963302752293578,180
63.6,180,15,5,12,148,0.4901960784313726,0.5504587155963303,180
63.7,180,15,5,12,148,0.4901960784313726,0.5504587155963303,180
63.8,180,15,4,13,148,0.3921568627450981,0.5963302752293578,180
63.9,180,15,4,13,148,0.3921568627450981,0.5963302752293578,180
64.0,180,15,4,12,149,0.3921568627450981,0.5504587155963303,180
64.1,180,15,4,12,149,0.3921568627450981,0.5504587155963303,180
64.2,180,15,4,12,149,0.3921568627450981,0.5504587155963303,180
64.3,180,15,3,13,149,0.29411764705882354,0.5963302752293578,180
64.4,180,15,3,13,149,0.29411764705882354,0.5963302752293578,180
64.5,180,15,3,12,150,0.29411764705882354,0.5504587155963303,180
64.6,180,15,3,12,150,0.29411764705882354,0.5504587155963303,180
64.7,180,15,3,12,150,0.29411764705882354,0.5504587155963303,180
64.8,180,15,2,13,150,0.19607843137254904,0.5963302752293578,180
64.9,180,15,2,12,151,0.19607843137254904,0.5504587155963303,180
65.0,180,15,2,12,151,0.19607843137254904,0.5504587155963303,180
65.1,180,15,2,12,151,0.19607843137254904,0.5504587155963303,180
65.2,180,15,2,12,151,0.19607843137254904,0.5504587155963303,180
65.3,180,15,1,13,151,0.09803921568627452,0.5963302752293578,180
65.4,180,15,1,12,152,0.09803921568627452,0.5504587155963303,180
65.5,180,15,1,12,152,0.09803921568627452,0.5504587155963303,180
65.6,180,15,1,12,152,0.09803921568627452,0.5504587155963303,180
65.7,180,15,1,12,152,0.09803921568627452,0.5504587155963303,180
65.8,180,15,0,13,152,0.0,0.5963302752293578,180
65.9,180,14,0,13,153,0.0,0.5963302752293578,180
66.0,179,15,0,13,153,0.0,0.5963302752293578,179
66.1,179,14,0,14,153,0.0,0.6422018348623852,179
66.2,178,15,0,14,153,0.0,0.6422018348623852,178
66.3,178,15,0,14,153,0.0,0.6422018348623852,178
66.4,178,14,0,14,154,0.0,0.6422018348623852,178
66.5,177,15,0,14,154,0.0,0.6422018348623852,177
66.6,177,14,0,15,154,0.0,0.6880733944954128,177
66.7,176,15,0,15,154,0.0,0.6880733944954128,176
66.8,176,15,0,15,154,0.0,0.6880733944954128,176
66.9,176,14,0,15,155,0.0,0.6880733944954128,176
67.0,175,15,0,15,155,0.0,0.6880733944954128,175
67.1,175,14,0,16,155,0.0,0.7339449541284403,175
67.2,174,15,0,16,155,0.0,0.7339449541284403,174
67.3,174,15,0,16,155,0.0,0.7339449541284403,174
67.4,174,14,0,16,156,0.0,0.7339449541284403,174
67.5,173,15,0,16,156,0.0,0.7339449541284403,173
67.6,173,14,0,17,156,0.0,0.7798165137614679,173
67.7,172,15,0,17,156,0.0,0.7798165137614679,172
67.8,172,15,0,17,156,0.0,0.7798165137614679,172
67.9,172,14,0,17,157,0.0,0.7798165137614679,172
68.0,171,15,0,17,157,0.0,0.7798165137614679,171
68.1,171,14,0,18,157,0.0,0.8256880733944953,171
68.2,170,15,0,18,157,0.0,0.8256880733944953,170
68.3,170,15,0,18,157,0.0,0.8256880733944953,170
68.4,170,14,0,18,158,0.0,0.8256880733944953,170
68.5,169,15,0,18,158,0.0,0.8256880733944953,169
68.6,169,14,0,19,158,0.0,0.8715596330275229,169
68.7,168,15,0,19,158,0.0,0.8715596330275229,168
68.8,168,15,0,19,158,0.0,0.8715596330275229,168
68.9,168,14,0,19,159,0.0,0.8715596330275229,168
69.0,167,15,0,19,159,0.0,0.8715596330275229,167
69.1,167,14,0,20,159,0.0,0.9174311926605504,167
69.2,166,15,0,20,159,0.0,0.9174311926605504,166
69.3,166,15,0,20,159,0.0,0.9174311926605504,166
69.4,166,14,0,20,160,0.0,0.9174311926605504,166
69.5,165,15,0,20,160,0.0,0.9174311926605504,165
69.6,165,15,0,20,160,0.0,0.9174311926605504,165
69.7,165,15,0,20,160,0.0,0.9174311926605504,165
69.8,165,15,0,20,160,0.0,0.9174311926605504,165
69.9,165,15,0,19,161,0.0,0.8715596330275229,165
70.0,165,15,0,19,161,0.0,0.8715596330275229,165
70.1,165,15,0,19,161,0.0,0.8715596330275229,165
70.2,165,15,0,19,161,0.0,0.8715596330275229,165
70.3,165,15,0,19,161,0.0,0.8715596330275229,165
70.4,165,15,0,18,162,0.0,0.8256880733944953,165
70.5,165,15,0,18,162,0.0,0.8256880733944953,165
70.6,165,15,0,18,162,0.0,0.8256880733944953,165
70.7,165,15,0,18,162,0.0,0.8256880733944953,165
70.8,165,15,0,18,162,0.0,0.8256880733944953,165
70.9,165,15,0,17,163,0.0,0.7798165137614679,165
71.0,165,15,0,17,163,0.0,0.7798165137614679,165
71.1,165,15,0,17,163,0.0,0.7798165137614679,165
71.2,165,15,0,17,163,0.0,0.7798165137614679,165
71.3,165,15,0,17,163,0.0,0.7798165137614679,165
71.4,165,15,0,16,164,0.0,0.7339449541284403,165
71.5,165,15,0,16,164,0.0,0.7339449541284403,165
71.6,165,15,0,16,164,0.0,0.7339449541284403,165
71.7,165,15,0,15,165,0.0,0.6880733944954128,165
71.8,165,15,0,15,165,0.0,0.6880733944954128,165
71.9,165,15,0,13,167,0.0,0.5963302752293578,165
72.0,165,15,0,13,167,0.0,0.5963302752293578,165
72.1,165,15,0,13,167,0.0,0.5963302752293578,165
72.2,165,15,0,12,168,0.0,0.5504587155963303,165
72.3,165,15,0,12,168,0.0,0.5504587155963303,165
72.4,165,15,0,11,169,0.0,0.5045871559633027,165
72.5,165,15,0,11,169,0.0,0.5045871559633027,165
72.6,165,15,0,11,169,0.0,0.5045871559633027,165
72.7,165,15,0,10,170,0.0,0.4587155963302752,165
72.8,165,15,0,10,170,0.0,0.4587155963302752,165
72.9,165,15,0,9,171,0.0,0.4128440366972477,165
73.0,165,15,0,9,171,0.0,0.4128440366972477,165
73.1,165,15,0,9,171,0.0,0.4128440366972477,165
73.2,165,15,0,9,171,0.0,0.4128440366972477,165
73.3,165,15,0,8,172,0.0,0.36697247706422015,165
73.4,165,15,0,8,172,0.0,0.36697247706422015,165
73.5,165,15,0,7,173,0.0,0.3211009174311926,165
73.6,165,15,0,7,173,0.0,0.3211009174311926,165
73.7,165,15,0,7,173,0.0,0.3211009174311926,165
73.8,165,15,0,6,174,0.0,0.27522935779816515,165
73.9,165,15,0,6,174,0.0,0.27522935779816515,165
74.0,165,15,0,5,175,0.0,0.2293577981651376,165
74.1,165,15,0,5,175,0.0,0.2293577981651376,165
74.2,165,15,0,5,175,0.0,0.2293577981651376,165
74.3,165,15,0,4,176,0.0,0.18348623853211007,165
74.4,165,15,0,4,176,0.0,0.18348623853211007,165
74.5,165,15,0,3,177,0.0,0.13761467889908258,165
74.6,165,15,0,3,177,0.0,0.13761467889908258,165
74.7,165,15,0,3,177,0.0,0.13761467889908258,165
74.8,165,15,0,2,178,0.0,0.09174311926605504,165
74.9,165,15,0,2,178,0.0,0.09174311926605504,165
75.0,165,15,0,1,179,0.0,0.04587155963302752,165
75.1,165,15,0,1,179,0.0,0.04587155963302752,165
75.2,165,15,0,1,179,0.0,0.04587155963302752,165
75.3,165,15,0,0,180,0.0,0.0,165
75.4,165,15,0,0,180,0.0,0.0,165
75.5,165,15,0,0,180,0.0,0.0,165
75.6,165,15,0,0,180,0.0,0.0,165
75.7,165,15,0,0,180,0.0,0.0,165
75.8,165,15,0,0,180,0.0,0.0,165
75.9,165,15,0,0,180,0.0,0.0,165
76.0,165,15,0,0,180,0.0,0.0,165
76.1,165,15,0,0,180,0.0,0.0,165
76.2,165,15,0,0,180,0.0,0.0,165
76.3,165,15,0,0,180,0.0,0.0,165
76.4,165,15,0,0,180,0.0,0.0,165
76.5,165,15,0,0,180,0.0,0.0,165
76.6,165,15,0,0,180,0.0,0.0,165
76.7,165,15,0,0,180,0.0,0.0,165
76.8,165,15,0,0,180,0.0,0.0,165
76.9,165,15,0,0,180,0.0,0.0,165
77.0,165,15,0,0,180,0.0,0.0,165
77.1,165,15,0,0,180,0.0,0.0,165
77.2,165,15,0,0,180,0.0,0.0,165
77.3,165,15,0,0,180,0.0,0.0,165
77.4,165,15,0,0,180,0.0,0.0,165
77.5,165,15,0,0,180,0.0,0.0,165
77.6,165,15,0,0,180,0.0,0.0,165
77.7,165,15,0,0,180,0.0,0.0,165
77.8,165,15,0,0,180,0.0,0.0,165
77.9,165,15,0,0,180,0.0,0.0,165
78.0,165,15,0,0,180,0.0,0.0,165
78.1,165,15,0,0,180,0.0,0.0,165
78.2,165,15,0,0,180,0.0,0.0,165
78.3,165,15,0,0,180,0.0,0.0,165
78.4,165,15,0,0,180,0.0,0.0,165
78.5,165,15,0,0,180,0.0,0.0,165
78.6,165,15,0,0,180,0.0,0.0,165
78.7,165,15,0,0,180,0.0,0.0,165
78.8,165,15,0,0,180,0.0,0.0,165
78.9,165,15,0,0,180,0.0,0.0,165
79.0,165,15,0,0,180,0.0,0.0,165
79.1,165,15,0,0,180,0.0,0.0,165
79.2,165,15,0,0,180,0.0,0.0,165
79.3,165,15,0,0,180,0.0,0.0,165
79.4,165,15,0,0,180,0.0,0.0,165
79.5,165,15,0,0,180,0.0,0.0,165
79.6,165,15,0,0,180,0.0,0.0,165
79.7,165,15,0,0,180,0.0,0.0,165
79.8,165,15,0,0,180,0.0,0.0,165
79.9,165,15,0,0,180,0.0,0.0,165
80.0,165,15,0,0,180,0.0,0.0,165
80.1,165,15,0,0,180,0.0,0.0,165
80.2,165,15,0,0,180,0.0,0.0,165
80.3,165,15,0,0,180,0.0,0.0,165
80.4,165,15,0,0,180,0.0,0.0,165
80.5,165,15,0,0,180,0.0,0.0,165
80.6,165,15,0,0,180,0.0,0.0,165
80.7,165,15,0,0,180,0.0,0.0,165
80.8,165,15,0,0,180,0.0,0.0,165
80.9,165,15,0,0,180,0.0,0.0,165
81.0,165,15,0,0,180,0.0,0.0,165
81.1,165,15,0,0,180,0.0,0.0,165
81.2,165,15,0,0,180,0.0,0.0,165
81.3,165,15,0,0,180,0.0,0.0,165
81.4,165,15,0,0,180,0.0,0.0,165
81.5,165,14,0,1,180,0.0,0.04587155963302752,165
81.6,164,15,0,1,180,0.0,0.04587155963302752,164
81.7,164,14,0,2,180,0.0,0.09174311926605504,164
81.8,163,15,0,2,180,0.0,0.09174311926605504,163
81.9,163,15,0,2,180,0.0,0.09174311926605504,163
82.0,163,14,0,3,180,0.0,0.13761467889908258,163
82.1,162,15,0,3,180,0.0,0.13761467889908258,162
82.2,162,14,0,4,180,0.0,0.18348623853211007,162
82.3,161,15,0,4,180,0.0,0.18348623853211007,161
82.4,161,15,0,4,180,0.0,0.18348623853211007,161
82.5,161,14,0,5,180,0.0,0.2293577981651376,161
82.6,160,15,0,5,180,0.0,0.2293577981651376,160
82.7,160,14,0,6,180,0.0,0.27522935779816515,160
82.8,159,15,0,6,180,0.0,0.27522935779816515,159
82.9,159,15,0,6,180,0.0,0.27522935779816515,159
83.0,159,14,0,7,180,0.0,0.3211009174311926,159
83.1,158,15,0,7,180,0.0,0.3211009174311926,158
83.2,158,14,0,8,180,0.0,0.36697247706422015,158
83.3,157,15,0,8,180,0.0,0.36697247706422015,157
83.4,157,15,0,8,180,0.0,0.36697247706422015,157
83.5,157,14,0,9,180,0.0,0.4128440366972477,157
83.6,156,15,0,9,180,0.0,0.4128440366972477,156
83.7,156,14,0,10,180,0.0,0.4587155963302752,156
83.8,155,15,0,10,180,0.0,0.4587155963302752,155
83.9,155,15,0,10,180,0.0,0.4587155963302752,155
84.0,155,14,0,11,180,0.0,0.5045871559633027,155
84.1,154,15,0,11,180,0.0,0.5045871559633027,154
84.2,154,14,0,12,180,0.0,0.5504587155963303,154
84.3,153,15,0,12,180,0.0,0.5504587155963303,153
84.4,153,15,0,12,180,0.0,0.5504587155963303,153
84.5,153,14,0,13,180,0.0,0.5963302752293578,153
84.6,152,15,0,13,180,0.0,0.5963302752293578,152
84.7,152,14,0,14,180,0.0,0.6422018348623852,152
84.8,151,15,0,14,180,0.0,0.6422018348623852,151
84.9,151,15,0,14,180,0.0,0.6422018348623852,151
85.0,151,14,0,15,180,0.0,0.6880733944954128,151
85.1,150,15,0,15,180,0.0,0.6880733944954128,150
85.2,150,15,0,15,180,0.0,0.6880733944954128,150
85.3,150,15,0,15,180,0.0,0.6880733944954128,150
85.4,150,15,0,15,180,0.0,0.6880733944954128,150
85.5,150,15,0,15,180,0.0,0.6880733944954128,150
85.6,150,15,0,15,180,0.0,0.6880733944954128,150
85.7,150,15,0,15,180,0.0,0.6880733944954128,150
85.8,150,15,0,15,180,0.0,0.6880733944954128,150
85.9,150,15,0,15,180,0.0,0.6880733944954128,150
86.0,150,15,0,15,180,0.0,0.6880733944954128,150
86.1,150,15,0,15,180,0.0,0.6880733944954128,150
86.2,150,15,0,15,180,0.0,0.6880733944954128,150
86.3,150,15,0,15,180,0.0,0.6880733944954128,150
86.4,150,15,0,15,180,0.0,0.6880733944954128,150
86.5,150,15,0,15,180,0.0,0.6880733944954128,150
86.6,150,15,0,15,180,0.0,0.6880733944954128,150
86.7,150,15,0,15,180,0.0,0.6880733944954128,150
86.8,150,15,0,15,180,0.0,0.6880733944954128,150
