T,D_SA1,D_PW1,D_PW2,D_SA3,D_pass,K_PW2,K_SA3,queue_PW1
7.2,19,3,14,7,0,1.3725490196078431,0.3211009174311926,0
7.3,19,3,15,7,0,1.4705882352941178,0.3211009174311926,0
7.4,18,4,14,8,0,1.3725490196078431,0.36697247706422015,0
7.5,18,4,15,8,0,1.4705882352941178,0.36697247706422015,0
7.6,18,4,14,9,0,1.3725490196078431,0.4128440366972477,0
7.7,18,4,15,9,0,1.4705882352941178,0.4128440366972477,0
7.8,18,4,15,9,0,1.4705882352941178,0.4128440366972477,0
7.9,18,4,15,10,0,1.4705882352941178,0.4587155963302752,0
8.0,19,4,15,10,0,1.4705882352941178,0.4587155963302752,0
8.1,19,4,16,10,0,1.5686274509803924,0.4587155963302752,0
8.2,19,4,15,11,0,1.4705882352941178,0.5045871559633027,0
8.3,19,4,16,11,0,1.5686274509803924,0.5045871559633027,0
8.4,18,5,16,11,0,1.5686274509803924,0.5045871559633027,0
8.5,18,5,16,12,0,1.5686274509803924,0.5504587155963303,0
8.6,18,5,16,12,0,1.5686274509803924,0.5504587155963303,0
8.7,18,5,17,12,0,1.6666666666666667,0.5504587155963303,0
8.8,18,5,16,13,0,1.5686274509803924,0.5963302752293578,0
8.9,18,5,17,13,0,1.6666666666666667,0.5963302752293578,0
9.0,19,5,17,13,0,1.6666666666666667,0.5963302752293578,0
9.1,19,5,17,14,0,1.6666666666666667,0.6422018348623852,0
9.2,19,5,17,14,0,1.6666666666666667,0.6422018348623852,0
9.3,19,5,18,14,0,1.7647058823529413,0.6422018348623852,0
9.4,18,6,17,15,0,1.6666666666666667,0.6880733944954128,0
9.5,18,6,18,15,0,1.7647058823529413,0.6880733944954128,0
9.6,18,6,17,16,0,1.6666666666666667,0.7339449541284403,0
9.7,18,6,18,16,0,1.7647058823529413,0.7339449541284403,0
9.8,18,6,17,17,0,1.6666666666666667,0.7798165137614679,0
9.9,18,6,18,17,0,1.7647058823529413,0.7798165137614679,0
10.0,19,6,17,18,0,1.6666666666666667,0.8256880733944953,0
10.1,19,6,18,18,0,1.7647058823529413,0.8256880733944953,0
10.2,19,6,17,19,0,1.6666666666666667,0.8715596330275229,0
10.3,19,6,18,19,0,1.7647058823529413,0.8715596330275229,0
10.4,18,7,17,20,0,1.6666666666666667,0.9174311926605504,0
10.5,18,7,18,20,0,1.7647058823529413,0.9174311926605504,0
10.6,18,7,17,21,0,1.6666666666666667,0.963302752293578,0
10.7,18,7,18,21,0,1.7647058823529413,0.963302752293578,0
10.8,18,7,17,22,0,1.6666666666666667,1.0091743119266054,0
10.9,18,7,18,22,0,1.7647058823529413,1.0091743119266054,0
11.0,19,7,17,23,0,1.6666666666666667,1.055045871559633,0
11.1,19,7,18,23,0,1.7647058823529413,1.055045871559633,0
11.2,19,7,17,24,0,1.6666666666666667,1.1009174311926606,0
11.3,19,7,18,24,0,1.7647058823529413,1.1009174311926606,0
11.4,18,8,18,24,0,1.7647058823529413,1.1009174311926606,0
11.5,18,8,19,24,0,1.8627450980392157,1.1009174311926606,0
11.6,18,8,18,25,0,1.7647058823529413,1.146788990825688,0
11.7,18,8,19,25,0,1.8627450980392157,1.146788990825688,0
11.8,18,8,18,26,0,1.7647058823529413,1.1926605504587156,0
11.9,18,8,19,26,0,1.8627450980392157,1.1926605504587156,0
12.0,19,8,18,27,0,1.7647058823529413,1.238532110091743,0
12.1,19,8,19,26,1,1.8627450980392157,1.1926605504587156,0
12.2,19,8,19,26,1,1.8627450980392157,1.1926605504587156,0
12.3,19,8,20,25,2,1.9607843137254903,1.146788990825688,0
12.4,18,9,19,26,2,1.8627450980392157,1.1926605504587156,0
12.5,18,9,20,25,3,1.9607843137254903,1.146788990825688,0
12.6,18,9,19,26,3,1.8627450980392157,1.1926605504587156,0
12.7,18,9,20,25,4,1.9607843137254903,1.146788990825688,0
12.8,18,9,19,26,4,1.8627450980392157,1.1926605504587156,0
12.9,18,9,20,25,5,1.9607843137254903,1.146788990825688,0
13.0,19,9,20,25,5,1.9607843137254903,1.146788990825688,0
13.1,19,9,21,24,6,2.058823529411765,1.1009174311926606,0
13.2,19,9,20,25,6,1.9607843137254903,1.146788990825688,0
13.3,19,9,21,24,7,2.058823529411765,1.1009174311926606,0
13.4,18,10,20,25,7,1.9607843137254903,1.146788990825688,0
13.5,18,10,21,24,8,2.058823529411765,1.1009174311926606,0
13.6,18,10,20,25,8,1.9607843137254903,1.146788990825688,0
13.7,18,10,21,24,9,2.058823529411765,1.1009174311926606,0
13.8,18,10,20,25,9,1.9607843137254903,1.146788990825688,0
13.9,18,10,21,25,9,2.058823529411765,1.146788990825688,0
14.0,19,10,20,25,10,1.9607843137254903,1.146788990825688,0
14.1,19,10,21,25,10,2.058823529411765,1.146788990825688,0
14.2,19,10,20,26,10,1.9607843137254903,1.1926605504587156,0
14.3,19,10,21,25,11,2.058823529411765,1.146788990825688,0
14.4,18,11,20,26,11,1.9607843137254903,1.1926605504587156,0
14.5,18,11,21,26,11,2.058823529411765,1.1926605504587156,0
14.6,18,11,20,26,12,1.9607843137254903,1.1926605504587156,0
14.7,18,11,21,26,12,2.058823529411765,1.1926605504587156,0
14.8,18,11,20,27,12,1.9607843137254903,1.238532110091743,0
14.9,18,11,21,26,13,2.058823529411765,1.1926605504587156,0
15.0,19,11,20,27,13,1.9607843137254903,1.238532110091743,0
15.1,19,11,21,27,13,2.058823529411765,1.238532110091743,0
15.2,19,11,20,27,14,1.9607843137254903,1.238532110091743,0
15.3,19,11,21,27,14,2.058823529411765,1.238532110091743,0
15.4,18,12,20,28,14,1.9607843137254903,1.2844036697247705,0
15.5,18,12,21,27,15,2.058823529411765,1.238532110091743,0
15.6,18,12,21,27,15,2.058823529411765,1.238532110091743,0
15.7,18,12,22,26,16,2.1568627450980395,1.1926605504587156,0
15.8,18,12,22,26,16,2.1568627450980395,1.1926605504587156,0
15.9,18,12,22,26,17,2.1568627450980395,1.1926605504587156,0
16.0,19,12,22,26,17,2.1568627450980395,1.1926605504587156,0
16.1,19,12,22,26,18,2.1568627450980395,1.1926605504587156,0
16.2,19,12,22,26,18,2.1568627450980395,1.1926605504587156,0
16.3,19,12,22,27,18,2.1568627450980395,1.238532110091743,0
16.4,18,13,22,26,19,2.1568627450980395,1.1926605504587156,0
16.5,18,13,22,27,19,2.1568627450980395,1.238532110091743,0
16.6,18,13,22,26,20,2.1568627450980395,1.1926605504587156,0
16.7,18,13,23,26,20,2.2549019607843137,1.1926605504587156,0
16.8,18,13,23,25,21,2.2549019607843137,1.146788990825688,0
16.9,18,13,24,25,21,2.3529411764705883,1.146788990825688,0
17.0,19,13,23,25,22,2.2549019607843137,1.146788990825688,0
17.1,19,13,24,25,22,2.3529411764705883,1.146788990825688,0
17.2,19,13,23,26,22,2.2549019607843137,1.1926605504587156,0
17.3,19,13,24,25,23,2.3529411764705883,1.146788990825688,0
17.4,18,14,23,26,23,2.2549019607843137,1.1926605504587156,0
17.5,18,14,24,25,24,2.3529411764705883,1.146788990825688,0
17.6,18,14,23,26,24,2.2549019607843137,1.1926605504587156,0
17.7,18,14,24,26,24,2.3529411764705883,1.1926605504587156,0
17.8,18,14,24,26,24,2.3529411764705883,1.1926605504587156,0
17.9,18,14,25,26,24,2.450980392156863,1.1926605504587156,0
18.0,19,14,25,25,25,2.450980392156863,1.146788990825688,0
18.1,19,14,26,25,25,2.5490196078431375,1.146788990825688,0
18.2,19,14,25,25,26,2.450980392156863,1.146788990825688,0
18.3,19,14,26,25,26,2.5490196078431375,1.146788990825688,0
18.4,18,15,25,25,27,2.450980392156863,1.146788990825688,0
18.5,18,15,26,25,27,2.5490196078431375,1.146788990825688,0
18.6,18,15,25,26,27,2.450980392156863,1.1926605504587156,0
18.7,18,15,26,26,27,2.5490196078431375,1.1926605504587156,0
18.8,18,15,25,26,28,2.450980392156863,1.1926605504587156,0
18.9,18,15,26,26,28,2.5490196078431375,1.1926605504587156,0
19.0,19,15,25,26,29,2.450980392156863,1.1926605504587156,0
19.1,19,15,26,26,29,2.5490196078431375,1.1926605504587156,0
19.2,19,15,25,26,30,2.450980392156863,1.1926605504587156,0
19.3,19,15,26,26,30,2.5490196078431375,1.1926605504587156,0
19.4,19,15,25,27,30,2.450980392156863,1.238532110091743,1
19.5,19,15,26,27,30,2.5490196078431375,1.238532110091743,1
19.6,19,15,25,27,31,2.450980392156863,1.238532110091743,1
19.7,19,15,26,27,31,2.5490196078431375,1.238532110091743,1
19.8,19,15,25,27,32,2.450980392156863,1.238532110091743,1
19.9,19,14,26,28,32,2.5490196078431375,1.2844036697247705,1
20.0,19,15,25,28,33,2.450980392156863,1.2844036697247705,0
20.1,19,15,26,28,33,2.5490196078431375,1.2844036697247705,0
20.2,19,15,25,28,34,2.450980392156863,1.2844036697247705,0
20.3,19,15,26,28,34,2.5490196078431375,1.2844036697247705,0
20.4,19,15,25,28,35,2.450980392156863,1.2844036697247705,1
20.5,19,15,26,28,35,2.5490196078431375,1.2844036697247705,1
20.6,19,15,25,28,36,2.450980392156863,1.2844036697247705,1
20.7,19,15,26,28,36,2.5490196078431375,1.2844036697247705,1
20.8,19,15,26,27,37,2.5490196078431375,1.238532110091743,1
20.9,19,14,27,28,37,2.647058823529412,1.2844036697247705,1
21.0,19,15,27,27,38,2.647058823529412,1.238532110091743,0
21.1,19,15,28,27,38,2.7450980392156863,1.238532110091743,0
21.2,19,15,27,27,39,2.647058823529412,1.238532110091743,0
21.3,19,15,28,27,39,2.7450980392156863,1.238532110091743,0
21.4,19,15,28,26,40,2.7450980392156863,1.1926605504587156,1
21.5,19,15,29,26,40,2.843137254901961,1.1926605504587156,1
21.6,19,15,29,26,40,2.843137254901961,1.1926605504587156,1
21.7,19,15,30,25,41,2.9411764705882355,1.146788990825688,1
21.8,19,15,29,26,41,2.843137254901961,1.1926605504587156,1
21.9,19,14,30,26,42,2.9411764705882355,1.1926605504587156,1
22.0,19,15,29,27,42,2.843137254901961,1.238532110091743,0
22.1,19,15,30,27,42,2.9411764705882355,1.238532110091743,0
22.2,19,15,29,28,42,2.843137254901961,1.2844036697247705,0
22.3,19,15,30,27,43,2.9411764705882355,1.238532110091743,0
22.4,19,15,29,28,43,2.843137254901961,1.2844036697247705,1
22.5,19,15,30,27,44,2.9411764705882355,1.238532110091743,1
22.6,19,15,29,28,44,2.843137254901961,1.2844036697247705,1
22.7,19,15,30,27,45,2.9411764705882355,1.238532110091743,1
22.8,19,15,30,27,45,2.9411764705882355,1.238532110091743,1
22.9,19,14,31,27,46,3.03921568627451,1.238532110091743,1
23.0,19,15,31,27,46,3.03921568627451,1.238532110091743,0
23.1,19,15,32,27,46,3.1372549019607847,1.238532110091743,0
23.2,19,15,32,27,46,3.1372549019607847,1.238532110091743,0
23.3,19,15,33,27,46,3.235294117647059,1.238532110091743,0
23.4,19,15,32,27,47,3.1372549019607847,1.238532110091743,1
23.5,19,15,33,27,47,3.235294117647059,1.238532110091743,1
23.6,19,15,32,27,48,3.1372549019607847,1.238532110091743,1
23.7,19,15,33,27,48,3.235294117647059,1.238532110091743,1
23.8,19,15,32,27,49,3.1372549019607847,1.238532110091743,1
23.9,19,14,33,28,49,3.235294117647059,1.2844036697247705,1
24.0,19,15,32,28,50,3.1372549019607847,1.2844036697247705,0
24.1,19,15,33,28,50,3.235294117647059,1.2844036697247705,0
24.2,19,15,32,29,50,3.1372549019607847,1.3302752293577982,0
24.3,19,15,33,29,50,3.235294117647059,1.3302752293577982,0
24.4,19,15,33,29,50,3.235294117647059,1.3302752293577982,1
24.5,19,15,34,29,50,3.3333333333333335,1.3302752293577982,1
24.6,19,15,34,28,51,3.3333333333333335,1.2844036697247705,1
24.7,19,15,35,28,51,3.431372549019608,1.2844036697247705,1
24.8,19,15,35,27,52,3.431372549019608,1.238532110091743,1
24.9,20,14,35,28,52,3.431372549019608,1.2844036697247705,1
25.0,20,15,34,28,53,3.3333333333333335,1.2844036697247705,0
25.1,20,15,35,28,53,3.431372549019608,1.2844036697247705,0
25.2,20,15,35,27,54,3.431372549019608,1.238532110091743,0
25.3,21,15,35,27,54,3.431372549019608,1.238532110091743,0
25.4,21,15,35,26,55,3.431372549019608,1.1926605504587156,1
25.5,22,15,35,26,55,3.431372549019608,1.1926605504587156,1
25.6,22,15,35,25,56,3.431372549019608,1.146788990825688,1
25.7,23,15,35,25,56,3.431372549019608,1.146788990825688,1
25.8,23,15,35,24,57,3.431372549019608,1.1009174311926606,1
25.9,24,14,35,25,57,3.431372549019608,1.146788990825688,1
26.0,24,15,34,26,57,3.3333333333333335,1.1926605504587156,0
26.1,24,15,35,24,59,3.431372549019608,1.1009174311926606,0
26.2,24,15,34,25,59,3.3333333333333335,1.146788990825688,0
26.3,24,15,35,24,60,3.431372549019608,1.1009174311926606,0
26.4,24,15,34,25,60,3.3333333333333335,1.146788990825688,1
26.5,24,15,35,25,60,3.431372549019608,1.146788990825688,1
26.6,24,15,34,25,61,3.3333333333333335,1.146788990825688,1
26.7,24,15,35,25,61,3.431372549019608,1.146788990825688,1
26.8,24,15,34,25,62,3.3333333333333335,1.146788990825688,1
26.9,24,14,35,26,62,3.431372549019608,1.1926605504587156,1
27.0,24,15,34,26,63,3.3333333333333335,1.1926605504587156,0
27.1,24,15,35,25,64,3.431372549019608,1.146788990825688,0
27.2,24,15,34,25,65,3.3333333333333335,1.146788990825688,0
27.3,24,15,35,25,65,3.431372549019608,1.146788990825688,0
27.4,24,15,34,26,65,3.3333333333333335,1.1926605504587156,1
27.5,24,15,35,26,65,3.431372549019608,1.1926605504587156,1
27.6,24,15,34,27,65,3.3333333333333335,1.238532110091743,1
27.7,24,15,35,26,66,3.431372549019608,1.1926605504587156,1
27.8,24,15,34,27,66,3.3333333333333335,1.238532110091743,1
27.9,24,14,35,28,66,3.431372549019608,1.2844036697247705,1
28.0,24,15,34,28,67,3.3333333333333335,1.2844036697247705,0
28.1,24,15,35,28,67,3.431372549019608,1.2844036697247705,0
28.2,24,15,34,28,68,3.3333333333333335,1.2844036697247705,0
28.3,24,15,35,28,68,3.431372549019608,1.2844036697247705,0
28.4,24,15,34,28,69,3.3333333333333335,1.2844036697247705,1
28.5,24,15,35,28,69,3.431372549019608,1.2844036697247705,1
28.6,24,15,34,29,69,3.3333333333333335,1.3302752293577982,1
28.7,24,15,35,28,70,3.431372549019608,1.2844036697247705,1
28.8,24,15,35,28,70,3.431372549019608,1.2844036697247705,1
28.9,25,14,35,28,71,3.431372549019608,1.2844036697247705,1
29.0,25,15,35,28,71,3.431372549019608,1.2844036697247705,0
29.1,26,15,35,26,73,3.431372549019608,1.1926605504587156,0
29.2,26,15,35,26,73,3.431372549019608,1.1926605504587156,0
29.3,27,15,35,26,73,3.431372549019608,1.1926605504587156,0
29.4,27,15,35,26,73,3.431372549019608,1.1926605504587156,1
29.5,28,15,35,26,73,3.431372549019608,1.1926605504587156,1
29.6,28,15,34,27,73,3.3333333333333335,1.238532110091743,1
29.7,28,15,35,27,73,3.431372549019608,1.238532110091743,1
29.8,28,15,35,27,73,3.431372549019608,1.238532110091743,1
29.9,29,14,35,27,74,3.431372549019608,1.238532110091743,1
30.0,29,15,35,27,74,3.431372549019608,1.238532110091743,0
30.1,30,15,35,25,76,3.431372549019608,1.146788990825688,0
30.2,30,15,35,25,76,3.431372549019608,1.146788990825688,0
30.3,31,15,35,24,77,3.431372549019608,1.1009174311926606,0
30.4,31,15,35,24,77,3.431372549019608,1.1009174311926606,1
30.5,32,15,35,24,77,3.431372549019608,1.1009174311926606,1
30.6,32,15,35,23,78,3.431372549019608,1.055045871559633,1
30.7,33,15,35,23,78,3.431372549019608,1.055045871559633,1
30.8,33,15,34,23,79,3.3333333333333335,1.055045871559633,1
30.9,33,14,35,24,79,3.431372549019608,1.1009174311926606,1
31.0,33,15,34,25,79,3.3333333333333335,1.146788990825688,0
31.1,33,15,35,24,80,3.431372549019608,1.1009174311926606,0
31.2,33,15,35,24,80,3.431372549019608,1.1009174311926606,0
31.3,34,15,35,24,80,3.431372549019608,1.1009174311926606,0
31.4,34,15,35,24,80,3.431372549019608,1.1009174311926606,1
31.5,35,15,35,24,80,3.431372549019608,1.1009174311926606,1
31.6,35,15,35,23,81,3.431372549019608,1.055045871559633,1
31.7,36,15,35,23,81,3.431372549019608,1.055045871559633,1
31.8,36,15,35,23,81,3.431372549019608,1.055045871559633,1
31.9,37,14,35,24,81,3.431372549019608,1.1009174311926606,1
32.0,37,15,35,23,82,3.431372549019608,1.055045871559633,0
32.1,38,15,35,23,82,3.431372549019608,1.055045871559633,0
32.2,38,15,35,23,82,3.431372549019608,1.055045871559633,0
32.3,39,15,35,23,82,3.431372549019608,1.055045871559633,0
32.4,39,15,34,23,83,3.3333333333333335,1.055045871559633,1
32.5,39,15,35,23,83,3.431372549019608,1.055045871559633,1
32.6,39,15,35,22,84,3.431372549019608,1.0091743119266054,1
32.7,40,15,35,22,84,3.431372549019608,1.0091743119266054,1
32.8,40,15,35,21,85,3.431372549019608,0.963302752293578,1
32.9,41,14,35,22,85,3.431372549019608,1.0091743119266054,1
33.0,41,15,35,20,87,3.431372549019608,0.9174311926605504,0
33.1,42,15,35,20,87,3.431372549019608,0.9174311926605504,0
33.2,42,15,35,19,88,3.431372549019608,0.8715596330275229,0
33.3,43,15,35,19,88,3.431372549019608,0.8715596330275229,0
33.4,43,15,35,18,89,3.431372549019608,0.8256880733944953,1
33.5,44,15,35,18,89,3.431372549019608,0.8256880733944953,1
33.6,44,15,35,17,90,3.431372549019608,0.7798165137614679,1
33.7,45,15,35,17,90,3.431372549019608,0.7798165137614679,1
33.8,45,15,34,17,91,3.3333333333333335,0.7798165137614679,1
33.9,45,14,35,18,91,3.431372549019608,0.8256880733944953,1
34.0,45,15,34,18,92,3.3333333333333335,0.8256880733944953,0
34.1,45,15,35,17,93,3.431372549019608,0.7798165137614679,0
34.2,45,15,34,17,94,3.3333333333333335,0.7798165137614679,0
34.3,45,15,35,17,94,3.431372549019608,0.7798165137614679,0
34.4,45,15,34,18,94,3.3333333333333335,0.8256880733944953,1
34.5,45,15,35,18,94,3.431372549019608,0.8256880733944953,1
34.6,45,15,34,18,95,3.3333333333333335,0.8256880733944953,1
34.7,45,15,35,18,95,3.431372549019608,0.8256880733944953,1
34.8,45,15,34,18,96,3.3333333333333335,0.8256880733944953,1
34.9,45,15,35,18,96,3.431372549019608,0.8256880733944953,1
35.0,46,15,35,17,97,3.431372549019608,0.7798165137614679,1
35.1,47,15,35,16,98,3.431372549019608,0.7339449541284403,1
35.2,47,15,35,15,99,3.431372549019608,0.6880733944954128,1
35.3,48,15,35,15,99,3.431372549019608,0.6880733944954128,1
35.4,48,15,35,15,99,3.431372549019608,0.6880733944954128,2
35.5,49,14,35,16,99,3.431372549019608,0.7339449541284403,2
35.6,48,15,35,16,99,3.431372549019608,0.7339449541284403,1
35.7,49,15,35,16,99,3.431372549019608,0.7339449541284403,1
35.8,49,15,35,16,99,3.431372549019608,0.7339449541284403,1
35.9,50,15,35,16,99,3.431372549019608,0.7339449541284403,1
36.0,51,15,35,15,100,3.431372549019608,0.6880733944954128,1
36.1,52,15,35,14,101,3.431372549019608,0.6422018348623852,1
36.2,52,15,35,14,101,3.431372549019608,0.6422018348623852,1
36.3,53,15,35,14,101,3.431372549019608,0.6422018348623852,1
36.4,53,15,34,15,101,3.3333333333333335,0.6880733944954128,2
36.5,53,14,35,16,101,3.431372549019608,0.7339449541284403,2
36.6,52,15,35,16,101,3.431372549019608,0.7339449541284403,1
36.7,53,15,35,16,101,3.431372549019608,0.7339449541284403,1
36.8,53,15,35,16,101,3.431372549019608,0.7339449541284403,1
36.9,54,15,35,15,102,3.431372549019608,0.6880733944954128,1
37.0,55,15,35,15,102,3.431372549019608,0.6880733944954128,1
37.1,56,15,35,14,103,3.431372549019608,0.6422018348623852,1
37.2,56,15,35,14,103,3.431372549019608,0.6422018348623852,1
37.3,57,15,35,14,103,3.431372549019608,0.6422018348623852,1
37.4,57,15,35,13,104,3.431372549019608,0.5963302752293578,2
37.5,58,14,35,14,104,3.431372549019608,0.6422018348623852,2
37.6,57,15,35,14,104,3.431372549019608,0.6422018348623852,1
37.7,58,15,35,14,104,3.431372549019608,0.6422018348623852,1
37.8,58,15,35,14,104,3.431372549019608,0.6422018348623852,1
37.9,59,15,34,14,105,3.3333333333333335,0.6422018348623852,1
38.0,59,15,35,14,105,3.431372549019608,0.6422018348623852,1
38.1,60,15,35,14,105,3.431372549019608,0.6422018348623852,1
38.2,60,15,35,14,105,3.431372549019608,0.6422018348623852,1
38.3,61,15,35,14,105,3.431372549019608,0.6422018348623852,1
38.4,61,15,35,14,105,3.431372549019608,0.6422018348623852,2
38.5,62,14,35,15,105,3.431372549019608,0.6880733944954128,2
38.6,61,15,35,15,105,3.431372549019608,0.6880733944954128,1
38.7,62,15,35,14,106,3.431372549019608,0.6422018348623852,1
38.8,62,15,35,14,106,3.431372549019608,0.6422018348623852,1
38.9,63,15,35,13,107,3.431372549019608,0.5963302752293578,1
39.0,64,15,35,13,107,3.431372549019608,0.5963302752293578,1
39.1,65,15,35,13,107,3.431372549019608,0.5963302752293578,1
39.2,65,15,35,13,107,3.431372549019608,0.5963302752293578,1
39.3,66,15,35,13,107,3.431372549019608,0.5963302752293578,1
39.4,66,15,34,14,107,3.3333333333333335,0.6422018348623852,2
39.5,66,14,35,15,107,3.431372549019608,0.6880733944954128,2
39.6,65,15,34,16,107,3.3333333333333335,0.7339449541284403,1
39.7,65,15,35,16,107,3.431372549019608,0.7339449541284403,1
39.8,65,15,34,16,108,3.3333333333333335,0.7339449541284403,1
39.9,65,15,35,15,109,3.431372549019608,0.6880733944954128,1
40.0,66,15,34,16,109,3.3333333333333335,0.7339449541284403,1
40.1,66,15,35,16,109,3.431372549019608,0.7339449541284403,1
40.2,66,15,34,16,110,3.3333333333333335,0.7339449541284403,1
40.3,66,15,35,15,111,3.431372549019608,0.6880733944954128,1
40.4,66,15,34,16,111,3.3333333333333335,0.7339449541284403,2
40.5,66,14,35,16,112,3.431372549019608,0.7339449541284403,2
40.6,65,15,35,16,112,3.431372549019608,0.7339449541284403,1
40.7,66,15,35,16,112,3.431372549019608,0.7339449541284403,1
40.8,66,15,35,15,113,3.431372549019608,0.6880733944954128,1
40.9,67,15,35,15,113,3.431372549019608,0.6880733944954128,1
41.0,68,15,35,14,114,3.431372549019608,0.6422018348623852,1
41.1,69,15,35,14,114,3.431372549019608,0.6422018348623852,1
41.2,69,15,35,14,114,3.431372549019608,0.6422018348623852,1
41.3,70,15,35,13,115,3.431372549019608,0.5963302752293578,1
41.4,70,15,35,13,115,3.431372549019608,0.5963302752293578,2
41.5,71,14,35,14,115,3.431372549019608,0.6422018348623852,2
41.6,70,15,34,15,115,3.3333333333333335,0.6880733944954128,1
41.7,70,15,35,15,115,3.431372549019608,0.6880733944954128,1
41.8,70,15,35,15,115,3.431372549019608,0.6880733944954128,1
41.9,71,15,35,15,115,3.431372549019608,0.6880733944954128,1
42.0,72,15,35,15,115,3.431372549019608,0.6880733944954128,1
42.1,73,15,35,15,115,3.431372549019608,0.6880733944954128,1
42.2,73,15,35,15,115,3.431372549019608,0.6880733944954128,1
42.3,74,15,34,15,116,3.3333333333333335,0.6880733944954128,1
42.4,73,15,35,15,116,3.431372549019608,0.6880733944954128,2
42.5,74,14,35,15,117,3.431372549019608,0.6880733944954128,2
42.6,73,15,35,15,117,3.431372549019608,0.6880733944954128,1
42.7,74,15,34,16,117,3.3333333333333335,0.7339449541284403,1
42.8,73,15,35,16,117,3.431372549019608,0.7339449541284403,1
42.9,74,15,35,16,117,3.431372549019608,0.7339449541284403,1
43.0,75,15,35,16,117,3.431372549019608,0.7339449541284403,1
