T,D_SA1,D_PW1,D_PW2,D_SA3,D_pass,K_PW2,K_SA3
5.799999999999995,19,7,8,0,0,0.7843137254901962,0.0
5.899999999999995,20,7,9,0,0,0.7843137254901962,0.0
5.999999999999995,19,8,9,0,0,0.8823529411764707,0.0
6.099999999999994,19,8,9,0,0,0.8823529411764707,0.0
6.199999999999994,19,8,8,1,0,0.8823529411764707,0.0
6.299999999999994,19,9,9,1,0,0.7843137254901962,0.04587155963302752
6.399999999999993,19,9,9,1,0,0.8823529411764707,0.04587155963302752
6.499999999999993,19,9,8,2,0,0.8823529411764707,0.04587155963302752
6.5999999999999925,20,9,9,2,0,0.7843137254901962,0.09174311926605504
6.699999999999992,19,10,9,2,0,0.8823529411764707,0.09174311926605504
6.799999999999992,19,10,8,3,0,0.8823529411764707,0.09174311926605504
6.8999999999999915,20,10,9,3,0,0.7843137254901962,0.13761467889908258
6.999999999999991,19,11,9,3,0,0.8823529411764707,0.13761467889908258
7.099999999999991,19,11,9,3,0,0.8823529411764707,0.13761467889908258
7.19999999999999,19,11,8,4,0,0.8823529411764707,0.13761467889908258
7.29999999999999,19,12,9,4,0,0.7843137254901962,0.18348623853211007
7.39999999999999,19,12,9,4,0,0.8823529411764707,0.18348623853211007
7.499999999999989,19,12,8,5,0,0.8823529411764707,0.18348623853211007
7.599999999999989,20,12,9,5,0,0.7843137254901962,0.2293577981651376
7.699999999999989,19,13,9,5,0,0.8823529411764707,0.2293577981651376
7.799999999999988,19,13,8,6,0,0.8823529411764707,0.2293577981651376
7.899999999999988,20,13,9,6,0,0.7843137254901962,0.27522935779816515
7.999999999999988,19,14,9,6,0,0.8823529411764707,0.27522935779816515
8.099999999999987,19,14,9,6,0,0.8823529411764707,0.27522935779816515
8.199999999999987,19,14,8,7,0,0.8823529411764707,0.27522935779816515
8.299999999999986,19,15,9,7,0,0.7843137254901962,0.3211009174311926
8.399999999999986,19,15,9,7,0,0.8823529411764707,0.3211009174311926
8.499999999999986,19,15,8,8,0,0.8823529411764707,0.3211009174311926
8.599999999999985,20,15,9,8,0,0.7843137254901962,0.36697247706422015
8.699999999999985,19,16,9,8,0,0.8823529411764707,0.36697247706422015
8.799999999999985,19,16,8,9,0,0.8823529411764707,0.36697247706422015
8.899999999999984,20,16,9,9,0,0.7843137254901962,0.4128440366972477
8.999999999999984,19,17,9,9,0,0.8823529411764707,0.4128440366972477
9.099999999999984,19,17,9,9,0,0.8823529411764707,0.4128440366972477
9.199999999999983,19,17,8,10,0,0.8823529411764707,0.4128440366972477
9.299999999999983,19,18,9,10,0,0.7843137254901962,0.4587155963302752
9.399999999999983,19,18,9,10,0,0.8823529411764707,0.4587155963302752
9.499999999999982,19,18,8,11,0,0.8823529411764707,0.4587155963302752
9.599999999999982,20,18,9,11,0,0.7843137254901962,0.5045871559633027
9.699999999999982,19,19,9,11,0,0.8823529411764707,0.5045871559633027
9.799999999999981,19,19,8,12,0,0.8823529411764707,0.5045871559633027
9.89999999999998,20,19,9,12,0,0.7843137254901962,0.5504587155963303
9.99999999999998,19,20,9,12,0,0.8823529411764707,0.5504587155963303
10.09999999999998,19,20,9,12,0,0.8823529411764707,0.5504587155963303
10.19999999999998,19,20,8,13,0,0.8823529411764707,0.5504587155963303
10.29999999999998,19,21,9,13,0,0.7843137254901962,0.5963302752293578
10.399999999999979,19,21,9,13,0,0.8823529411764707,0.5963302752293578
10.499999999999979,19,21,8,14,0,0.8823529411764707,0.5963302752293578
10.599999999999978,20,21,9,14,0,0.7843137254901962,0.6422018348623852
10.699999999999978,19,22,9,14,0,0.8823529411764707,0.6422018348623852
10.799999999999978,19,22,8,15,0,0.8823529411764707,0.6422018348623852
10.899999999999977,20,22,9,15,0,0.7843137254901962,0.6880733944954128
10.999999999999977,19,23,9,15,0,0.8823529411764707,0.6880733944954128
11.099999999999977,19,23,9,15,0,0.8823529411764707,0.6880733944954128
11.199999999999976,19,23,8,16,0,0.8823529411764707,0.6880733944954128
11.299999999999976,19,24,9,16,0,0.7843137254901962,0.7339449541284403
11.399999999999975,19,24,9,16,0,0.8823529411764707,0.7339449541284403
11.499999999999975,19,24,8,17,0,0.8823529411764707,0.7339449541284403
11.599999999999975,20,24,9,17,0,0.7843137254901962,0.7798165137614679
11.699999999999974,19,25,9,17,0,0.8823529411764707,0.7798165137614679
11.799999999999974,19,25,8,18,0,0.8823529411764707,0.7798165137614679
11.899999999999974,20,25,9,18,0,0.7843137254901962,0.8256880733944953
11.999999999999973,19,26,9,18,0,0.8823529411764707,0.8256880733944953
12.099999999999973,19,26,9,18,0,0.8823529411764707,0.8256880733944953
12.199999999999973,19,26,8,19,0,0.8823529411764707,0.8256880733944953
12.299999999999972,19,27,9,18,1,0.7843137254901962,0.8715596330275229
12.399999999999972,19,27,9,18,1,0.8823529411764707,0.8256880733944953
12.499999999999972,19,27,8,19,1,0.8823529411764707,0.8256880733944953
12.599999999999971,20,27,9,18,2,0.7843137254901962,0.8715596330275229
12.69999999999997,19,28,9,18,2,0.8823529411764707,0.8256880733944953
12.79999999999997,19,28,8,19,2,0.8823529411764707,0.8256880733944953
12.89999999999997,20,28,9,18,3,0.7843137254901962,0.8715596330275229
12.99999999999997,19,29,9,18,3,0.8823529411764707,0.8256880733944953
13.09999999999997,19,29,9,18,3,0.8823529411764707,0.8256880733944953
13.199999999999969,19,29,8,19,3,0.8823529411764707,0.8256880733944953
13.299999999999969,19,30,9,18,4,0.7843137254901962,0.8715596330275229
13.399999999999968,19,30,9,18,4,0.8823529411764707,0.8256880733944953
13.499999999999968,19,30,8,19,4,0.8823529411764707,0.8256880733944953
13.599999999999968,20,30,9,18,5,0.7843137254901962,0.8715596330275229
13.699999999999967,19,31,9,18,5,0.8823529411764707,0.8256880733944953
13.799999999999967,19,31,8,19,5,0.8823529411764707,0.8256880733944953
13.899999999999967,20,31,9,18,6,0.7843137254901962,0.8715596330275229
13.999999999999966,19,32,9,18,6,0.8823529411764707,0.8256880733944953
14.099999999999966,19,32,9,18,6,0.8823529411764707,0.8256880733944953
14.199999999999966,19,32,8,19,6,0.8823529411764707,0.8256880733944953
14.299999999999965,19,33,9,18,7,0.7843137254901962,0.8715596330275229
14.399999999999965,19,33,9,18,7,0.8823529411764707,0.8256880733944953
14.499999999999964,19,33,8,19,7,0.8823529411764707,0.8256880733944953
14.599999999999964,20,33,9,18,8,0.7843137254901962,0.8715596330275229
14.699999999999964,19,34,9,18,8,0.8823529411764707,0.8256880733944953
14.799999999999963,19,34,8,19,8,0.8823529411764707,0.8256880733944953
14.899999999999963,20,34,9,18,9,0.7843137254901962,0.8715596330275229
14.999999999999963,19,35,9,18,9,0.8823529411764707,0.8256880733944953
15.099999999999962,19,35,9,18,9,0.8823529411764707,0.8256880733944953
15.199999999999962,19,35,8,19,9,0.8823529411764707,0.8256880733944953
15.299999999999962,19,36,9,18,10,0.7843137254901962,0.8715596330275229
15.399999999999961,19,36,9,18,10,0.8823529411764707,0.8256880733944953
15.499999999999961,19,36,8,19,10,0.8823529411764707,0.8256880733944953
15.59999999999996,20,36,9,18,11,0.7843137254901962,0.8715596330275229
15.69999999999996,19,37,9,18,11,0.8823529411764707,0.8256880733944953
15.79999999999996,19,37,8,19,11,0.8823529411764707,0.8256880733944953
15.89999999999996,20,37,9,18,12,0.7843137254901962,0.8715596330275229
15.99999999999996,19,38,9,18,12,0.8823529411764707,0.8256880733944953
16.09999999999996,19,38,9,18,12,0.8823529411764707,0.8256880733944953
16.19999999999996,19,38,8,19,12,0.8823529411764707,0.8256880733944953
16.29999999999996,19,39,9,18,13,0.7843137254901962,0.8715596330275229
16.399999999999963,19,39,9,18,13,0.8823529411764707,0.8256880733944953
16.499999999999964,19,39,8,19,13,0.8823529411764707,0.8256880733944953
16.599999999999966,20,39,9,18,14,0.7843137254901962,0.8715596330275229
16.699999999999967,19,40,9,18,14,0.8823529411764707,0.8256880733944953
16.79999999999997,19,40,8,19,14,0.8823529411764707,0.8256880733944953
16.89999999999997,20,40,9,18,15,0.7843137254901962,0.8715596330275229
16.99999999999997,19,41,9,18,15,0.8823529411764707,0.8256880733944953
17.099999999999973,19,41,9,18,15,0.8823529411764707,0.8256880733944953
17.199999999999974,19,41,8,19,15,0.8823529411764707,0.8256880733944953
17.299999999999976,19,42,9,18,16,0.7843137254901962,0.8715596330275229
17.399999999999977,19,42,9,18,16,0.8823529411764707,0.8256880733944953
17.49999999999998,19,42,8,19,16,0.8823529411764707,0.8256880733944953
17.59999999999998,20,42,9,18,17,0.7843137254901962,0.8715596330275229
17.69999999999998,19,43,9,18,17,0.8823529411764707,0.8256880733944953
17.799999999999983,19,43,8,19,17,0.8823529411764707,0.8256880733944953
17.899999999999984,20,43,9,18,18,0.7843137254901962,0.8715596330275229
17.999999999999986,19,44,9,18,18,0.8823529411764707,0.8256880733944953
18.099999999999987,19,44,9,18,18,0.8823529411764707,0.8256880733944953
18.19999999999999,19,44,8,19,18,0.8823529411764707,0.8256880733944953
18.29999999999999,19,45,9,19,18,0.7843137254901962,0.8715596330275229
18.39999999999999,19,45,9,18,19,0.8823529411764707,0.8715596330275229
18.499999999999993,19,45,8,19,19,0.8823529411764707,0.8256880733944953
18.599999999999994,20,45,9,19,19,0.7843137254901962,0.8715596330275229
18.699999999999996,19,46,9,18,20,0.8823529411764707,0.8715596330275229
18.799999999999997,19,46,8,19,20,0.8823529411764707,0.8256880733944953
18.9,20,46,9,19,20,0.7843137254901962,0.8715596330275229
19.0,19,47,9,18,21,0.8823529411764707,0.8715596330275229
19.1,19,47,9,18,21,0.8823529411764707,0.8256880733944953
19.200000000000003,19,46,8,20,21,0.8823529411764707,0.8256880733944953
19.300000000000004,19,47,9,20,21,0.7843137254901962,0.9174311926605504
19.400000000000006,19,47,9,19,22,0.8823529411764707,0.9174311926605504
19.500000000000007,19,46,8,21,22,0.8823529411764707,0.8715596330275229
19.60000000000001,20,46,9,21,22,0.7843137254901962,0.963302752293578
19.70000000000001,19,47,9,20,23,0.8823529411764707,0.963302752293578
19.80000000000001,19,46,8,22,23,0.8823529411764707,0.9174311926605504
19.900000000000013,20,46,9,22,23,0.7843137254901962,1.0091743119266054
20.000000000000014,19,47,9,21,24,0.8823529411764707,1.0091743119266054
20.100000000000016,19,47,9,21,24,0.8823529411764707,0.963302752293578
20.200000000000017,19,46,8,23,24,0.8823529411764707,0.963302752293578
20.30000000000002,19,47,9,23,24,0.7843137254901962,1.055045871559633
20.40000000000002,19,47,9,22,25,0.8823529411764707,1.055045871559633
20.50000000000002,19,46,8,24,25,0.8823529411764707,1.0091743119266054
20.600000000000023,20,46,9,24,25,0.7843137254901962,1.1009174311926606
20.700000000000024,19,47,9,23,26,0.8823529411764707,1.1009174311926606
20.800000000000026,19,46,8,25,26,0.8823529411764707,1.055045871559633
20.900000000000027,20,46,9,25,26,0.7843137254901962,1.146788990825688
21.00000000000003,19,47,9,24,27,0.8823529411764707,1.146788990825688
21.10000000000003,19,47,9,24,27,0.8823529411764707,1.1009174311926606
21.20000000000003,19,46,8,26,27,0.8823529411764707,1.1009174311926606
21.300000000000033,19,47,9,26,27,0.7843137254901962,1.1926605504587156
21.400000000000034,19,47,9,25,28,0.8823529411764707,1.1926605504587156
21.500000000000036,19,46,8,27,28,0.8823529411764707,1.146788990825688
21.600000000000037,20,46,9,27,28,0.7843137254901962,1.238532110091743
21.70000000000004,19,47,9,26,29,0.8823529411764707,1.238532110091743
21.80000000000004,19,46,8,28,29,0.8823529411764707,1.1926605504587156
21.90000000000004,20,46,9,28,29,0.7843137254901962,1.2844036697247705
22.000000000000043,19,47,9,27,30,0.8823529411764707,1.2844036697247705
22.100000000000044,19,47,9,27,30,0.8823529411764707,1.238532110091743
22.200000000000045,19,46,8,29,30,0.8823529411764707,1.238532110091743
22.300000000000047,19,47,9,29,30,0.7843137254901962,1.3302752293577982
22.40000000000005,19,47,9,28,31,0.8823529411764707,1.3302752293577982
22.50000000000005,19,46,8,30,31,0.8823529411764707,1.2844036697247705
22.60000000000005,20,46,9,30,31,0.7843137254901962,1.3761467889908257
22.700000000000053,19,47,9,29,32,0.8823529411764707,1.3761467889908257
22.800000000000054,19,46,8,31,32,0.8823529411764707,1.3302752293577982
22.900000000000055,20,46,9,31,32,0.7843137254901962,1.4220183486238531
23.000000000000057,19,47,9,30,33,0.8823529411764707,1.4220183486238531
23.10000000000006,19,47,9,30,33,0.8823529411764707,1.3761467889908257
23.20000000000006,19,46,8,32,33,0.8823529411764707,1.3761467889908257
23.30000000000006,19,47,9,32,33,0.7843137254901962,1.4678899082568806
23.400000000000063,19,47,9,31,34,0.8823529411764707,1.4678899082568806
23.500000000000064,19,46,8,33,34,0.8823529411764707,1.4220183486238531
23.600000000000065,20,46,9,33,34,0.7843137254901962,1.5137614678899083
23.700000000000067,19,47,9,32,35,0.8823529411764707,1.5137614678899083
23.800000000000068,19,46,8,34,35,0.8823529411764707,1.4678899082568806
23.90000000000007,20,46,9,34,35,0.7843137254901962,1.5596330275229358
24.00000000000007,19,47,9,33,36,0.8823529411764707,1.5596330275229358
24.100000000000072,19,47,9,33,36,0.8823529411764707,1.5137614678899083
24.200000000000074,19,46,8,35,36,0.8823529411764707,1.5137614678899083
24.300000000000075,19,47,9,35,36,0.7843137254901962,1.6055045871559632
24.400000000000077,19,47,9,34,37,0.8823529411764707,1.6055045871559632
24.500000000000078,19,46,8,36,37,0.8823529411764707,1.5596330275229358
24.60000000000008,20,46,9,36,37,0.7843137254901962,1.6513761467889907
24.70000000000008,19,47,9,35,38,0.8823529411764707,1.6513761467889907
24.800000000000082,19,46,8,37,38,0.8823529411764707,1.6055045871559632
24.900000000000084,20,46,9,37,38,0.7843137254901962,1.6972477064220184
25.000000000000085,19,47,9,36,39,0.8823529411764707,1.6972477064220184
25.100000000000087,19,47,9,35,40,0.8823529411764707,1.6513761467889907
25.200000000000088,19,46,8,37,40,0.8823529411764707,1.6055045871559632
25.30000000000009,19,47,9,37,40,0.7843137254901962,1.6972477064220184
25.40000000000009,19,47,9,35,42,0.8823529411764707,1.6972477064220184
25.500000000000092,19,46,8,37,42,0.8823529411764707,1.6055045871559632
25.600000000000094,20,46,9,37,42,0.7843137254901962,1.6972477064220184
25.700000000000095,19,47,9,35,44,0.8823529411764707,1.6972477064220184
25.800000000000097,19,46,8,37,44,0.8823529411764707,1.6055045871559632
25.900000000000098,20,46,9,37,44,0.7843137254901962,1.6972477064220184
26.0000000000001,19,47,9,36,45,0.8823529411764707,1.6972477064220184
26.1000000000001,19,47,9,36,45,0.8823529411764707,1.6513761467889907
26.200000000000102,19,46,8,37,46,0.8823529411764707,1.6513761467889907
26.300000000000104,19,47,9,37,46,0.7843137254901962,1.6972477064220184
26.400000000000105,19,47,9,36,47,0.8823529411764707,1.6972477064220184
26.500000000000107,19,46,8,37,48,0.8823529411764707,1.6513761467889907
26.600000000000108,20,46,9,37,48,0.7843137254901962,1.6972477064220184
26.70000000000011,19,47,9,37,48,0.8823529411764707,1.6972477064220184
26.80000000000011,19,46,8,37,50,0.8823529411764707,1.6972477064220184
26.900000000000112,20,46,9,37,50,0.7843137254901962,1.6972477064220184
27.000000000000114,19,47,9,37,50,0.8823529411764707,1.6972477064220184
27.100000000000115,19,47,9,36,51,0.8823529411764707,1.6972477064220184
27.200000000000117,19,46,8,38,51,0.8823529411764707,1.6513761467889907
27.300000000000118,19,47,9,37,52,0.7843137254901962,1.7431192660550459
27.40000000000012,19,47,9,37,52,0.8823529411764707,1.6972477064220184
27.50000000000012,19,46,8,39,52,0.8823529411764707,1.6972477064220184
27.600000000000122,20,46,9,37,54,0.7843137254901962,1.7889908256880733
27.700000000000124,19,47,9,37,54,0.8823529411764707,1.6972477064220184
27.800000000000125,19,46,8,39,54,0.8823529411764707,1.6972477064220184
27.900000000000126,20,46,9,37,56,0.7843137254901962,1.7889908256880733
28.000000000000128,19,47,9,37,56,0.8823529411764707,1.6972477064220184
28.10000000000013,19,47,9,37,56,0.8823529411764707,1.6972477064220184
28.20000000000013,19,46,8,38,57,0.8823529411764707,1.6972477064220184
28.300000000000132,19,47,9,38,57,0.7843137254901962,1.7431192660550459
28.400000000000134,19,47,9,37,58,0.8823529411764707,1.7431192660550459
28.500000000000135,19,46,8,39,58,0.8823529411764707,1.6972477064220184
28.600000000000136,20,46,9,39,58,0.7843137254901962,1.7889908256880733
28.700000000000138,19,47,9,37,60,0.8823529411764707,1.7889908256880733
28.80000000000014,19,46,8,39,60,0.8823529411764707,1.6972477064220184
28.90000000000014,20,46,9,39,60,0.7843137254901962,1.7889908256880733
29.000000000000142,19,47,9,39,60,0.8823529411764707,1.7889908256880733
29.100000000000144,19,47,9,37,62,0.8823529411764707,1.7889908256880733
29.200000000000145,19,46,8,39,62,0.8823529411764707,1.6972477064220184
29.300000000000146,19,47,9,39,62,0.7843137254901962,1.7889908256880733
29.400000000000148,19,47,9,38,63,0.8823529411764707,1.7889908256880733
29.50000000000015,19,46,8,40,63,0.8823529411764707,1.7431192660550459
29.60000000000015,20,46,9,39,64,0.7843137254901962,1.8348623853211008
29.700000000000152,19,47,9,39,64,0.8823529411764707,1.7889908256880733
29.800000000000153,19,46,8,41,64,0.8823529411764707,1.7889908256880733
29.900000000000155,20,46,9,39,66,0.7843137254901962,1.8807339449541285
30.000000000000156,19,47,9,39,66,0.8823529411764707,1.7889908256880733
30.100000000000158,19,47,9,39,66,0.8823529411764707,1.7889908256880733
30.20000000000016,19,46,8,40,67,0.8823529411764707,1.7889908256880733
30.30000000000016,19,47,9,39,68,0.7843137254901962,1.8348623853211008
30.400000000000162,19,47,9,39,68,0.8823529411764707,1.7889908256880733
30.500000000000163,19,46,8,41,68,0.8823529411764707,1.7889908256880733
30.600000000000165,20,46,9,40,69,0.7843137254901962,1.8807339449541285
30.700000000000166,19,47,9,40,69,0.8823529411764707,1.8348623853211008
30.800000000000168,19,46,8,41,70,0.8823529411764707,1.8348623853211008
30.90000000000017,20,46,9,41,70,0.7843137254901962,1.8807339449541285
31.00000000000017,19,47,9,41,70,0.8823529411764707,1.8807339449541285
31.100000000000172,19,47,9,39,72,0.8823529411764707,1.8807339449541285
31.200000000000173,19,46,8,41,72,0.8823529411764707,1.7889908256880733
31.300000000000175,19,47,9,41,72,0.7843137254901962,1.8807339449541285
31.400000000000176,19,47,9,41,72,0.8823529411764707,1.8807339449541285
31.500000000000178,19,46,8,41,74,0.8823529411764707,1.8807339449541285
31.60000000000018,20,46,9,41,74,0.7843137254901962,1.8807339449541285
31.70000000000018,19,47,9,41,74,0.8823529411764707,1.8807339449541285
31.800000000000182,19,46,8,43,74,0.8823529411764707,1.8807339449541285
31.900000000000183,20,46,9,41,76,0.7843137254901962,1.9724770642201834
32.000000000000185,19,47,9,41,76,0.8823529411764707,1.8807339449541285
32.100000000000186,19,47,9,41,76,0.8823529411764707,1.8807339449541285
32.20000000000019,19,46,8,42,77,0.8823529411764707,1.8807339449541285
32.30000000000019,19,47,9,41,78,0.7843137254901962,1.926605504587156
32.40000000000019,19,47,9,41,78,0.8823529411764707,1.8807339449541285
32.50000000000019,19,46,8,42,79,0.8823529411764707,1.8807339449541285
32.60000000000019,20,46,9,41,80,0.7843137254901962,1.926605504587156
32.700000000000195,19,47,9,41,80,0.8823529411764707,1.8807339449541285
32.800000000000196,19,46,8,43,80,0.8823529411764707,1.8807339449541285
32.9000000000002,20,46,9,42,81,0.7843137254901962,1.9724770642201834
33.0000000000002,19,47,9,41,82,0.8823529411764707,1.926605504587156
33.1000000000002,19,47,9,41,82,0.8823529411764707,1.8807339449541285
33.2000000000002,19,46,8,43,82,0.8823529411764707,1.8807339449541285
33.3000000000002,19,47,9,42,83,0.7843137254901962,1.9724770642201834
33.400000000000205,19,47,9,41,84,0.8823529411764707,1.926605504587156
33.500000000000206,19,46,8,43,84,0.8823529411764707,1.8807339449541285
33.60000000000021,20,46,9,43,84,0.7843137254901962,1.9724770642201834
33.70000000000021,19,47,9,41,86,0.8823529411764707,1.9724770642201834
33.80000000000021,19,46,8,43,86,0.8823529411764707,1.8807339449541285
33.90000000000021,20,46,9,43,86,0.7843137254901962,1.9724770642201834
34.00000000000021,19,47,9,42,87,0.8823529411764707,1.9724770642201834
34.100000000000215,19,47,9,41,88,0.8823529411764707,1.926605504587156
34.200000000000216,19,46,8,43,88,0.8823529411764707,1.8807339449541285
34.30000000000022,19,47,9,43,88,0.7843137254901962,1.9724770642201834
34.40000000000022,19,47,9,41,90,0.8823529411764707,1.9724770642201834
34.50000000000022,19,46,8,43,90,0.8823529411764707,1.8807339449541285
34.60000000000022,20,46,9,43,90,0.7843137254901962,1.9724770642201834
34.70000000000022,19,47,9,42,91,0.8823529411764707,1.9724770642201834
34.800000000000225,19,46,8,43,92,0.8823529411764707,1.926605504587156
34.900000000000226,20,46,9,43,92,0.7843137254901962,1.9724770642201834
35.00000000000023,19,47,9,43,92,0.8823529411764707,1.9724770642201834
35.10000000000023,19,47,9,41,94,0.8823529411764707,1.9724770642201834
35.20000000000023,19,46,8,43,94,0.8823529411764707,1.8807339449541285
35.30000000000023,19,47,9,43,94,0.7843137254901962,1.9724770642201834
35.40000000000023,19,47,9,42,95,0.8823529411764707,1.9724770642201834
35.500000000000234,19,46,8,43,96,0.8823529411764707,1.926605504587156
35.600000000000236,20,46,9,43,96,0.7843137254901962,1.9724770642201834
35.70000000000024,19,47,9,42,97,0.8823529411764707,1.9724770642201834
35.80000000000024,19,46,8,43,98,0.8823529411764707,1.926605504587156
35.90000000000024,20,46,9,43,98,0.7843137254901962,1.9724770642201834
36.00000000000024,19,47,9,43,98,0.8823529411764707,1.9724770642201834
36.10000000000024,19,47,9,41,100,0.8823529411764707,1.9724770642201834
36.200000000000244,19,46,8,43,100,0.8823529411764707,1.8807339449541285
36.300000000000246,19,47,9,43,100,0.7843137254901962,1.9724770642201834
36.40000000000025,19,47,9,43,100,0.8823529411764707,1.9724770642201834
36.50000000000025,19,46,8,43,102,0.8823529411764707,1.9724770642201834
36.60000000000025,20,46,9,43,102,0.7843137254901962,1.9724770642201834
36.70000000000025,19,47,9,43,102,0.8823529411764707,1.9724770642201834
36.80000000000025,19,46,8,45,102,0.8823529411764707,1.9724770642201834
36.900000000000254,20,46,9,43,104,0.7843137254901962,2.0642201834862384
37.000000000000256,19,47,9,43,104,0.8823529411764707,1.9724770642201834
37.10000000000026,19,47,9,43,104,0.8823529411764707,1.9724770642201834
37.20000000000026,19,46,8,45,104,0.8823529411764707,1.9724770642201834
37.30000000000026,19,47,9,43,106,0.7843137254901962,2.0642201834862384
37.40000000000026,19,47,9,43,106,0.8823529411764707,1.9724770642201834
37.50000000000026,19,46,8,45,106,0.8823529411764707,1.9724770642201834
37.600000000000264,20,46,9,44,107,0.7843137254901962,2.0642201834862384
37.700000000000266,19,47,9,43,108,0.8823529411764707,2.018348623853211
37.80000000000027,19,46,8,45,108,0.8823529411764707,1.9724770642201834
37.90000000000027,20,46,9,45,108,0.7843137254901962,2.0642201834862384
38.00000000000027,19,47,9,43,110,0.8823529411764707,2.0642201834862384
38.10000000000027,19,47,9,43,110,0.8823529411764707,1.9724770642201834
38.20000000000027,19,46,8,45,110,0.8823529411764707,1.9724770642201834
38.300000000000274,19,47,9,44,111,0.7843137254901962,2.0642201834862384
38.400000000000276,19,47,9,43,112,0.8823529411764707,2.018348623853211
38.50000000000028,19,46,8,45,112,0.8823529411764707,1.9724770642201834
38.60000000000028,20,46,9,45,112,0.7843137254901962,2.0642201834862384
38.70000000000028,19,47,9,44,113,0.8823529411764707,2.0642201834862384
38.80000000000028,19,46,8,45,114,0.8823529411764707,2.018348623853211
38.90000000000028,20,46,9,45,114,0.7843137254901962,2.0642201834862384
39.000000000000284,19,47,9,45,114,0.8823529411764707,2.0642201834862384
39.100000000000286,19,47,9,44,115,0.8823529411764707,2.0642201834862384
39.20000000000029,19,46,8,46,115,0.8823529411764707,2.018348623853211
39.30000000000029,19,47,9,45,116,0.7843137254901962,2.110091743119266
39.40000000000029,19,47,9,45,116,0.8823529411764707,2.0642201834862384
39.50000000000029,19,46,8,46,117,0.8823529411764707,2.0642201834862384
39.60000000000029,20,46,9,45,118,0.7843137254901962,2.110091743119266
39.700000000000294,19,47,9,45,118,0.8823529411764707,2.0642201834862384
39.800000000000296,19,46,8,46,119,0.8823529411764707,2.0642201834862384
39.9000000000003,20,46,9,46,119,0.7843137254901962,2.110091743119266
40.0000000000003,19,47,9,45,120,0.8823529411764707,2.110091743119266
