index,type,position,t_enter_SA1,t_enter_SA2,t_enter_SA3,t_exit_system,t_SA1_basic,t_PW_basic,t_SA3_basic,t_SA1_add,t_SA2_add,t_SA3_add,total_time
0,PA2,PASSED,0.1,3.1000000000000014,5.999999999999995,12.099999999999973,2.9130434782608696,2.826086956521739,6.027950310559007,0.0,0.0,0.0,11.767080745341616
1,PA2,PASSED,0.30000000000000004,3.3000000000000016,6.199999999999994,12.299999999999972,2.9130434782608696,2.826086956521739,6.027950310559007,0.0,0.0,0.0,11.767080745341616
2,PA2,PASSED,0.5,3.5000000000000018,6.399999999999993,12.499999999999972,2.9130434782608696,2.826086956521739,6.027950310559007,0.0,0.0,0.0,11.767080745341616
3,PA2,PASSED,0.7,3.700000000000002,6.5999999999999925,12.69999999999997,2.9130434782608696,2.826086956521739,6.027950310559007,0.0,0.0,0.0,11.767080745341616
4,PA2,PASSED,0.8999999999999999,3.900000000000002,6.799999999999992,12.89999999999997,2.9130434782608696,2.8107115593584364,6.027950310559007,0.0,0.0,0.0,11.751705348178312
5,PA1,PASSED,0.9999999999999999,4.4,19.900000000000013,26.1000000000001,3.329192546583851,15.499999999999998,6.144180860580524,0.0,0.0,0.0,24.97337340716437
6,PA2,PASSED,1.0999999999999999,4.100000000000001,6.999999999999991,13.09999999999997,2.9130434782608696,2.807838451016892,6.027950310559007,0.0,0.0,0.0,11.74883223983677
7,PA2,PASSED,1.3,4.300000000000001,7.19999999999999,13.299999999999969,2.9130434782608696,2.820700016951719,6.027950310559007,0.0,0.0,0.0,11.761693805771596
8,PA2,PASSED,1.5000000000000002,4.5,7.39999999999999,13.499999999999968,2.9130434782608696,2.848623682449669,6.025440593583726,0.0,0.0,0.0,11.787107754294265
9,PA2,PASSED,1.7000000000000004,4.699999999999999,7.599999999999989,13.699999999999967,2.9130434782608696,2.8913690758422628,6.017246687100602,0.0,0.0,0.0,11.821659241203735
10,PA2,PASSED,1.9000000000000006,4.899999999999999,7.899999999999988,13.999999999999966,2.9130434782608696,2.949076434479606,6.01243794835881,0.0,0.0,0.0,11.874557861099285
11,PA1,PASSED,2.0000000000000004,5.399999999999997,20.900000000000027,27.100000000000115,3.329192546583851,15.499999999999998,6.144180860580524,0.0,0.0,0.0,24.97337340716437
12,PA2,PASSED,2.1000000000000005,5.099999999999998,8.199999999999987,14.299999999999965,2.9130434782608696,3.0222411257771196,6.01087715681968,0.0,0.0,0.0,11.946161760857668
13,PA2,PASSED,2.3000000000000007,5.299999999999997,8.499999999999986,14.599999999999964,2.9130434782608696,3.111708862692683,6.01245341260605,0.0,0.0,0.0,12.037205753559602
14,PA2,PASSED,2.500000000000001,5.4999999999999964,8.799999999999985,14.899999999999963,2.9130434782608696,3.2186887218672475,6.017079381605948,0.0,0.0,0.0,12.148811581734066
15,PA2,PASSED,2.700000000000001,5.699999999999996,9.099999999999984,15.199999999999962,2.9130434782608696,3.344782817194601,6.024689063525058,0.0,0.0,0.0,12.282515358980529
16,PA2,PASSED,2.9000000000000012,5.899999999999995,9.399999999999983,15.499999999999961,2.9130434782608696,3.4920327624169625,6.035235995575259,0.0,0.0,0.0,12.440312236253092
17,PA1,PASSED,3.0000000000000013,6.399999999999993,21.90000000000004,28.000000000000128,3.329192546583851,15.499999999999998,6.097632819212057,0.0,0.0,0.0,24.926825365795906
18,PA2,PASSED,3.1000000000000014,6.099999999999994,9.599999999999982,15.69999999999996,2.9130434782608696,3.4920327624169625,6.048691823155149,0.0,0.0,0.0,12.453768063832982
19,PA2,PASSED,3.3000000000000016,6.299999999999994,9.799999999999981,15.89999999999996,2.9130434782608696,3.4920327624169625,6.0650451834832815,0.0,0.0,0.0,12.470121424161114
20,PA2,PASSED,3.5000000000000018,6.499999999999993,9.99999999999998,16.09999999999996,2.9130434782608696,3.4920327624169625,6.084300859680093,0.0,0.0,0.0,12.489377100357926
21,PA2,PASSED,3.700000000000002,6.699999999999992,10.19999999999998,16.399999999999963,2.9130434782608696,3.4920327624169625,6.106479171997104,0.0,0.0,0.0,12.511555412674937
22,PA2,PASSED,3.900000000000002,6.8999999999999915,10.399999999999979,16.599999999999966,2.9130434782608696,3.4920327624169625,6.131615580312284,0.0,0.0,0.0,12.536691820990116
23,PA1,PASSED,4.000000000000002,7.39999999999999,22.900000000000055,29.100000000000144,3.329192546583851,15.499999999999998,6.144180860580524,0.0,0.0,0.0,24.97337340716437
24,PA2,PASSED,4.100000000000001,7.099999999999991,10.599999999999978,16.79999999999997,2.9130434782608696,3.4920327624169625,6.159760478062799,0.0,0.0,0.0,12.564836718740631
25,PA2,PASSED,4.300000000000001,7.29999999999999,10.799999999999978,16.99999999999997,2.9130434782608696,3.4920327624169625,6.190979162784613,0.0,0.0,0.0,12.596055403462445
26,PA2,PASSED,4.5,7.499999999999989,10.999999999999977,17.299999999999976,2.9130434782608696,3.4920327624169625,6.225351972611769,0.0,0.0,0.0,12.630428213289601
27,PA2,PASSED,4.699999999999999,7.699999999999989,11.199999999999976,17.49999999999998,2.9130434782608696,3.4920327624169625,6.262974581639389,0.0,0.0,0.0,12.668050822317221
28,PA2,PASSED,4.899999999999999,7.899999999999988,11.599999999999975,17.999999999999986,2.9130434782608696,3.662984038118853,6.3039584501128365,0.0,0.0,0.0,12.879985966492558
29,PA1,PASSED,4.999999999999998,8.399999999999986,23.90000000000007,30.100000000000158,3.329192546583851,15.499999999999998,6.144180860580524,0.0,0.0,0.0,24.97337340716437
30,PA2,PASSED,5.099999999999998,8.099999999999987,11.799999999999974,18.19999999999999,2.9130434782608696,3.662984038118853,6.348431428076536,0.0,0.0,0.0,12.924458944456259
31,PA2,PASSED,5.299999999999997,8.299999999999986,11.999999999999973,18.39999999999999,2.9130434782608696,3.662984038118853,6.396538513477555,0.0,0.0,0.0,12.972566029857278
32,PA2,PASSED,5.4999999999999964,8.499999999999986,12.399999999999972,18.799999999999997,2.9130434782608696,3.8607701105927577,6.348431428076536,0.0,0.0,0.0,13.122245016930163
33,PA2,PASSED,5.699999999999996,8.699999999999985,12.599999999999971,19.0,2.9130434782608696,3.8607701105927577,6.348431428076536,0.0,0.0,0.0,13.122245016930163
34,PA2,PASSED,5.899999999999995,8.899999999999984,12.79999999999997,19.200000000000003,2.9130434782608696,3.8607701105927577,6.348431428076536,0.0,0.0,0.0,13.122245016930163
35,PA1,PASSED,5.999999999999995,9.399999999999983,24.900000000000084,31.100000000000172,3.329192546583851,15.499999999999998,6.144180860580524,0.0,0.0,0.0,24.97337340716437
36,PA2,PASSED,6.099999999999994,9.099999999999984,13.199999999999969,19.60000000000001,2.9130434782608696,4.089218563290901,6.3039584501128365,0.0,0.0,0.0,13.306220491664607
37,PA2,PASSED,6.299999999999994,9.299999999999983,13.399999999999968,19.80000000000001,2.9130434782608696,4.089218563290901,6.3039584501128365,0.0,0.0,0.0,13.306220491664607
38,PA2,PASSED,6.499999999999993,9.499999999999982,13.599999999999968,20.000000000000014,2.9130434782608696,4.089218563290901,6.3039584501128365,0.0,0.0,0.0,13.306220491664607
39,PA2,PASSED,6.699999999999992,9.699999999999982,13.799999999999967,20.200000000000017,2.9130434782608696,4.089218563290901,6.3039584501128365,0.0,0.0,0.0,13.306220491664607
40,PA2,PASSED,6.8999999999999915,9.89999999999998,13.999999999999966,20.40000000000002,2.9130434782608696,4.089218563290901,6.348431428076536,0.0,0.0,0.0,13.350693469628306
41,PA1,PASSED,6.999999999999991,10.399999999999979,25.900000000000098,32.000000000000185,3.329192546583851,15.499999999999998,6.014606472459914,0.0,0.0,0.0,24.84379901904376
42,PA2,PASSED,7.099999999999991,10.09999999999998,14.199999999999966,20.600000000000023,2.9130434782608696,4.089218563290901,6.348431428076536,0.0,0.0,0.0,13.350693469628306
43,PA2,PASSED,7.29999999999999,10.29999999999998,14.399999999999965,20.800000000000026,2.9130434782608696,4.089218563290901,6.348431428076536,0.0,0.0,0.0,13.350693469628306
44,PA2,PASSED,7.499999999999989,10.499999999999979,14.599999999999964,21.00000000000003,2.9130434782608696,4.089218563290901,6.396538513477555,0.0,0.0,0.0,13.398800555029325
45,PA2,PASSED,7.699999999999989,10.699999999999978,14.799999999999963,21.20000000000003,2.9130434782608696,4.089218563290901,6.396538513477555,0.0,0.0,0.0,13.398800555029325
46,PA2,PASSED,7.899999999999988,10.899999999999977,14.999999999999963,21.400000000000034,2.9130434782608696,4.089218563290901,6.396538513477555,0.0,0.0,0.0,13.398800555029325
47,PA1,PASSED,7.999999999999988,11.399999999999975,26.900000000000112,33.0000000000002,3.329192546583851,15.499999999999998,6.054490101346278,0.0,0.0,0.0,24.883682647930126
48,PA2,PASSED,8.099999999999987,11.099999999999977,15.199999999999962,21.70000000000004,2.9130434782608696,4.089218563290901,6.448442767825407,0.0,0.0,0.0,13.450704809377177
49,PA2,PASSED,8.299999999999986,11.299999999999976,15.399999999999961,21.90000000000004,2.9130434782608696,4.089218563290901,6.448442767825407,0.0,0.0,0.0,13.450704809377177
50,PA2,PASSED,8.499999999999986,11.499999999999975,15.89999999999996,22.300000000000047,2.9130434782608696,4.352981360513016,6.396538513477555,0.0,0.0,0.0,13.662563352251441
51,PA2,PASSED,8.699999999999985,11.699999999999974,16.09999999999996,22.50000000000005,2.9130434782608696,4.352981360513016,6.396538513477555,0.0,0.0,0.0,13.662563352251441
52,PA2,PASSED,8.899999999999984,11.899999999999974,16.29999999999996,22.700000000000053,2.9130434782608696,4.352981360513016,6.396538513477555,0.0,0.0,0.0,13.662563352251441
53,PA1,PASSED,8.999999999999984,12.399999999999972,27.900000000000126,34.100000000000215,3.329192546583851,15.499999999999998,6.144180860580524,0.0,0.0,0.0,24.97337340716437
54,PA2,PASSED,9.099999999999984,12.099999999999973,16.499999999999964,22.900000000000055,2.9130434782608696,4.352981360513016,6.396538513477555,0.0,0.0,0.0,13.662563352251441
55,PA2,PASSED,9.299999999999983,12.299999999999972,16.99999999999997,23.400000000000063,2.9130434782608696,4.657690156729939,6.348431428076536,0.0,0.0,0.0,13.919165063067345
56,PA2,PASSED,9.499999999999982,12.499999999999972,17.199999999999974,23.600000000000065,2.9130434782608696,4.657690156729939,6.348431428076536,0.0,0.0,0.0,13.919165063067345
57,PA2,PASSED,9.699999999999982,12.69999999999997,17.399999999999977,23.800000000000068,2.9130434782608696,4.657690156729939,6.348431428076536,0.0,0.0,0.0,13.919165063067345
58,PA2,PASSED,9.89999999999998,12.89999999999997,17.59999999999998,24.00000000000007,2.9130434782608696,4.657690156729939,6.348431428076536,0.0,0.0,0.0,13.919165063067345
59,PA1,PASSED,9.99999999999998,13.399999999999968,28.90000000000014,35.10000000000023,3.329192546583851,15.499999999999998,6.194297626422116,0.0,0.0,0.0,25.023490173005964
60,PA2,PASSED,10.09999999999998,13.09999999999997,18.19999999999999,24.60000000000008,2.9130434782608696,5.010134299340769,6.348431428076536,0.0,0.0,0.0,14.271609205678175
61,PA2,PASSED,10.29999999999998,13.299999999999969,18.39999999999999,24.800000000000082,2.9130434782608696,5.010134299340769,6.348431428076536,0.0,0.0,0.0,14.271609205678175
62,PA2,PASSED,10.499999999999979,13.499999999999968,18.599999999999994,25.000000000000085,2.9130434782608696,5.010134299340769,6.348431428076536,0.0,0.0,0.0,14.271609205678175
63,PA2,PASSED,10.699999999999978,13.699999999999967,18.799999999999997,25.200000000000088,2.9130434782608696,5.010134299340769,6.396538513477555,0.0,0.0,0.0,14.319716291079194
64,PA2,PASSED,10.899999999999977,13.899999999999967,19.0,25.40000000000009,2.9130434782608696,5.010134299340769,6.396538513477555,0.0,0.0,0.0,14.319716291079194
65,PA1,PASSED,10.999999999999977,14.399999999999965,29.900000000000155,36.10000000000024,3.329192546583851,15.499999999999998,6.144180860580524,0.0,0.0,0.0,24.97337340716437
66,PA2,PASSED,11.099999999999977,14.099999999999966,19.200000000000003,25.600000000000094,2.9130434782608696,5.010134299340769,6.396538513477555,0.0,0.0,0.0,14.319716291079194
67,PA2,PASSED,11.299999999999976,14.299999999999965,19.400000000000006,25.800000000000097,2.9130434782608696,5.010134299340769,6.396538513477555,0.0,0.0,0.0,14.319716291079194
68,PA2,PASSED,11.499999999999975,14.499999999999964,19.60000000000001,26.1000000000001,2.9130434782608696,5.010134299340769,6.448442767825407,0.0,0.0,0.0,14.371620545427046
69,PA2,PASSED,11.699999999999974,14.699999999999964,19.80000000000001,26.300000000000104,2.9130434782608696,5.010134299340769,6.448442767825407,0.0,0.0,0.0,14.371620545427046
70,PA2,PASSED,11.899999999999974,14.899999999999963,20.000000000000014,26.600000000000108,2.9130434782608696,5.010134299340769,6.504326394393976,0.0,0.0,0.0,14.427504171995615
71,PA1,PASSED,11.999999999999973,15.399999999999961,30.90000000000017,36.900000000000254,3.329192546583851,15.499999999999998,5.97785189753901,0.0,0.0,0.0,24.80704444412286
72,PA2,PASSED,12.099999999999973,15.099999999999962,20.200000000000017,26.80000000000011,2.9130434782608696,5.010134299340769,6.504326394393976,0.0,0.0,0.0,14.427504171995615
73,PA2,PASSED,12.299999999999972,15.299999999999962,20.40000000000002,27.000000000000114,2.9130434782608696,5.010134299340769,6.504326394393976,0.0,0.0,0.0,14.427504171995615
74,PA2,PASSED,12.499999999999972,15.499999999999961,20.600000000000023,27.200000000000117,2.9130434782608696,5.010134299340769,6.504326394393976,0.0,0.0,0.0,14.427504171995615
75,PA2,PASSED,12.69999999999997,15.69999999999996,21.20000000000003,27.700000000000124,2.9130434782608696,5.4184519993210065,6.448442767825407,0.0,0.0,0.0,14.779938245407283
76,PA2,PASSED,12.89999999999997,15.89999999999996,21.80000000000004,28.20000000000013,2.9130434782608696,5.892310729784555,6.348431428076536,0.0,0.0,0.0,15.15378563612196
77,PA1,PASSED,12.99999999999997,16.399999999999963,31.900000000000183,37.90000000000027,3.329192546583851,15.499999999999998,5.97785189753901,0.0,0.0,0.0,24.80704444412286
78,PA2,PASSED,13.09999999999997,16.09999999999996,22.000000000000043,28.400000000000134,2.9130434782608696,5.892310729784555,6.396538513477555,0.0,0.0,0.0,15.201892721522979
79,PA2,PASSED,13.299999999999969,16.29999999999996,22.200000000000045,28.700000000000138,2.9130434782608696,5.892310729784555,6.448442767825407,0.0,0.0,0.0,15.25379697587083
80,PA2,PASSED,13.499999999999968,16.499999999999964,22.40000000000005,28.90000000000014,2.9130434782608696,5.892310729784555,6.448442767825407,0.0,0.0,0.0,15.25379697587083
81,PA2,PASSED,13.699999999999967,16.699999999999967,22.60000000000005,29.100000000000144,2.9130434782608696,5.892310729784555,6.448442767825407,0.0,0.0,0.0,15.25379697587083
82,PA2,PASSED,13.899999999999967,16.89999999999997,23.400000000000063,29.900000000000155,2.9130434782608696,6.443025436034024,6.448442767825407,0.0,0.0,0.0,15.8045116821203
