T,D_SA1,D_PW1,D_PW2,D_SA3,D_pass,K_PW2,K_SA3
5.799999999999995,18,5,11,0,0,1.0784313725490198,0.0
5.899999999999995,19,5,12,0,0,1.0784313725490198,0.0
5.999999999999995,19,5,12,0,0,1.1764705882352942,0.0
6.099999999999994,19,5,11,1,0,1.1764705882352942,0.0
6.199999999999994,19,5,12,1,0,1.0784313725490198,0.04587155963302752
6.299999999999994,18,6,11,2,0,1.1764705882352942,0.04587155963302752
6.399999999999993,19,6,12,2,0,1.0784313725490198,0.09174311926605504
6.499999999999993,19,6,12,2,0,1.1764705882352942,0.09174311926605504
6.5999999999999925,19,6,11,3,0,1.1764705882352942,0.09174311926605504
6.699999999999992,19,6,12,3,0,1.0784313725490198,0.13761467889908258
6.799999999999992,18,7,11,4,0,1.1764705882352942,0.13761467889908258
6.8999999999999915,19,7,12,4,0,1.0784313725490198,0.18348623853211007
6.999999999999991,19,7,12,4,0,1.1764705882352942,0.18348623853211007
7.099999999999991,19,7,11,5,0,1.1764705882352942,0.18348623853211007
7.19999999999999,19,7,12,5,0,1.0784313725490198,0.2293577981651376
7.29999999999999,18,8,11,6,0,1.1764705882352942,0.2293577981651376
7.39999999999999,19,8,12,6,0,1.0784313725490198,0.27522935779816515
7.499999999999989,19,8,12,6,0,1.1764705882352942,0.27522935779816515
7.599999999999989,19,8,11,7,0,1.1764705882352942,0.27522935779816515
7.699999999999989,19,8,12,7,0,1.0784313725490198,0.3211009174311926
7.799999999999988,18,9,11,8,0,1.1764705882352942,0.3211009174311926
7.899999999999988,19,9,12,8,0,1.0784313725490198,0.36697247706422015
7.999999999999988,19,9,12,8,0,1.1764705882352942,0.36697247706422015
8.099999999999987,19,9,11,9,0,1.1764705882352942,0.36697247706422015
8.199999999999987,19,9,12,9,0,1.0784313725490198,0.4128440366972477
8.299999999999986,18,10,12,9,0,1.1764705882352942,0.4128440366972477
8.399999999999986,19,10,12,10,0,1.1764705882352942,0.4128440366972477
8.499999999999986,19,10,12,10,0,1.1764705882352942,0.4587155963302752
8.599999999999985,19,10,12,10,0,1.1764705882352942,0.4587155963302752
8.699999999999985,19,10,13,10,0,1.1764705882352942,0.4587155963302752
8.799999999999985,18,11,12,11,0,1.2745098039215688,0.4587155963302752
8.899999999999984,19,11,13,11,0,1.1764705882352942,0.5045871559633027
8.999999999999984,19,11,13,11,0,1.2745098039215688,0.5045871559633027
9.099999999999984,19,11,12,12,0,1.2745098039215688,0.5045871559633027
9.199999999999983,19,11,13,12,0,1.1764705882352942,0.5504587155963303
9.299999999999983,18,12,13,12,0,1.2745098039215688,0.5504587155963303
9.399999999999983,19,12,13,13,0,1.2745098039215688,0.5504587155963303
9.499999999999982,19,12,13,13,0,1.2745098039215688,0.5963302752293578
9.599999999999982,19,12,12,14,0,1.2745098039215688,0.5963302752293578
9.699999999999982,19,12,13,14,0,1.1764705882352942,0.6422018348623852
9.799999999999981,18,13,13,14,0,1.2745098039215688,0.6422018348623852
9.89999999999998,19,13,13,15,0,1.2745098039215688,0.6422018348623852
9.99999999999998,19,13,13,15,0,1.2745098039215688,0.6880733944954128
10.09999999999998,19,13,12,16,0,1.2745098039215688,0.6880733944954128
10.19999999999998,19,13,13,16,0,1.1764705882352942,0.7339449541284403
10.29999999999998,18,14,13,16,0,1.2745098039215688,0.7339449541284403
10.399999999999979,19,14,13,17,0,1.2745098039215688,0.7339449541284403
10.499999999999979,19,14,13,17,0,1.2745098039215688,0.7798165137614679
10.599999999999978,19,14,12,18,0,1.2745098039215688,0.7798165137614679
10.699999999999978,19,14,13,18,0,1.1764705882352942,0.8256880733944953
10.799999999999978,18,15,13,18,0,1.2745098039215688,0.8256880733944953
10.899999999999977,19,15,13,19,0,1.2745098039215688,0.8256880733944953
10.999999999999977,19,15,13,19,0,1.2745098039215688,0.8715596330275229
11.099999999999977,19,15,12,20,0,1.2745098039215688,0.8715596330275229
11.199999999999976,19,15,13,20,0,1.1764705882352942,0.9174311926605504
11.299999999999976,18,16,13,20,0,1.2745098039215688,0.9174311926605504
11.399999999999975,19,16,13,21,0,1.2745098039215688,0.9174311926605504
11.499999999999975,19,16,13,21,0,1.2745098039215688,0.963302752293578
11.599999999999975,19,16,13,21,0,1.2745098039215688,0.963302752293578
11.699999999999974,19,16,13,22,0,1.2745098039215688,0.963302752293578
11.799999999999974,18,17,13,22,0,1.2745098039215688,1.0091743119266054
11.899999999999974,19,17,14,22,0,1.2745098039215688,1.0091743119266054
11.999999999999973,19,17,13,23,0,1.3725490196078431,1.0091743119266054
12.099999999999973,19,17,13,23,0,1.2745098039215688,1.055045871559633
12.199999999999973,19,17,13,23,1,1.2745098039215688,1.055045871559633
12.299999999999972,18,18,13,23,1,1.2745098039215688,1.055045871559633
12.399999999999972,19,18,14,22,2,1.2745098039215688,1.055045871559633
12.499999999999972,19,18,13,23,2,1.3725490196078431,1.0091743119266054
12.599999999999971,19,18,13,23,2,1.2745098039215688,1.055045871559633
12.69999999999997,19,18,14,22,3,1.2745098039215688,1.055045871559633
12.79999999999997,18,19,13,23,3,1.3725490196078431,1.0091743119266054
12.89999999999997,19,19,14,22,4,1.2745098039215688,1.055045871559633
12.99999999999997,19,19,13,23,4,1.3725490196078431,1.0091743119266054
13.09999999999997,19,19,13,23,4,1.2745098039215688,1.055045871559633
13.199999999999969,19,19,14,22,5,1.2745098039215688,1.055045871559633
13.299999999999969,18,20,13,23,5,1.3725490196078431,1.0091743119266054
13.399999999999968,19,20,14,22,6,1.2745098039215688,1.055045871559633
13.499999999999968,19,20,13,23,6,1.3725490196078431,1.0091743119266054
13.599999999999968,19,20,13,23,6,1.2745098039215688,1.055045871559633
13.699999999999967,19,20,14,22,7,1.2745098039215688,1.055045871559633
13.799999999999967,18,21,13,23,7,1.3725490196078431,1.0091743119266054
13.899999999999967,19,21,14,22,8,1.2745098039215688,1.055045871559633
13.999999999999966,19,21,13,23,8,1.3725490196078431,1.0091743119266054
14.099999999999966,19,21,13,23,8,1.2745098039215688,1.055045871559633
14.199999999999966,19,21,14,22,9,1.2745098039215688,1.055045871559633
14.299999999999965,18,22,13,23,9,1.3725490196078431,1.0091743119266054
14.399999999999965,19,22,14,23,9,1.2745098039215688,1.055045871559633
14.499999999999964,19,22,13,23,10,1.3725490196078431,1.055045871559633
14.599999999999964,19,22,13,23,10,1.2745098039215688,1.055045871559633
14.699999999999964,19,22,14,23,10,1.2745098039215688,1.055045871559633
14.799999999999963,18,23,13,24,10,1.3725490196078431,1.055045871559633
14.899999999999963,19,23,14,23,11,1.2745098039215688,1.1009174311926606
14.999999999999963,19,23,14,23,11,1.3725490196078431,1.055045871559633
15.099999999999962,19,23,13,24,11,1.3725490196078431,1.055045871559633
15.199999999999962,19,23,14,23,12,1.2745098039215688,1.1009174311926606
15.299999999999962,18,24,13,24,12,1.3725490196078431,1.055045871559633
15.399999999999961,19,24,14,24,12,1.2745098039215688,1.1009174311926606
15.499999999999961,19,24,14,23,13,1.3725490196078431,1.1009174311926606
15.59999999999996,19,24,13,24,13,1.3725490196078431,1.055045871559633
15.69999999999996,19,24,14,23,14,1.2745098039215688,1.1009174311926606
15.79999999999996,18,25,13,24,14,1.3725490196078431,1.055045871559633
15.89999999999996,19,25,14,24,14,1.2745098039215688,1.1009174311926606
15.99999999999996,19,25,14,23,15,1.3725490196078431,1.1009174311926606
16.09999999999996,19,25,13,24,15,1.3725490196078431,1.055045871559633
16.19999999999996,19,25,14,23,16,1.2745098039215688,1.1009174311926606
16.29999999999996,18,26,13,24,16,1.3725490196078431,1.055045871559633
16.399999999999963,19,26,14,24,16,1.2745098039215688,1.1009174311926606
16.499999999999964,19,26,14,23,17,1.3725490196078431,1.1009174311926606
16.599999999999966,19,26,13,24,17,1.3725490196078431,1.055045871559633
16.699999999999967,19,26,14,23,18,1.2745098039215688,1.1009174311926606
16.79999999999997,18,27,13,24,18,1.3725490196078431,1.055045871559633
16.89999999999997,19,27,14,24,18,1.2745098039215688,1.1009174311926606
16.99999999999997,19,27,14,24,18,1.3725490196078431,1.1009174311926606
17.099999999999973,19,27,13,24,19,1.3725490196078431,1.1009174311926606
17.199999999999974,19,27,14,24,19,1.2745098039215688,1.1009174311926606
17.299999999999976,18,28,13,24,20,1.3725490196078431,1.1009174311926606
17.399999999999977,19,28,14,24,20,1.2745098039215688,1.1009174311926606
17.49999999999998,19,28,14,24,20,1.3725490196078431,1.1009174311926606
17.59999999999998,19,28,13,24,21,1.3725490196078431,1.1009174311926606
17.69999999999998,19,28,14,24,21,1.2745098039215688,1.1009174311926606
17.799999999999983,18,29,13,25,21,1.3725490196078431,1.1009174311926606
17.899999999999984,19,29,14,24,22,1.2745098039215688,1.146788990825688
17.999999999999986,19,29,14,24,22,1.3725490196078431,1.1009174311926606
18.099999999999987,19,29,13,25,22,1.3725490196078431,1.1009174311926606
18.19999999999999,19,29,14,25,22,1.2745098039215688,1.146788990825688
18.29999999999999,18,30,13,25,23,1.3725490196078431,1.146788990825688
18.39999999999999,19,30,14,25,23,1.2745098039215688,1.146788990825688
18.499999999999993,19,30,14,24,24,1.3725490196078431,1.146788990825688
18.599999999999994,19,30,13,25,24,1.3725490196078431,1.1009174311926606
18.699999999999996,19,30,14,25,24,1.2745098039215688,1.146788990825688
18.799999999999997,18,31,13,25,25,1.3725490196078431,1.146788990825688
18.9,19,31,14,25,25,1.2745098039215688,1.146788990825688
19.0,19,31,14,25,25,1.3725490196078431,1.146788990825688
19.1,19,31,13,25,26,1.3725490196078431,1.146788990825688
19.200000000000003,19,31,14,25,26,1.2745098039215688,1.146788990825688
19.300000000000004,18,31,13,26,27,1.3725490196078431,1.146788990825688
19.400000000000006,19,31,14,26,27,1.2745098039215688,1.1926605504587156
19.500000000000007,19,31,14,26,27,1.3725490196078431,1.1926605504587156
19.60000000000001,19,31,13,26,28,1.3725490196078431,1.1926605504587156
19.70000000000001,19,31,14,26,28,1.2745098039215688,1.1926605504587156
19.80000000000001,18,31,13,27,29,1.3725490196078431,1.1926605504587156
19.900000000000013,19,31,14,27,29,1.2745098039215688,1.238532110091743
20.000000000000014,19,31,14,27,29,1.3725490196078431,1.238532110091743
20.100000000000016,19,31,13,27,30,1.3725490196078431,1.238532110091743
20.200000000000017,19,31,14,27,30,1.2745098039215688,1.238532110091743
20.30000000000002,18,31,13,28,31,1.3725490196078431,1.238532110091743
20.40000000000002,19,31,14,28,31,1.2745098039215688,1.2844036697247705
20.50000000000002,19,31,14,28,31,1.3725490196078431,1.2844036697247705
20.600000000000023,19,31,13,28,32,1.3725490196078431,1.2844036697247705
20.700000000000024,19,31,14,28,32,1.2745098039215688,1.2844036697247705
20.800000000000026,18,31,13,29,33,1.3725490196078431,1.2844036697247705
20.900000000000027,19,31,14,29,33,1.2745098039215688,1.3302752293577982
21.00000000000003,19,31,14,29,33,1.3725490196078431,1.3302752293577982
21.10000000000003,19,31,13,29,34,1.3725490196078431,1.3302752293577982
21.20000000000003,19,31,14,29,34,1.2745098039215688,1.3302752293577982
21.300000000000033,18,31,13,31,34,1.3725490196078431,1.3302752293577982
21.400000000000034,19,31,14,30,35,1.2745098039215688,1.4220183486238531
21.500000000000036,19,31,14,30,35,1.3725490196078431,1.3761467889908257
21.600000000000037,19,31,13,30,36,1.3725490196078431,1.3761467889908257
21.70000000000004,19,31,14,30,36,1.2745098039215688,1.3761467889908257
21.80000000000004,18,31,13,32,36,1.3725490196078431,1.3761467889908257
21.90000000000004,19,31,14,31,37,1.2745098039215688,1.4678899082568806
22.000000000000043,19,31,14,31,37,1.3725490196078431,1.4220183486238531
22.100000000000044,19,31,13,31,38,1.3725490196078431,1.4220183486238531
22.200000000000045,19,31,14,31,38,1.2745098039215688,1.4220183486238531
22.300000000000047,18,31,13,33,38,1.3725490196078431,1.4220183486238531
22.40000000000005,19,31,14,32,39,1.2745098039215688,1.5137614678899083
22.50000000000005,19,31,14,32,39,1.3725490196078431,1.4678899082568806
22.60000000000005,19,31,13,32,40,1.3725490196078431,1.4678899082568806
22.700000000000053,19,31,14,32,40,1.2745098039215688,1.4678899082568806
22.800000000000054,18,31,13,34,40,1.3725490196078431,1.4678899082568806
22.900000000000055,19,31,14,33,41,1.2745098039215688,1.5596330275229358
23.000000000000057,19,31,14,33,41,1.3725490196078431,1.5137614678899083
23.10000000000006,19,31,13,33,42,1.3725490196078431,1.5137614678899083
23.20000000000006,19,31,14,33,42,1.2745098039215688,1.5137614678899083
23.30000000000006,18,31,13,35,42,1.3725490196078431,1.5137614678899083
23.400000000000063,19,31,14,35,42,1.2745098039215688,1.6055045871559632
23.500000000000064,19,31,14,34,43,1.3725490196078431,1.6055045871559632
23.600000000000065,19,31,13,35,43,1.3725490196078431,1.5596330275229358
23.700000000000067,19,31,14,34,44,1.2745098039215688,1.6055045871559632
23.800000000000068,18,31,13,36,44,1.3725490196078431,1.5596330275229358
23.90000000000007,19,31,14,36,44,1.2745098039215688,1.6513761467889907
24.00000000000007,19,31,14,35,45,1.3725490196078431,1.6513761467889907
24.100000000000072,19,31,13,36,45,1.3725490196078431,1.6055045871559632
24.200000000000074,19,31,14,35,46,1.2745098039215688,1.6513761467889907
24.300000000000075,18,31,13,37,46,1.3725490196078431,1.6055045871559632
24.400000000000077,19,31,14,37,46,1.2745098039215688,1.6972477064220184
24.500000000000078,19,31,14,36,47,1.3725490196078431,1.6972477064220184
24.60000000000008,19,31,13,37,47,1.3725490196078431,1.6513761467889907
24.70000000000008,19,31,14,36,48,1.2745098039215688,1.6972477064220184
24.800000000000082,18,31,13,38,48,1.3725490196078431,1.6513761467889907
24.900000000000084,19,31,14,38,48,1.2745098039215688,1.7431192660550459
25.000000000000085,19,31,14,37,49,1.3725490196078431,1.7431192660550459
25.100000000000087,19,31,13,38,49,1.3725490196078431,1.6972477064220184
25.200000000000088,19,31,14,37,50,1.2745098039215688,1.7431192660550459
25.30000000000009,18,31,13,39,50,1.3725490196078431,1.6972477064220184
25.40000000000009,19,31,14,38,51,1.2745098039215688,1.7889908256880733
25.500000000000092,19,31,14,37,52,1.3725490196078431,1.7431192660550459
25.600000000000094,19,31,13,38,52,1.3725490196078431,1.6972477064220184
25.700000000000095,19,31,14,37,53,1.2745098039215688,1.7431192660550459
25.800000000000097,18,31,13,39,53,1.3725490196078431,1.6972477064220184
25.900000000000098,19,31,14,38,54,1.2745098039215688,1.7889908256880733
26.0000000000001,19,31,14,37,55,1.3725490196078431,1.7431192660550459
26.1000000000001,19,31,13,38,55,1.3725490196078431,1.6972477064220184
26.200000000000102,19,31,14,37,56,1.2745098039215688,1.7431192660550459
26.300000000000104,18,31,13,39,56,1.3725490196078431,1.6972477064220184
26.400000000000105,19,31,14,39,56,1.2745098039215688,1.7889908256880733
26.500000000000107,19,31,14,38,57,1.3725490196078431,1.7889908256880733
26.600000000000108,19,31,13,38,58,1.3725490196078431,1.7431192660550459
26.70000000000011,19,31,14,38,58,1.2745098039215688,1.7431192660550459
26.80000000000011,18,31,13,39,59,1.3725490196078431,1.7431192660550459
26.900000000000112,19,31,14,39,59,1.2745098039215688,1.7889908256880733
27.000000000000114,19,31,14,38,60,1.3725490196078431,1.7889908256880733
27.100000000000115,19,31,13,39,60,1.3725490196078431,1.7431192660550459
27.200000000000117,19,31,14,38,61,1.2745098039215688,1.7889908256880733
27.300000000000118,18,31,13,40,61,1.3725490196078431,1.7431192660550459
27.40000000000012,19,31,14,39,62,1.2745098039215688,1.8348623853211008
27.50000000000012,19,31,14,39,62,1.3725490196078431,1.7889908256880733
27.600000000000122,19,31,13,39,63,1.3725490196078431,1.7889908256880733
27.700000000000124,19,31,14,38,64,1.2745098039215688,1.7889908256880733
27.800000000000125,18,31,13,40,64,1.3725490196078431,1.7431192660550459
27.900000000000126,19,31,14,39,65,1.2745098039215688,1.8348623853211008
28.000000000000128,19,31,14,39,65,1.3725490196078431,1.7889908256880733
28.10000000000013,19,31,13,40,65,1.3725490196078431,1.7889908256880733
28.20000000000013,19,31,14,39,66,1.2745098039215688,1.8348623853211008
28.300000000000132,18,31,13,40,67,1.3725490196078431,1.7889908256880733
28.400000000000134,19,31,14,40,67,1.2745098039215688,1.8348623853211008
28.500000000000135,19,31,14,39,68,1.3725490196078431,1.8348623853211008
28.600000000000136,19,31,13,40,68,1.3725490196078431,1.7889908256880733
28.700000000000138,19,31,14,39,69,1.2745098039215688,1.8348623853211008
28.80000000000014,18,31,13,40,70,1.3725490196078431,1.7889908256880733
28.90000000000014,19,31,14,40,70,1.2745098039215688,1.8348623853211008
29.000000000000142,19,31,14,39,71,1.3725490196078431,1.8348623853211008
29.100000000000144,19,31,13,40,71,1.3725490196078431,1.7889908256880733
29.200000000000145,19,31,14,40,71,1.2745098039215688,1.8348623853211008
29.300000000000146,18,31,13,41,72,1.3725490196078431,1.8348623853211008
29.400000000000148,19,31,14,40,73,1.2745098039215688,1.8807339449541285
29.50000000000015,19,31,14,40,73,1.3725490196078431,1.8348623853211008
29.60000000000015,19,31,13,40,74,1.3725490196078431,1.8348623853211008
29.700000000000152,19,31,14,40,74,1.2745098039215688,1.8348623853211008
29.800000000000153,18,31,13,42,74,1.3725490196078431,1.8348623853211008
29.900000000000155,19,31,14,41,75,1.2745098039215688,1.926605504587156
30.000000000000156,19,31,14,40,76,1.3725490196078431,1.8807339449541285
30.100000000000158,19,31,13,41,76,1.3725490196078431,1.8348623853211008
30.20000000000016,19,31,14,40,77,1.2745098039215688,1.8807339449541285
30.30000000000016,18,31,13,42,77,1.3725490196078431,1.8348623853211008
30.400000000000162,19,31,14,41,78,1.2745098039215688,1.926605504587156
30.500000000000163,19,31,14,41,78,1.3725490196078431,1.8807339449541285
30.600000000000165,19,31,13,41,79,1.3725490196078431,1.8807339449541285
30.700000000000166,19,31,14,41,79,1.2745098039215688,1.8807339449541285
30.800000000000168,18,31,13,42,80,1.3725490196078431,1.8807339449541285
30.90000000000017,19,31,14,42,80,1.2745098039215688,1.926605504587156
31.00000000000017,19,31,14,41,81,1.3725490196078431,1.926605504587156
31.100000000000172,19,31,13,42,81,1.3725490196078431,1.8807339449541285
31.200000000000173,19,31,14,41,82,1.2745098039215688,1.926605504587156
31.300000000000175,18,31,13,43,82,1.3725490196078431,1.8807339449541285
31.400000000000176,19,31,14,42,83,1.2745098039215688,1.9724770642201834
31.500000000000178,19,31,14,42,83,1.3725490196078431,1.926605504587156
31.60000000000018,19,31,13,42,84,1.3725490196078431,1.926605504587156
31.70000000000018,19,31,14,42,84,1.2745098039215688,1.926605504587156
31.800000000000182,18,31,13,43,85,1.3725490196078431,1.926605504587156
31.900000000000183,19,31,14,43,85,1.2745098039215688,1.9724770642201834
32.000000000000185,19,31,14,42,86,1.3725490196078431,1.9724770642201834
32.100000000000186,19,31,13,43,86,1.3725490196078431,1.926605504587156
32.20000000000019,19,31,14,42,87,1.2745098039215688,1.9724770642201834
32.30000000000019,18,31,13,44,87,1.3725490196078431,1.926605504587156
32.40000000000019,19,31,14,43,88,1.2745098039215688,2.018348623853211
32.50000000000019,19,31,14,43,88,1.3725490196078431,1.9724770642201834
32.60000000000019,19,31,13,43,89,1.3725490196078431,1.9724770642201834
32.700000000000195,19,31,14,42,90,1.2745098039215688,1.9724770642201834
32.800000000000196,18,31,13,44,90,1.3725490196078431,1.926605504587156
32.9000000000002,19,31,14,43,91,1.2745098039215688,2.018348623853211
33.0000000000002,19,31,14,43,91,1.3725490196078431,1.9724770642201834
33.1000000000002,19,31,13,43,92,1.3725490196078431,1.9724770642201834
33.2000000000002,19,31,14,42,93,1.2745098039215688,1.9724770642201834
33.3000000000002,18,31,13,44,93,1.3725490196078431,1.926605504587156
33.400000000000205,19,31,14,43,94,1.2745098039215688,2.018348623853211
33.500000000000206,19,31,14,43,94,1.3725490196078431,1.9724770642201834
33.60000000000021,19,31,13,43,95,1.3725490196078431,1.9724770642201834
33.70000000000021,19,31,14,43,95,1.2745098039215688,1.9724770642201834
33.80000000000021,18,31,13,44,96,1.3725490196078431,1.9724770642201834
33.90000000000021,19,31,14,44,96,1.2745098039215688,2.018348623853211
34.00000000000021,19,31,14,43,97,1.3725490196078431,2.018348623853211
34.100000000000215,19,31,13,44,97,1.3725490196078431,1.9724770642201834
34.200000000000216,19,31,14,43,98,1.2745098039215688,2.018348623853211
34.30000000000022,18,31,13,44,99,1.3725490196078431,1.9724770642201834
34.40000000000022,19,31,14,44,99,1.2745098039215688,2.018348623853211
34.50000000000022,19,31,14,43,100,1.3725490196078431,2.018348623853211
34.60000000000022,19,31,13,44,100,1.3725490196078431,1.9724770642201834
34.70000000000022,19,31,14,43,101,1.2745098039215688,2.018348623853211
34.800000000000225,18,31,13,44,102,1.3725490196078431,1.9724770642201834
34.900000000000226,19,31,14,44,102,1.2745098039215688,2.018348623853211
35.00000000000023,19,31,14,44,102,1.3725490196078431,2.018348623853211
35.10000000000023,19,31,13,44,103,1.3725490196078431,2.018348623853211
35.20000000000023,19,31,14,43,104,1.2745098039215688,2.018348623853211
35.30000000000023,18,31,13,45,104,1.3725490196078431,1.9724770642201834
35.40000000000023,19,31,14,44,105,1.2745098039215688,2.0642201834862384
35.500000000000234,19,31,14,44,105,1.3725490196078431,2.018348623853211
35.600000000000236,19,31,13,44,106,1.3725490196078431,2.018348623853211
35.70000000000024,19,31,14,44,106,1.2745098039215688,2.018348623853211
35.80000000000024,18,31,13,45,107,1.3725490196078431,2.018348623853211
35.90000000000024,19,31,14,44,108,1.2745098039215688,2.0642201834862384
36.00000000000024,19,31,14,44,108,1.3725490196078431,2.018348623853211
36.10000000000024,19,31,13,44,109,1.3725490196078431,2.018348623853211
36.200000000000244,19,31,14,44,109,1.2745098039215688,2.018348623853211
36.300000000000246,18,31,13,45,110,1.3725490196078431,2.018348623853211
36.40000000000025,19,31,14,45,110,1.2745098039215688,2.0642201834862384
36.50000000000025,19,31,14,44,111,1.3725490196078431,2.0642201834862384
36.60000000000025,19,31,13,44,112,1.3725490196078431,2.018348623853211
36.70000000000025,19,31,14,44,112,1.2745098039215688,2.018348623853211
36.80000000000025,18,31,13,46,112,1.3725490196078431,2.018348623853211
36.900000000000254,19,31,14,45,113,1.2745098039215688,2.110091743119266
37.000000000000256,19,31,14,44,114,1.3725490196078431,2.0642201834862384
37.10000000000026,19,31,13,45,114,1.3725490196078431,2.018348623853211
37.20000000000026,19,31,14,44,115,1.2745098039215688,2.0642201834862384
37.30000000000026,18,31,13,46,115,1.3725490196078431,2.018348623853211
37.40000000000026,19,31,14,45,116,1.2745098039215688,2.110091743119266
37.50000000000026,19,31,14,44,117,1.3725490196078431,2.0642201834862384
37.600000000000264,19,31,13,45,117,1.3725490196078431,2.018348623853211
37.700000000000266,19,31,14,44,118,1.2745098039215688,2.0642201834862384
37.80000000000027,18,31,13,46,118,1.3725490196078431,2.018348623853211
37.90000000000027,19,31,14,45,119,1.2745098039215688,2.110091743119266
38.00000000000027,19,31,14,45,119,1.3725490196078431,2.0642201834862384
38.10000000000027,19,31,13,45,120,1.3725490196078431,2.0642201834862384
38.20000000000027,19,31,14,45,120,1.2745098039215688,2.0642201834862384
38.300000000000274,18,31,13,47,120,1.3725490196078431,2.0642201834862384
38.400000000000276,19,31,14,46,121,1.2745098039215688,2.1559633027522933
38.50000000000028,19,31,14,46,121,1.3725490196078431,2.110091743119266
38.60000000000028,19,31,13,45,123,1.3725490196078431,2.110091743119266
38.70000000000028,19,31,14,45,123,1.2745098039215688,2.0642201834862384
38.80000000000028,18,31,13,47,123,1.3725490196078431,2.0642201834862384
38.90000000000028,19,31,14,46,124,1.2745098039215688,2.1559633027522933
39.000000000000284,19,31,14,46,124,1.3725490196078431,2.110091743119266
39.100000000000286,19,31,13,46,125,1.3725490196078431,2.110091743119266
39.20000000000029,19,31,14,46,125,1.2745098039215688,2.110091743119266
39.30000000000029,18,31,13,47,126,1.3725490196078431,2.110091743119266
39.40000000000029,19,31,14,47,126,1.2745098039215688,2.1559633027522933
39.50000000000029,19,31,14,46,127,1.3725490196078431,2.1559633027522933
39.60000000000029,19,31,13,47,127,1.3725490196078431,2.110091743119266
39.700000000000294,19,31,14,46,128,1.2745098039215688,2.1559633027522933
39.800000000000296,18,31,13,47,129,1.3725490196078431,2.110091743119266
39.9000000000003,19,31,14,47,129,1.2745098039215688,2.1559633027522933
40.0000000000003,19,31,14,46,130,1.3725490196078431,2.1559633027522933
40.1000000000003,19,31,13,47,130,1.3725490196078431,2.110091743119266
40.2000000000003,19,31,14,46,131,1.2745098039215688,2.1559633027522933
